map EGL-G1-C
fac 5 10 {0,69,11,100,231}
hosp 2 {0,195}
n_ALS 9 1 {2:69,4:11,2:100,1:231}
n_BLS 17 1 {1:0,6:69,6:11,3:100,1:231}
n_CLS 9 0 {2:0,2:69,5:100}
      c_m  head  tail      c_af      c_d  c_tau  c_h
23     44    73    74  0.265951  {0,1,0}     32    1
51     56     7     8  0.148933  {0,1,0}     39    0
127    88    54    55  0.811775  {0,1,0}     29    0
81    126   130   131  0.341564  {0,2,0}     34    1
80    127    13    14  0.474170  {0,2,0}     24    1
25    147   189   241  0.501998  {0,0,1}     32    1
94    183   231   232  0.480995  {0,3,0}     39    1
47    199    59    71  0.907596  {1,1,0}     25    1
8     208    36    38  0.583899  {0,2,0}     38    1
40    247   112   113  0.758690  {0,1,0}     23    0
68    252    69    70  0.908055  {0,2,0}     33    1
41    274    90    95  0.604054  {1,1,0}     40    1
18    282   127   138  0.572528  {1,1,0}     40    1
28    290    38    40  0.578914  {0,1,0}     31    0
4     332   177   184  0.099140  {0,2,0}     20    1
90    382    55    56  0.315909  {0,2,0}     31    0
86    431   195   197  0.954071  {0,0,1}     28    0
7     445    54    55  0.031976  {1,1,0}     31    1
102   462     5     6  0.444571  {1,0,0}     32    1
35    464    53    54  0.820730  {0,2,0}     23    1
11    470   144   145  0.658146  {0,1,1}     36    1
55    475    23   149  0.947586  {0,1,0}     21    1
114   477    96   111  0.138642  {0,1,1}     24    1
103   479   185   192  0.238300  {1,0,0}     29    1
76    511    11    42  0.828232  {0,1,0}     37    1
53    513   116   117  0.474371  {0,1,0}     25    1
38    514   165   174  0.808665  {0,2,0}     34    1
24    527     7     8  0.479361  {0,1,0}     33    1
126   545    48    57  0.831898  {0,1,0}     32    0
82    545   199   202  0.952600  {0,2,0}     34    1
116   578    67    68  0.196423  {1,1,0}     29    1
66    578    31    32  0.492000  {0,2,0}     24    1
21    586    68    69  0.193452  {0,1,0}     37    1
120   586   237   240  0.648780  {0,2,0}     40    0
107   591     3    23  0.035476  {0,2,0}     39    1
104   598   207   209  0.764045  {0,3,0}     34    0
67    599    73    74  0.787340  {0,1,0}     31    1
124   607    70    72  0.377119  {0,1,0}     36    0
12    610   165   174  0.604440  {0,3,0}     20    0
6     615    19    20  0.109660  {1,0,0}     22    1
79    623    22    24  0.462542  {0,2,0}     38    0
1     625    32    33  0.418589  {0,1,1}     21    0
49    626   179   180  0.466523  {1,1,0}     34    1
101   640   157   158  0.745483  {0,1,1}     38    0
14    641    83    85  0.155112  {0,3,0}     22    1
106   654   207   208  0.806195  {0,2,0}     37    1
27    663    29    30  0.288891  {0,2,0}     23    0
58    675   242   243  0.777362  {0,1,0}     35    0
36    682    29    31  0.422032  {1,0,0}     24    1
69    689    24    26  0.997641  {0,1,1}     29    1
65    696    38    40  0.580475  {0,1,1}     20    1
64    704    23   170  0.532251  {0,1,0}     39    1
117   710    23   170  0.961935  {1,0,0}     27    1
20    719     7     8  0.640121  {1,1,0}     24    1
31    736     5    23  0.578839  {0,3,0}     25    1
96    736    80    81  0.512864  {0,3,0}     26    0
110   746    34    41  0.260808  {0,1,0}     26    0
50    762   225   227  0.136756  {0,2,0}     40    1
59    771   173   181  0.320862  {0,2,0}     33    0
74    775   150   151  0.769765  {1,0,0}     22    1
46    778    48    57  0.314192  {0,3,0}     36    0
54    783   119   169  0.621132  {0,2,0}     25    1
72    806   244   248  0.408427  {0,1,0}     24    1
112   811   107   108  0.202691  {0,3,0}     21    1
85    830    88    89  0.463510  {1,1,0}     27    1
122   839    81    82  0.143270  {0,1,1}     32    1
70    839   196   197  0.328438  {0,2,0}     30    1
109   847   198   200  0.211850  {0,2,0}     34    1
0     847   128   137  0.369672  {0,3,0}     22    1
52    847    73    75  0.135857  {0,1,0}     20    0
77    855   219   221  0.845185  {1,1,0}     23    1
37    866    19    25  0.876709  {0,2,0}     38    1
15    872   184   185  0.098540  {0,2,0}     36    1
99    873    36    37  0.729835  {0,2,0}     39    1
92    882   242   245  0.367237  {1,1,0}     33    1
87    905    49    56  0.074148  {0,3,0}     26    1
5     923    73    75  0.641523  {0,3,0}     32    1
95    936   242   245  0.489308  {1,1,0}     31    1
89    937    94    98  0.361584  {1,1,0}     22    1
56    937   188   189  0.184190  {0,1,0}     30    1
48    939   169   173  0.252677  {1,1,0}     32    1
118   970    23    86  0.489429  {0,0,1}     29    1
113   973    29    31  0.783374  {0,1,1}     23    1
73    997   174   176  0.239548  {0,1,0}     25    0
42   1001    88    96  0.944506  {0,1,0}     37    1
22   1004    91    92  0.964664  {0,1,0}     30    1
91   1028   112   114  0.205070  {0,2,0}     27    1
17   1031    58    59  0.625299  {1,0,0}     31    1
63   1035   122   123  0.604591  {0,2,0}     28    0
60   1037   144   147  0.948459  {0,2,0}     36    1
111  1038    17    22  0.080026  {1,1,0}     22    1
71   1042    88    89  0.713956  {0,0,1}     26    1
83   1050   195   197  0.409397  {1,0,0}     40    1
93   1059    38    40  0.305862  {0,0,1}     21    0
3    1071   132   133  0.989924  {1,3,0}     32    1
98   1073    20    21  0.566240  {0,1,0}     22    1
115  1075   153   156  0.639213  {0,0,1}     34    0
44   1076   166   167  0.548847  {1,0,0}     23    1
125  1077   206   207  0.370769  {0,2,0}     37    1
29   1093   245   246  0.291094  {1,1,0}     40    1
75   1098    73    75  0.582512  {0,1,1}     28    1
33   1104   156   162  0.942418  {0,1,0}     38    1
57   1145   125   149  0.107149  {1,1,0}     31    1
30   1145   116   118  0.867576  {0,3,0}     31    0
45   1154    89    91  0.394564  {0,2,0}     33    0
