map EGL-G1-A
fac 5 10 {0,218,139,46,51}
hosp 2 {0,91}
n_ALS 6 1 {1:0,2:218,1:139,2:51}
n_BLS 21 1 {4:0,8:218,6:139,2:46,1:51}
n_CLS 5 0 {3:0,1:46,1:51}
      c_m  head  tail      c_af      c_d  c_tau  c_h
108    10   120   121  0.984124  {0,2,0}     35    1
72     43   225   248  0.285143  {0,2,0}     24    0
5      58   174   176  0.473432  {0,2,0}     34    0
127    69   128   137  0.200841  {1,0,0}     26    1
88     77   207   209  0.508389  {0,3,0}     32    0
20     84   142   143  0.534945  {1,1,0}     32    1
44     90   132   134  0.623702  {0,2,0}     27    1
80    108   144   145  0.873656  {0,1,0}     22    1
28    153     8    33  0.393974  {0,3,0}     39    0
13    165     6     7  0.453874  {1,1,0}     37    1
35    169     6    27  0.078765  {0,3,0}     24    0
22    174   121   123  0.670654  {0,3,0}     27    1
36    179   167   175  0.667250  {0,1,0}     28    0
23    200   222   225  0.349742  {0,1,0}     24    1
83    210    43    45  0.277706  {0,2,0}     29    0
49    227    38    40  0.080438  {0,2,0}     31    1
24    227   202   204  0.306634  {0,1,0}     36    1
8     232   210   212  0.350714  {0,3,0}     21    0
82    271   151   152  0.612069  {0,0,1}     33    1
19    276    12    13  0.466890  {0,3,0}     39    1
73    363   202   204  0.487231  {1,0,0}     30    1
98    399    37    74  0.206889  {0,1,0}     26    1
91    421     9    34  0.289672  {0,2,0}     39    1
118   427     6     7  0.652726  {0,1,0}     30    1
67    434    68    79  0.580243  {0,2,0}     34    1
2     438    98    99  0.460359  {0,3,0}     29    1
94    438   157   159  0.473053  {1,1,0}     38    1
66    447   215   216  0.741149  {0,3,0}     29    0
126   462   130   131  0.074435  {0,2,0}     34    1
96    463   157   158  0.330847  {0,0,1}     35    1
45    466   132   134  0.221130  {0,1,0}     39    1
122   495   180   181  0.361441  {0,0,1}     34    0
124   513   112   113  0.549218  {0,3,0}     30    1
77    514   166   167  0.995369  {0,3,0}     34    0
14    526   105   117  0.294622  {0,0,1}     20    1
26    527   114   115  0.174152  {0,1,1}     32    0
21    537    16    18  0.332892  {0,0,1}     37    1
75    546   198   199  0.667963  {0,2,0}     30    1
102   573   169   173  0.996039  {0,2,0}     26    1
125   574     4    22  0.447541  {1,1,0}     28    0
50    583   212   243  0.393003  {0,1,0}     26    1
114   594   185   192  0.811838  {1,1,0}     32    1
109   595   149   150  0.954814  {1,0,0}     29    1
54    597   245   246  0.274217  {0,2,0}     28    1
18    607     7    30  0.949484  {0,2,0}     24    0
58    607    70    71  0.708607  {1,0,0}     33    0
60    619   186   187  0.485581  {1,1,0}     37    1
63    624   120   121  0.868700  {0,1,0}     31    0
