map EGL-G2-C
fac 5 10 {0,106,117,40,53}
hosp 3 {0,133,160}
n_ALS 10 1 {4:0,2:106,3:117,1:53}
n_BLS 21 1 {6:0,5:106,1:117,7:40,2:53}
n_CLS 7 0 {2:106,5:117}
      c_m  head  tail      c_af      c_d  c_tau  c_h
29      0    57    61  0.710448  {0,2,0}     33    1
0       5   228   230  0.773384  {1,1,0}     26    1
46      8   147   148  0.469184  {1,0,0}     29    1
105    11    43    45  0.272506  {1,1,0}     35    1
2      21   176   177  0.300842  {0,1,0}     22    0
25     92    31    32  0.949514  {0,1,0}     35    1
90     95   126   150  0.032227  {0,3,0}     33    0
114   171   215   221  0.837751  {1,0,0}     29    1
100   197     9    10  0.574471  {0,2,0}     28    0
21    211   188   189  0.561697  {0,3,0}     27    0
33    221   164   165  0.010619  {1,1,0}     29    1
82    221    19    25  0.429277  {0,2,0}     38    0
72    269   113   115  0.326233  {0,1,1}     37    1
118   321   177   181  0.200541  {0,2,0}     20    0
4     340    59    72  0.640889  {1,0,0}     27    1
97    361    32    34  0.118235  {1,0,0}     32    1
86    361   176   177  0.086878  {0,3,0}     24    1
9     370   237   238  0.438424  {1,0,0}     35    1
110   388    16    18  0.184567  {0,3,0}     22    0
89    425   135   136  0.556261  {0,0,1}     22    1
35    449   167   168  0.644369  {0,1,1}     27    1
38    453    24    26  0.184924  {0,2,0}     38    1
116   457   233   234  0.939384  {1,0,0}     20    1
104   479   249   250  0.100509  {0,2,0}     37    0
43    486     7     8  0.434363  {0,0,1}     23    0
6     500   204   205  0.773903  {0,2,0}     20    0
10    515   132   133  0.132619  {0,2,0}     28    1
83    521   170   171  0.900695  {0,2,0}     31    1
28    539   197   200  0.246927  {0,2,0}     22    1
102   560   107   108  0.505750  {1,0,0}     32    1
13    579   116   117  0.290404  {0,1,0}     28    0
76    587    95    99  0.753260  {0,2,0}     28    1
65    615   128   139  0.639545  {0,1,0}     31    1
101   621    86    87  0.135831  {0,2,0}     33    1
48    621    12    16  0.170884  {1,0,0}     26    1
55    623    76    78  0.945826  {0,0,1}     20    0
22    625   247   248  0.942911  {0,2,0}     37    1
54    647   129   138  0.379398  {0,2,0}     25    1
34    649   248   249  0.191655  {1,0,0}     38    1
94    675    81    82  0.812131  {1,0,0}     37    1
119   677   239   240  0.911936  {0,1,0}     25    1
61    680   228   230  0.808528  {0,1,0}     30    1
117   690   251   252  0.222112  {1,1,0}     31    1
44    695   106   108  0.095684  {1,0,0}     24    1
91    699   104   105  0.236181  {0,1,0}     33    1
20    702    45    64  0.479593  {0,1,0}     32    1
122   723   122   123  0.435602  {0,1,1}     39    1
88    725    12    13  0.693737  {0,2,0}     21    0
98    735   106   108  0.415447  {0,1,0}     26    1
30    760   155   156  0.152577  {0,3,0}     23    0
124   764   177   181  0.780945  {0,1,1}     32    1
111   766   186   188  0.180816  {0,2,0}     36    1
113   766    17    19  0.549284  {0,1,0}     39    1
127   766   216   217  0.732876  {0,2,0}     21    1
69    768   136   146  0.041600  {1,0,0}     22    1
14    789   166   178  0.542353  {0,1,1}     25    1
84    794    93    94  0.826306  {0,2,0}     39    0
64    796    90    91  0.500246  {1,0,0}     26    1
95    799    99   131  0.449473  {0,2,0}     30    1
67    812    37    75  0.746444  {1,1,0}     37    1
52    829    53    55  0.687905  {0,2,0}     39    0
53    835   226   227  0.929818  {0,1,0}     33    1
93    855   227   231  0.213613  {0,3,0}     30    1
103   858    99   132  0.518476  {0,1,0}     30    0
125   873   221   222  0.878556  {1,0,0}     39    1
58    874   249   250  0.044705  {1,3,0}     25    1
99    876    53    54  0.399120  {0,1,0}     24    0
78    894    27    28  0.529210  {1,0,0}     37    1
45    899   201   202  0.523726  {0,1,0}     30    0
26    906   175   177  0.089126  {0,3,0}     24    1
3     907    68    69  0.946605  {0,1,0}     30    1
80    921   236   238  0.717761  {0,3,0}     31    0
62    922   202   209  0.033851  {0,1,0}     32    1
115   922   191   195  0.138099  {0,2,0}     40    1
16    922   180   181  0.775559  {0,2,0}     34    0
7     952    50    52  0.990496  {0,1,0}     31    1
60    974    99   100  0.700370  {0,0,1}     20    0
36    985   105   107  0.765741  {0,1,0}     29    0
27    991    66    67  0.824533  {0,2,0}     34    1
109   992    79    80  0.418496  {1,1,0}     21    1
70    997   127   128  0.017007  {1,1,0}     24    1
8     998    35    36  0.244797  {0,0,1}     28    1
73   1005   126   150  0.460472  {0,3,0}     27    1
12   1006    50    52  0.813064  {0,2,0}     25    0
68   1012    14    15  0.359135  {0,2,0}     20    1
