map EGL-G2-C
fac 5 10 {0,82,20,111,54}
hosp 1 {0}
n_ALS 5 1 {1:20,2:111,2:54}
n_BLS 18 1 {3:0,2:82,4:20,3:111,6:54}
n_CLS 9 0 {3:0,1:82,2:20,2:111,1:54}
      c_m  head  tail      c_af      c_d  c_tau  c_h
102     4   226   251  0.908880  {0,3,0}     32    0
61     13   204   206  0.905908  {1,0,0}     21    1
72     23   103   104  0.732590  {0,3,0}     32    1
73     31   146   147  0.257559  {1,0,0}     22    1
91     90    74    76  0.909810  {0,2,0}     21    1
66     91    60    68  0.028077  {1,3,0}     32    1
2      94   136   137  0.554023  {0,2,0}     21    1
5     110    36    37  0.105512  {0,1,0}     27    1
127   117    66    92  0.530692  {0,1,1}     25    0
126   205   158   159  0.228181  {0,3,0}     29    0
76    214    58    59  0.034757  {1,0,0}     25    1
37    230   127   128  0.378667  {0,0,1}     33    1
92    236   102   103  0.737896  {0,2,0}     34    0
110   281   225   228  0.957628  {0,1,0}     20    1
20    282   226   227  0.470408  {0,1,0}     40    1
22    355    36    39  0.338580  {0,1,0}     39    1
124   383   140   141  0.102026  {0,2,0}     32    1
86    391    61    65  0.501609  {0,1,1}     23    0
99    400   205   208  0.479863  {0,3,0}     25    0
93    493   140   141  0.974182  {0,2,0}     28    0
27    502   174   189  0.574234  {0,0,1}     21    1
122   505   101   102  0.518779  {0,3,0}     34    0
32    512     4    22  0.292173  {1,0,0}     40    1
18    546   189   190  0.346410  {0,1,0}     27    1
26    547   102   103  0.666709  {0,2,0}     31    0
113   550   208   210  0.258251  {1,1,0}     20    1
48    561    93    94  0.831101  {0,3,0}     34    1
77    582    18    19  0.774744  {0,2,0}     32    1
31    611    99   131  0.288322  {0,3,0}     21    1
43    615    62    63  0.629198  {0,0,1}     29    0
71    622    90    91  0.145319  {0,0,1}     38    1
54    623     8    33  0.513727  {0,1,0}     40    1
96    647    74    76  0.913890  {1,1,0}     27    1
51    654    39    73  0.201018  {0,2,0}     32    0
70    663   210   215  0.734997  {0,3,0}     25    1
16    671   128   129  0.465896  {1,0,0}     25    1
107   694   116   117  0.059662  {0,3,0}     40    1
120   694    20    21  0.442233  {1,0,0}     36    0
114   696   201   203  0.471712  {0,3,0}     31    1
87    702   212   213  0.125410  {0,1,0}     28    1
105   703   201   202  0.482203  {0,2,0}     25    0
25    713    10    41  0.823897  {0,1,0}     32    1
118   713    23    87  0.657097  {1,0,0}     30    1
49    717   174   189  0.443855  {0,2,0}     22    1
103   720   253   254  0.621628  {0,1,0}     34    0
50    723   225   228  0.687438  {0,2,0}     24    0
123   734   129   130  0.179199  {0,2,0}     22    1
1     777   104   105  0.575220  {0,2,0}     39    1
30    786    47    64  0.359641  {0,3,0}     39    1
9     788    23   237  0.436418  {0,2,0}     20    1
10    790   125   126  0.569584  {0,1,0}     35    0
6     791    66    92  0.765845  {0,0,1}     35    1
40    793   184   185  0.224514  {0,0,1}     31    0
98    800   204   205  0.317451  {0,3,0}     34    0
35    811   176   177  0.123945  {0,3,0}     26    1
94    815   161   165  0.735553  {0,2,0}     30    1
116   817     0     1  0.297374  {0,3,0}     21    0
125   819   185   186  0.234073  {1,0,0}     39    1
46    825    81    82  0.196214  {0,1,1}     36    0
56    826   244   253  0.181062  {0,3,0}     40    1
38    826   176   177  0.267837  {0,3,0}     38    0
69    826   219   220  0.874106  {0,2,0}     30    0
81    833    68    69  0.537840  {0,2,0}     37    1
7     840   155   156  0.747754  {0,1,0}     31    0
8     844   155   156  0.156673  {0,3,0}     39    0
112   867   246   247  0.194157  {0,1,0}     36    0
109   875   202   203  0.609309  {1,1,0}     31    1
