map EGL-G1-A
fac 5 10 {0,47,95,31,91}
hosp 1 {0}
n_ALS 5 1 {1:0,2:47,2:91}
n_BLS 18 1 {4:0,6:47,2:95,3:31,3:91}
n_CLS 6 0 {3:0,2:47,1:95}
      c_m  head  tail      c_af      c_d  c_tau  c_h
48     10   104   106  0.008365  {0,0,1}     36    1
3      27   178   179  0.517672  {0,3,0}     32    1
4      33   144   147  0.071032  {0,1,0}     29    1
42     45   176   179  0.259871  {0,1,0}     39    0
82     49   101   102  0.482572  {0,1,1}     24    1
19    130    23   229  0.484315  {0,0,1}     25    1
17    135     8    33  0.431182  {0,1,0}     21    1
60    164   244   248  0.975266  {1,0,0}     22    1
13    177   225   248  0.338149  {0,1,0}     39    1
123   195   127   138  0.221607  {1,0,0}     38    1
112   199   211   212  0.722125  {1,0,0}     33    1
36    212   186   187  0.404332  {0,2,0}     35    1
127   227   124   125  0.317388  {0,2,0}     35    1
103   229    42    43  0.204378  {1,0,0}     31    1
21    232   161   162  0.804825  {0,2,0}     21    0
44    239   219   221  0.388225  {1,0,0}     22    1
1     278   124   151  0.351112  {0,2,0}     30    0
2     298    28    29  0.889413  {0,1,0}     32    0
33    369   120   121  0.962647  {0,2,0}     40    1
58    387   124   149  0.555421  {0,3,0}     40    0
32    406   225   248  0.626678  {0,2,0}     30    0
22    421   171   172  0.061043  {1,0,0}     33    1
68    423   158   160  0.452052  {0,3,0}     23    1
78    431   124   149  0.416287  {1,0,0}     30    1
92    445    12    16  0.059790  {0,1,0}     23    1
39    449   154   155  0.822377  {0,2,0}     31    0
50    453    65    92  0.534326  {0,2,0}     21    1
108   453    45    64  0.315581  {0,1,0}     20    0
107   457   140   141  0.223226  {0,1,0}     26    0
28    473    56    57  0.704029  {1,0,0}     36    1
5     477   150   151  0.798954  {0,2,0}     37    1
113   479   178   179  0.875336  {0,1,0}     21    0
34    481    50    51  0.070508  {0,1,1}     20    1
15    482   120   121  0.916097  {0,1,1}     25    0
105   488    83    84  0.124968  {0,1,0}     38    0
59    509   137   138  0.750886  {1,0,0}     36    1
55    546    91    92  0.729789  {0,2,0}     22    1
94    547   124   151  0.478923  {0,2,0}     31    1
121   572    73    75  0.153780  {1,0,0}     29    1
62    594     8    33  0.458906  {0,1,0}     24    0
122   597   238   239  0.300161  {0,1,0}     23    1
23    599    58    59  0.230557  {0,1,1}     26    0
73    602     8     9  0.009128  {1,1,0}     34    1
101   609    61    62  0.072864  {0,3,0}     20    1
117   623    12    13  0.332982  {1,1,0}     28    1
77    627    69    78  0.282521  {0,0,1}     39    0
106   643   124   125  0.528235  {1,1,0}     25    1
27    655   186   187  0.270688  {0,2,0}     23    0
10    667     8     9  0.997713  {0,2,0}     38    1
49    673    41    51  0.794185  {0,1,0}     39    1
95    675   213   214  0.405344  {0,2,0}     33    1
25    681   141   142  0.210773  {0,2,0}     24    1
16    682    24    26  0.135049  {1,1,0}     36    1
45    707    27    28  0.120148  {0,1,0}     22    0
29    716   124   125  0.179210  {0,1,1}     33    1
99    733    65    66  0.218948  {0,2,0}     32    1
53    733   140   149  0.572912  {1,2,0}     20    1
14    749   211   213  0.569369  {0,3,0}     30    0
90    753   213   216  0.225575  {0,3,0}     23    0
96    753    69    78  0.232365  {1,1,0}     24    1
91    754   227   228  0.782560  {1,0,0}     38    1
31    775   226   231  0.877504  {1,0,0}     28    1
63    781    59    60  0.120054  {0,1,0}     36    1
6     786   180   181  0.883508  {0,3,0}     20    0
86    787   174   175  0.046725  {0,2,0}     37    1
84    791    85    86  0.868487  {1,2,0}     20    1
26    791   241   242  0.095470  {0,3,0}     20    0
120   797   125   149  0.668490  {0,1,0}     40    1
64    805    65    91  0.737503  {0,3,0}     27    0
51    823    96    97  0.291110  {1,1,0}     28    1
67    831    78    79  0.023903  {0,2,0}     31    1
81    835   120   154  0.796473  {1,0,0}     25    1
47    842    32    33  0.249845  {0,3,0}     27    1
24    859   165   166  0.400780  {0,2,0}     29    1
66    862    67    68  0.522870  {0,1,1}     31    1
115   870   130   131  0.711510  {0,0,1}     31    1
87    877   173   181  0.973604  {0,1,0}     25    0
30    878   132   134  0.150758  {0,0,1}     32    0
35    902    23    86  0.149128  {0,2,0}     38    0
8     913   197   198  0.631240  {0,3,0}     35    1
126   925    96   114  0.314952  {0,0,1}     36    0
97    943    77    78  0.220444  {0,2,0}     28    0
57    943   157   159  0.772807  {1,0,0}     35    1
56    970   142   143  0.473566  {1,1,0}     30    1
100   982   178   182  0.078467  {0,3,0}     37    1
18    983    45    64  0.342297  {0,1,0}     24    1
76    984   111   112  0.534185  {0,3,0}     26    0
89    997   225   248  0.267915  {0,2,0}     22    1
118  1003    50    53  0.974784  {0,0,1}     25    0
46   1006   130   131  0.854884  {0,3,0}     30    0
102  1019    36    39  0.797636  {1,1,0}     30    1
12   1026   188   189  0.101065  {0,3,0}     29    1
98   1031   219   221  0.035434  {1,1,0}     28    0
65   1038    42    43  0.650526  {1,1,0}     30    0
71   1040   125   149  0.556582  {1,1,0}     26    1
74   1044    54    58  0.403133  {1,1,0}     38    1
52   1055    80    81  0.438525  {0,1,0}     28    1
110  1084    18    20  0.330390  {0,2,0}     30    1
119  1084   134   135  0.468619  {1,1,0}     28    1
38   1090   105   117  0.264934  {0,2,0}     36    0
114  1094    78    79  0.601002  {0,1,1}     39    0
88   1095    59    60  0.097290  {1,1,0}     40    1
54   1101   186   187  0.937539  {0,2,0}     24    1
72   1127    60    67  0.234222  {0,2,0}     24    0
20   1131   207   208  0.047569  {1,3,0}     29    1
79   1143    43    44  0.648702  {0,3,0}     39    1
69   1175    48    57  0.398776  {1,1,0}     28    1
70   1176   211   212  0.879833  {0,1,0}     34    0
11   1181   234   235  0.359140  {0,1,0}     24    1
85   1185    40    41  0.534182  {1,1,0}     40    1
