map EGL-G1-A
fac 5 10 {0,1,147,86,135}
hosp 2 {0,92}
n_ALS 7 1 {3:147,1:86,3:135}
n_BLS 16 1 {2:0,5:1,5:147,2:86,2:135}
n_CLS 8 0 {2:0,1:1,2:147,3:135}
      c_m  head  tail      c_af      c_d  c_tau  c_h
110     8   120   154  0.600471  {1,0,0}     23    1
43     13   246   247  0.413735  {0,1,0}     35    0
114    77    23   170  0.348030  {0,2,0}     33    1
91    108    75    76  0.689968  {0,3,0}     26    1
27    108   118   119  0.307879  {1,1,0}     22    1
37    134   245   246  0.415672  {1,0,0}     39    1
18    146   130   131  0.635958  {0,2,0}     37    0
51    148   195   196  0.601578  {1,1,0}     38    1
48    152    96    97  0.879269  {1,0,0}     40    1
20    160    48    49  0.996241  {0,1,0}     40    1
17    203   151   152  0.918788  {1,1,0}     27    1
73    346    16    18  0.432087  {0,2,0}     26    1
76    383    34    41  0.169008  {1,1,0}     36    1
42    384    90    91  0.075193  {0,1,0}     33    0
78    388   198   200  0.101169  {0,3,0}     31    0
101   398   151   152  0.049365  {0,1,1}     38    0
46    420   138   139  0.259836  {0,3,0}     24    0
105   435    47    64  0.555538  {1,3,0}     37    1
9     447    61    62  0.579415  {1,1,0}     22    1
116   471   234   236  0.934166  {0,0,1}     34    1
80    472    54    58  0.288738  {0,3,0}     28    1
1     499    57    61  0.134848  {0,2,0}     23    0
94    512   150   151  0.876363  {0,1,0}     35    0
103   519   122   123  0.178559  {0,3,0}     20    1
84    543    49    50  0.741919  {0,2,0}     24    1
15    545   158   159  0.913207  {0,2,0}     40    0
54    547   196   197  0.354538  {0,3,0}     22    1
52    566    10    41  0.005247  {1,0,0}     23    1
90    568    85    86  0.809708  {0,1,0}     26    1
124   571    36    37  0.005378  {0,1,1}     28    1
24    573   108   109  0.252106  {0,1,0}     22    1
44    574    63    64  0.238105  {0,2,0}     32    1
60    579   129   130  0.255744  {1,0,0}     29    1
117   591    42    43  0.838565  {0,1,0}     37    0
64    607   127   138  0.858606  {1,3,0}     35    1
34    614    29    30  0.354910  {0,1,0}     36    0
7     623   140   149  0.654896  {0,3,0}     28    1
10    625   164   165  0.502958  {1,1,0}     33    1
5     638    35    36  0.827264  {1,1,0}     29    1
31    644   124   125  0.331395  {0,1,0}     23    1
95    652    39    72  0.098828  {1,1,0}     28    1
98    655    24    26  0.079225  {0,3,0}     32    1
3     665   178   182  0.394155  {1,2,0}     30    1
109   684    98    99  0.833851  {0,1,0}     37    0
55    725    96    97  0.261958  {0,1,1}     25    0
14    731   246   248  0.402380  {0,1,1}     26    0
56    732    65    91  0.687126  {0,1,0}     30    1
26    734    96   114  0.601716  {0,1,0}     27    0
30    739   129   130  0.868417  {1,1,0}     31    1
120   765    96   114  0.282142  {0,3,0}     27    1
8     790    69    78  0.460501  {1,0,0}     27    1
39    803   198   199  0.984681  {1,1,0}     40    1
23    809   156   160  0.683566  {1,1,0}     31    1
88    814   166   167  0.430528  {0,1,0}     37    1
16    826   120   121  0.764538  {0,1,1}     21    0
50    831     3    15  0.611378  {1,0,0}     34    1
29    834    78    79  0.978365  {0,1,0}     21    1
36    835   128   137  0.949891  {1,1,0}     36    1
71    844   153   156  0.562795  {1,0,0}     23    1
122   857   193   194  0.852333  {0,3,0}     32    1
82    858   213   214  0.315338  {1,1,0}     23    1
115   865    78    79  0.244065  {1,1,0}     26    1
118   867   219   221  0.990565  {1,0,0}     36    1
58    871     9    10  0.735373  {1,1,0}     24    1
96    890    47    48  0.330755  {0,2,0}     21    0
123   911    81    84  0.056847  {0,3,0}     39    1
86    914   171   172  0.630138  {1,0,0}     37    1
45    925    88    89  0.813199  {0,1,1}     28    1
75    931   103   113  0.077495  {0,1,0}     30    0
70    938   212   218  0.529513  {0,1,0}     33    0
119   939   124   151  0.289333  {0,1,0}     36    0
13    944    49    50  0.170932  {0,1,0}     40    0
68    950    27    30  0.246322  {0,3,0}     29    1
61    952   105   117  0.374622  {0,2,0}     28    1
107   954    89    91  0.451192  {1,3,0}     21    1
126   957     4    22  0.344464  {0,3,0}     20    1
69    960   198   200  0.279706  {0,3,0}     32    1
102   960    95    97  0.383101  {1,0,0}     35    1
87    967   234   236  0.475084  {1,0,0}     32    1
63    971     2     3  0.956760  {0,2,0}     39    1
83    976   152   153  0.199677  {0,1,0}     21    1
6     988   176   180  0.617910  {1,0,0}     31    1
111   989     2    14  0.216184  {0,2,0}     23    0
125   997   169   170  0.793504  {0,1,0}     40    1
113  1012    94    95  0.735497  {0,0,1}     26    1
47   1020    10    41  0.658496  {1,2,0}     20    1
4    1027    54    55  0.191764  {1,1,0}     20    1
85   1032   186   187  0.849182  {0,1,0}     33    1
92   1037    54    55  0.507277  {0,2,0}     27    1
59   1040   227   228  0.713404  {1,1,0}     27    1
100  1044     5     6  0.882205  {0,1,0}     32    1
12   1047     6     7  0.845702  {1,3,0}     33    1
0    1049    47    64  0.446197  {1,2,0}     28    1
89   1058   155   161  0.646915  {0,3,0}     33    1
72   1059   199   202  0.021096  {1,1,0}     30    1
38   1061    96    97  0.413980  {1,0,0}     36    1
104  1068    67    68  0.603442  {0,1,0}     26    1
21   1069    45    46  0.887580  {0,2,0}     36    1
99   1073   135   136  0.532839  {0,2,0}     33    0
112  1097   106   107  0.733944  {0,1,0}     34    1
19   1099    28    29  0.599160  {0,1,0}     24    0
41   1114    73    75  0.682500  {1,1,0}     34    1
127  1126   212   243  0.998948  {0,1,0}     38    0
77   1141   244   248  0.338987  {1,1,0}     37    1
11   1149    98   131  0.329353  {0,2,0}     24    1
28   1153   192   193  0.884381  {0,2,0}     31    1
65   1155    50    51  0.425898  {0,3,0}     21    1
33   1156   134   146  0.654334  {0,0,1}     29    1
93   1159   175   176  0.986612  {0,1,0}     35    1
57   1160   112   113  0.096710  {0,2,0}     28    1
2    1162   140   141  0.098721  {1,1,0}     33    1
108  1164    59    60  0.333264  {0,1,0}     32    1
53   1170   162   166  0.733388  {0,2,0}     33    1
74   1194     9    34  0.305639  {0,0,1}     35    0
40   1197   210   212  0.812648  {1,0,0}     23    1
35   1203   197   198  0.342399  {0,0,1}     35    0
81   1214   244   249  0.100507  {1,0,0}     31    1
79   1231    70    72  0.766168  {1,1,0}     26    1
22   1249   101   110  0.886632  {0,2,0}     34    0
106  1250     5     6  0.585994  {0,2,0}     22    1
121  1261   115   116  0.332407  {0,1,1}     27    1
66   1275   125   149  0.871707  {0,1,0}     28    1
67   1288   140   141  0.247336  {0,3,0}     39    1
25   1292     5    26  0.294868  {0,1,0}     27    0
97   1326   137   138  0.233214  {0,2,0}     31    0
62   1370   122   123  0.661250  {0,0,1}     34    1
49   1381    81    84  0.248279  {0,1,0}     34    1
32   1431    35    36  0.969721  {0,2,0}     28    0
