map EGL-G1-B
fac 5 10 {0,146,3,122,176}
hosp 1 {0}
n_ALS 6 1 {1:0,2:146,3:176}
n_BLS 21 1 {4:0,5:146,4:3,3:122,5:176}
n_CLS 5 0 {1:0,3:122,1:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
32      5    65    92  0.130259  {0,0,1}     23    0
126    15    94    98  0.098975  {0,1,0}     26    1
66     45   173   181  0.835002  {0,3,0}     25    1
102    63   215   216  0.709384  {0,1,0}     31    1
80     83    24    26  0.455405  {0,1,0}     28    1
74     83    96    97  0.015093  {0,1,0}     29    0
117    97   164   165  0.039345  {1,0,0}     24    1
12     99    56    57  0.630334  {0,1,0}     34    0
90    115    83    84  0.332980  {1,0,0}     24    1
122   129   163   168  0.871355  {1,1,0}     38    1
9     148   165   174  0.883260  {0,1,0}     27    0
101   172    75    76  0.767534  {0,2,0}     25    1
0     181   132   134  0.620578  {0,2,0}     32    1
85    215    36    37  0.444189  {0,1,0}     39    1
96    219    81    84  0.549612  {0,2,0}     36    0
42    258    11    42  0.609374  {0,0,1}     32    0
22    277    25    26  0.738532  {0,3,0}     26    1
120   293   189   241  0.231096  {1,1,0}     28    0
28    354    32    33  0.170425  {1,1,0}     26    1
13    358    59    60  0.348311  {1,0,0}     23    1
17    404    80    81  0.922991  {1,1,0}     27    1
83    415   135   136  0.572026  {0,1,1}     24    1
110   476   139   141  0.298662  {0,2,0}     36    0
54    479    70    71  0.020989  {0,0,1}     31    1
58    479   169   170  0.588292  {0,1,0}     20    1
15    482   226   231  0.014147  {1,1,0}     38    1
61    486    43    44  0.486592  {1,0,0}     36    1
72    487   163   168  0.485734  {0,1,0}     34    0
33    504   244   245  0.563887  {1,3,0}     40    1
60    520   199   201  0.112493  {0,2,0}     28    1
55    527   104   105  0.881770  {0,2,0}     22    1
56    542    27    30  0.003171  {1,1,0}     23    1
29    556    54    58  0.228580  {0,0,1}     34    1
50    559   117   118  0.500516  {0,2,0}     34    1
97    570    23   149  0.237021  {0,2,0}     23    0
44    581    49    50  0.700327  {0,1,0}     31    1
8     584     3    15  0.669261  {0,2,0}     32    0
4     611   139   141  0.904804  {0,2,0}     26    1
3     648   193   194  0.366231  {1,0,0}     40    1
59    654    77    78  0.924814  {1,1,0}     40    0
47    656    47    64  0.374400  {1,0,0}     26    1
36    663    23   149  0.383120  {0,1,0}     23    0
119   665   240   241  0.879209  {0,1,0}     22    1
10    670    75    76  0.879496  {0,2,0}     21    1
49    675   184   185  0.606525  {0,3,0}     26    1
53    688    77    78  0.241881  {0,1,0}     26    1
67    689    13    14  0.852179  {0,1,0}     23    0
45    690   119   161  0.055457  {0,1,0}     39    1
2     691    47    64  0.898410  {1,0,0}     37    1
124   695   144   147  0.818726  {0,2,0}     26    0
121   698   174   175  0.904056  {0,0,1}     31    1
11    700     1    12  0.322315  {0,1,0}     25    1
46    760   225   226  0.892235  {0,2,0}     30    0
105   762   147   148  0.025906  {0,3,0}     24    0
118   764    43    46  0.718859  {0,1,0}     21    0
23    774   161   162  0.497521  {0,2,0}     26    1
43    796   197   198  0.864454  {0,2,0}     27    0
76    806   170   171  0.554673  {0,3,0}     40    0
24    811   204   205  0.925480  {0,1,0}     40    1
100   814    45    46  0.320852  {0,2,0}     32    1
39    815    26    28  0.751644  {0,1,0}     30    1
111   825    16    18  0.908325  {0,3,0}     39    1
19    834   149   150  0.045060  {0,2,0}     35    1
82    841    93    94  0.742356  {1,0,0}     20    1
104   843   232   234  0.903676  {1,1,0}     37    1
68    844   190   191  0.186357  {1,1,0}     23    1
16    847   116   120  0.676272  {0,1,1}     30    1
20    848   241   242  0.059861  {0,0,1}     37    1
99    860    67    68  0.799716  {0,3,0}     32    0
18    865   129   136  0.327635  {0,0,1}     28    0
37    870   142   144  0.879257  {1,0,0}     30    1
77    872   195   197  0.788798  {0,1,0}     27    0
107   877   195   197  0.088683  {0,0,1}     40    0
86    879    40    41  0.674930  {0,2,0}     30    1
65    880   245   246  0.872697  {1,0,0}     30    1
34    895     3    23  0.853865  {1,1,0}     20    1
14    903   115   116  0.197207  {0,1,0}     36    0
125   915    24    25  0.689071  {0,2,0}     40    1
115   917    24    26  0.954277  {0,1,1}     27    1
63    921   203   210  0.141777  {0,3,0}     32    1
27    934    45    46  0.817228  {1,1,0}     22    1
35    940   155   156  0.594319  {1,0,0}     31    1
123   951   244   248  0.940287  {1,1,0}     39    1
38    957   105   107  0.958960  {0,1,0}     25    0
70    967   237   238  0.766523  {1,1,0}     30    1
25    967   101   110  0.628262  {0,3,0}     29    1
106   971    43    46  0.448129  {1,1,0}     34    1
75    971   156   162  0.614050  {0,2,0}     25    1
84    977    56    57  0.522794  {0,1,1}     25    1
64    984    36    37  0.681017  {0,2,0}     33    0
7     987   222   223  0.516583  {0,2,0}     34    0
93    998     9    34  0.347493  {0,2,0}     29    0
40   1007   177   178  0.670573  {1,1,0}     32    1
30   1010   126   127  0.104704  {0,2,0}     27    0
71   1019   106   108  0.379448  {0,2,0}     30    1
6    1025    73    75  0.968640  {0,1,0}     22    0
112  1028   219   221  0.168329  {1,0,0}     23    1
51   1030   108   109  0.546492  {1,1,0}     31    0
127  1031    88    96  0.469175  {1,0,0}     39    1
116  1032   222   223  0.002623  {1,1,0}     26    1
103  1037   223   224  0.306738  {0,2,0}     24    1
87   1037    43    44  0.119095  {0,1,1}     36    1
81   1040   121   122  0.499634  {0,1,1}     34    1
94   1043    22    24  0.703367  {0,2,0}     21    1
108  1066   196   203  0.104983  {0,0,1}     22    1
5    1079   207   208  0.314922  {1,1,0}     37    1
95   1117     3     4  0.711116  {0,0,1}     35    0
1    1143    63    64  0.484165  {0,1,0}     33    1
57   1147    48    57  0.110303  {1,0,0}     39    1
113  1153   245   246  0.224778  {1,0,0}     20    1
73   1154   242   245  0.728864  {0,2,0}     24    1
52   1172    36    37  0.567050  {0,2,0}     30    0
92   1180   145   146  0.775968  {1,1,0}     35    1
91   1183   157   158  0.110218  {0,2,0}     24    0
88   1199   206   207  0.284513  {0,2,0}     24    1
48   1207   194   195  0.309450  {0,2,0}     34    1
114  1214     3     4  0.340598  {0,2,0}     30    0
41   1223    50    52  0.377760  {0,1,0}     27    1
98   1227   195   197  0.098358  {1,0,0}     30    1
31   1248    94    95  0.864665  {1,3,0}     28    1
69   1254    49    50  0.980942  {0,2,0}     37    1
89   1262   215   216  0.861182  {0,2,0}     31    1
109  1262   186   187  0.072104  {0,3,0}     35    0
79   1266   144   147  0.365336  {0,1,0}     32    1
26   1308   185   186  0.322902  {0,3,0}     32    1
21   1346   155   161  0.651869  {0,1,0}     26    1
62   1364   204   205  0.860922  {0,1,0}     26    0
78   1365    85    86  0.655044  {0,1,1}     32    1
