map EGL-G1-C
fac 5 10 {0,168,46,246,197}
hosp 1 {0}
n_ALS 10 1 {3:0,2:46,1:246,4:197}
n_BLS 25 1 {4:0,5:168,8:46,3:246,5:197}
n_CLS 8 0 {4:168,3:246,1:197}
      c_m  head  tail      c_af      c_d  c_tau  c_h
118    28   164   165  0.334049  {0,0,1}     38    1
9      31   242   245  0.247003  {0,1,0}     25    0
11     66   177   178  0.759167  {0,2,0}     23    1
39     83    97   126  0.288046  {0,1,0}     30    1
113   101   195   197  0.532274  {0,2,0}     31    1
102   102    77    81  0.172194  {0,1,0}     32    0
25    203   136   137  0.832076  {0,2,0}     32    1
84    234    41    51  0.293833  {1,1,0}     23    1
115   250    90    95  0.280702  {1,0,0}     21    1
75    302    59    60  0.812439  {0,1,1}     37    0
33    303    38    40  0.449265  {0,2,0}     40    1
48    305   121   122  0.696435  {0,1,0}     36    1
97    308    49    50  0.874064  {1,1,0}     40    1
34    355   105   107  0.058079  {0,3,0}     40    1
96    375   228   229  0.070046  {0,1,0}     40    1
66    415   120   154  0.324433  {0,2,0}     36    1
61    427    32    34  0.994145  {0,2,0}     32    1
15    439    51    52  0.028005  {0,3,0}     23    1
72    443    81    84  0.032986  {0,3,0}     30    0
18    455   108   109  0.816648  {0,1,0}     34    1
117   460   197   198  0.229504  {0,2,0}     37    1
104   479    81    84  0.850623  {0,3,0}     37    0
65    510   170   171  0.852805  {1,0,0}     26    1
63    535    34    41  0.710549  {0,0,1}     28    0
91    536    50    52  0.370498  {0,1,1}     22    1
46    553    92    93  0.422722  {0,2,0}     24    0
53    554    47    48  0.504642  {1,0,0}     27    1
50    564   165   177  0.845978  {1,1,0}     35    1
29    564   192   193  0.228511  {0,1,0}     34    1
120   575    84   100  0.816186  {0,2,0}     32    1
71    579    43    46  0.748065  {0,1,0}     24    1
52    583     0     1  0.480310  {1,0,0}     23    1
45    589   155   156  0.926952  {0,2,0}     25    0
47    594   216   217  0.392053  {0,1,0}     24    0
38    594    48    57  0.336944  {0,1,0}     28    1
82    600   202   203  0.818537  {1,0,0}     35    1
40    610    62    63  0.715195  {0,3,0}     32    0
57    620   204   209  0.807308  {0,1,0}     20    0
111   622   207   209  0.641064  {0,3,0}     38    1
36    627    72    73  0.675614  {0,1,0}     20    0
2     629   104   106  0.230579  {0,1,0}     24    0
83    637    79    80  0.332447  {1,0,0}     36    0
49    642   114   115  0.196700  {0,2,0}     34    1
114   650   194   195  0.169887  {0,2,0}     36    0
107   653    80    81  0.790308  {0,1,0}     37    1
116   663    14    15  0.276025  {0,1,0}     33    1
74    680    26    28  0.402429  {0,1,0}     28    0
19    686    50    53  0.080511  {0,1,0}     38    1
105   691    77    78  0.617109  {0,2,0}     25    1
27    698    57    61  0.021853  {0,0,1}     40    1
78    733   174   176  0.457059  {1,1,0}     32    1
20    736   195   196  0.114301  {0,2,0}     21    0
109   736    67    68  0.698034  {0,1,1}     24    1
124   743    57    61  0.144491  {0,0,1}     21    0
108   753   186   187  0.248428  {1,1,0}     28    1
80    762   174   175  0.152981  {0,1,0}     37    0
88    762   240   242  0.438200  {0,0,1}     30    0
0     763   219   220  0.199195  {1,0,0}     37    1
122   780   198   199  0.492487  {1,1,0}     40    1
127   803   191   193  0.225073  {1,1,0}     27    1
85    805   140   141  0.463484  {0,2,0}     39    0
69    838    80    81  0.595467  {0,1,0}     27    1
8     844   174   176  0.464554  {0,2,0}     28    1
87    847   128   129  0.542010  {0,2,0}     27    1
123   851    82    83  0.746479  {1,0,0}     31    1
12    852   141   142  0.381163  {0,2,0}     21    1
70    856   242   243  0.882646  {0,2,0}     33    1
77    864   137   138  0.545936  {0,1,0}     33    0
56    875   137   138  0.743169  {0,1,0}     37    1
79    884   178   183  0.782876  {0,3,0}     40    0
125   890   219   221  0.074845  {0,1,0}     22    1
76    914    54    58  0.279734  {1,0,0}     22    1
89    918    56    57  0.144682  {0,1,0}     34    1
6     918    47    64  0.106761  {1,1,0}     31    1
59    938    66    67  0.367439  {0,1,0}     38    0
1     939    96   114  0.150879  {1,1,0}     29    1
44    962    39    52  0.081495  {0,3,0}     31    0
28    963   110   113  0.913914  {0,0,1}     32    0
86    964    30    33  0.279567  {1,0,0}     20    1
