map EGL-G1-A
fac 5 10 {0,212,214,20,194}
hosp 3 {0,129,72}
n_ALS 7 1 {2:0,1:212,3:214,1:194}
n_BLS 25 1 {5:0,9:212,1:214,4:20,6:194}
n_CLS 8 0 {3:0,2:214,2:20,1:194}
      c_m  head  tail      c_af      c_d  c_tau  c_h
80     25   102   103  0.464806  {0,1,0}     22    1
101    90   119   169  0.214024  {1,0,0}     27    1
42    119   104   105  0.285065  {1,1,0}     37    1
127   144   147   148  0.019382  {0,2,0}     29    1
126   166   232   233  0.876991  {0,1,0}     34    0
102   237   176   180  0.479285  {1,1,0}     35    1
40    285   246   248  0.773489  {0,3,0}     23    1
122   297    47    64  0.513412  {1,1,0}     26    1
81    299   104   105  0.079275  {0,2,0}     29    1
17    320    83    84  0.450061  {1,1,0}     36    1
109   323   158   159  0.355312  {0,3,0}     23    1
125   346     5     6  0.828134  {1,0,0}     31    0
61    370   167   175  0.653247  {1,1,0}     21    1
75    385    19    20  0.457927  {0,3,0}     37    1
108   386   225   248  0.263241  {0,2,0}     38    0
35    393   167   175  0.393526  {1,1,0}     30    1
113   419   178   182  0.630112  {0,2,0}     31    1
121   431     4    22  0.705051  {1,0,0}     25    1
88    434   102   110  0.710053  {1,1,0}     33    1
68    440    75    77  0.166483  {0,1,0}     39    1
4     453   141   142  0.127493  {0,1,0}     20    0
107   472   145   146  0.326684  {0,3,0}     39    1
20    494    22    24  0.805407  {0,1,0}     32    0
14    500   108   109  0.607872  {0,2,0}     25    1
30    503   146   147  0.841494  {1,0,0}     29    1
32    525   220   222  0.566458  {0,1,0}     40    0
48    545   150   151  0.404335  {1,3,0}     27    1
56    547     1    12  0.133234  {0,1,0}     35    1
16    549   151   154  0.519886  {0,1,0}     37    0
83    563     1    12  0.160986  {0,1,0}     31    1
114   572   142   144  0.404230  {1,0,0}     23    1
29    583    62    63  0.382259  {0,3,0}     31    0
8     584    62    63  0.769786  {0,1,1}     28    0
50    593   177   178  0.506735  {1,1,0}     40    1
78    610    98   130  0.276921  {0,2,0}     29    0
105   633    19    25  0.819216  {0,1,0}     23    1
116   634   246   248  0.842425  {1,1,0}     38    1
37    658   212   218  0.346075  {1,0,0}     31    1
22    662   121   122  0.131083  {1,0,0}     28    1
55    663     3    15  0.366118  {0,0,1}     35    0
3     666   116   120  0.251645  {0,1,1}     29    1
69    675   144   145  0.229529  {0,1,0}     21    0
66    675    82    83  0.742310  {0,1,0}     37    1
46    677   136   137  0.558515  {0,1,0}     24    0
119   679    69    70  0.856050  {1,0,0}     21    1
62    682    41    51  0.997936  {0,1,0}     30    1
82    687   137   138  0.222254  {0,1,0}     36    0
103   699    98   130  0.800570  {1,3,0}     20    1
117   700    17    19  0.906073  {0,1,0}     40    0
10    700   234   235  0.218049  {0,2,0}     25    1
11    702    23   229  0.519665  {0,3,0}     22    1
58    708    98    99  0.976126  {1,0,0}     24    1
120   726   138   139  0.938229  {0,1,0}     22    1
111   732   169   173  0.863513  {0,2,0}     20    1
26    736   238   239  0.134324  {1,1,0}     33    0
36    736   125   149  0.431873  {0,0,1}     35    1
76    738    53    54  0.562732  {1,1,0}     39    1
24    739    73    75  0.366647  {0,2,0}     26    1
1     742    68    69  0.063671  {1,0,0}     34    1
28    755    11    42  0.260964  {1,1,0}     24    1
49    771    54    55  0.570146  {0,1,0}     37    1
31    772   244   248  0.091227  {0,2,0}     24    0
23    773   157   159  0.729211  {0,2,0}     20    1
115   775   115   122  0.987858  {1,0,0}     34    1
87    793   169   173  0.881702  {1,1,0}     35    1
34    825     6    27  0.349084  {0,3,0}     36    1
64    827   141   142  0.075999  {1,1,0}     39    1
9     851    23    86  0.489375  {0,0,1}     29    1
44    857   150   151  0.045932  {0,1,1}     28    1
95    872    85    86  0.702258  {1,0,0}     40    1
12    879   157   159  0.601263  {0,1,0}     33    1
