map EGL-G2-B
fac 5 10 {0,224,171,49,22}
hosp 2 {0,199}
n_ALS 6 1 {1:171,2:49,3:22}
n_BLS 22 1 {7:0,7:224,2:171,2:49,4:22}
n_CLS 6 0 {2:0,3:49,1:22}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88     13   205   208  0.030054  {0,1,0}     34    1
68     17     8     9  0.311117  {1,1,0}     23    1
14     21   139   140  0.326883  {1,1,0}     31    1
62     63   138   139  0.836842  {0,2,0}     35    1
13     70   147   148  0.281664  {0,3,0}     34    0
91     80   221   222  0.013304  {1,1,0}     28    1
105    87   141   142  0.474186  {0,0,1}     39    0
28     97   233   234  0.249910  {1,1,0}     32    1
125   142   212   213  0.409358  {1,1,0}     33    1
72    165    23   171  0.377538  {1,0,0}     25    1
110   168    87    88  0.306803  {1,1,0}     32    1
48    228   243   245  0.180077  {0,2,0}     32    1
32    242    39    52  0.326999  {0,2,0}     40    0
60    267   216   218  0.922899  {0,1,0}     29    1
63    280    78    82  0.799578  {0,2,0}     30    0
53    286    36    38  0.721026  {0,1,1}     32    1
121   318    23    87  0.616294  {1,1,0}     29    1
50    329   152   153  0.398505  {1,1,0}     40    1
102   358    39    73  0.215591  {1,1,0}     36    1
35    364    59    72  0.558156  {1,1,0}     38    0
93    366    38    40  0.883501  {0,2,0}     30    0
67    388   190   191  0.196207  {0,1,0}     21    1
58    397   107   109  0.877909  {1,1,0}     34    1
5     406    28    29  0.713656  {0,2,0}     38    0
100   450   154   158  0.920775  {0,2,0}     26    1
123   465   145   146  0.857250  {1,0,0}     36    1
69    474   244   253  0.363989  {1,1,0}     30    1
41    475    91    96  0.149951  {1,1,0}     37    0
96    477     8    33  0.851377  {1,1,0}     34    0
95    491   178   185  0.230107  {1,1,0}     20    1
82    500    48    49  0.887206  {0,3,0}     38    1
112   500    37    75  0.569689  {1,1,0}     23    1
73    512   143   144  0.410543  {1,1,0}     25    1
55    541   239   243  0.689108  {1,1,0}     31    1
97    555    81    82  0.036305  {0,2,0}     20    0
76    557   172   173  0.092107  {0,2,0}     32    1
39    580   103   104  0.781869  {0,2,0}     21    1
47    595   150   151  0.861260  {1,0,0}     21    1
43    604     1     2  0.931800  {0,1,1}     28    0
106   605   217   219  0.045821  {0,1,0}     40    0
127   611   116   123  0.823379  {0,3,0}     37    1
108   612   179   183  0.884780  {0,1,0}     39    1
66    613   222   223  0.314579  {1,1,0}     32    1
44    633   177   180  0.770426  {1,1,0}     22    1
94    637   130   137  0.406653  {0,1,0}     37    1
54    646   234   235  0.680231  {1,1,0}     33    1
90    647    82    85  0.259574  {0,2,0}     35    1
75    654   107   109  0.302652  {0,2,0}     34    1
49    663   205   208  0.490399  {0,1,0}     36    1
52    673     5    23  0.984945  {1,1,0}     35    1
20    681    89    97  0.619260  {0,2,0}     20    1
115   681    58    59  0.693209  {0,3,0}     20    0
113   694    50    51  0.464368  {1,1,0}     34    1
40    697   125   150  0.659777  {0,0,1}     39    1
92    711   204   205  0.527391  {0,1,0}     37    0
37    715   190   191  0.275692  {0,1,0}     27    1
126   721   161   164  0.228508  {0,2,0}     37    1
12    725     8     9  0.932057  {0,2,0}     31    1
81    726   106   118  0.833503  {0,0,1}     21    1
87    743   117   119  0.411235  {0,0,1}     35    1
64    749   251   252  0.983795  {1,0,0}     28    1
79    750   154   157  0.265877  {0,1,0}     32    1
19    754   167   168  0.927093  {1,0,0}     24    1
16    756    48    57  0.846486  {0,1,0}     21    1
