map EGL-G2-E
fac 5 10 {0,187,133,152,2}
hosp 1 {0}
n_ALS 5 1 {1:187,1:133,3:2}
n_BLS 15 1 {5:0,2:187,4:133,4:2}
n_CLS 9 0 {2:0,2:187,3:152,2:2}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     17    82    85  0.385226  {1,0,0}     34    1
39     70    71    73  0.802960  {0,2,0}     37    1
9      72    61    65  0.907440  {0,1,0}     36    1
77     86    48    49  0.516058  {0,2,0}     38    1
48    104   103   111  0.172752  {0,1,0}     27    0
93    127   106   108  0.448597  {1,0,0}     34    1
83    158   174   183  0.874341  {0,2,0}     35    1
92    182    99   131  0.670004  {0,1,0}     29    1
33    188   142   143  0.940156  {0,3,0}     39    0
114   203    84    86  0.760120  {0,2,0}     35    1
112   230   166   167  0.380865  {0,2,0}     39    1
90    237    71    73  0.236288  {0,1,0}     37    0
2     265    45    46  0.120970  {1,1,0}     39    1
110   285   195   196  0.805988  {0,3,0}     20    0
67    337   153   154  0.264215  {0,1,0}     28    0
66    352   221   222  0.925700  {1,0,0}     40    1
23    364    69    70  0.138354  {0,1,0}     25    0
1     379   194   242  0.354064  {0,1,1}     28    0
36    389   139   140  0.917570  {0,2,0}     37    0
12    389    85   101  0.241132  {0,1,0}     20    1
25    395   133   134  0.867629  {1,3,0}     27    1
75    420   143   145  0.757239  {0,2,0}     37    1
105   424    23   150  0.265984  {0,1,0}     31    1
102   456   227   229  0.797332  {1,0,0}     28    1
84    461    66    67  0.874359  {0,3,0}     29    1
86    481   221   222  0.875792  {0,2,0}     29    0
101   488   219   220  0.054619  {0,1,1}     21    1
52    490   178   179  0.630248  {0,1,0}     29    1
37    499   158   160  0.217127  {0,2,0}     32    0
32    517     4    22  0.787971  {0,3,0}     30    0
113   519    67    69  0.877742  {0,1,0}     35    1
125   529   168   176  0.381714  {1,1,0}     27    1
30    532   178   179  0.344286  {0,2,0}     30    1
124   558   239   244  0.943328  {1,1,0}     36    1
60    584    50    53  0.663587  {0,1,0}     35    1
17    589    14    15  0.807677  {0,0,1}     38    1
104   591   121   155  0.211682  {1,0,0}     38    1
28    602    37    75  0.849270  {0,1,1}     36    1
