map EGL-G1-D
fac 5 10 {0,223,59,16,39}
hosp 2 {0,194}
n_ALS 5 1 {1:223,1:59,2:16,1:39}
n_BLS 24 1 {5:0,4:223,4:59,5:16,6:39}
n_CLS 5 0 {3:0,1:59,1:39}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    13    14    15  0.951811  {0,2,0}     30    1
59     32   127   138  0.180567  {0,2,0}     31    1
50     41   177   178  0.891080  {0,3,0}     23    1
97     43   161   162  0.803973  {0,1,0}     40    0
80     80   196   203  0.664287  {1,1,0}     23    1
46     96   170   171  0.420550  {1,1,0}     36    1
0     143    50    52  0.511740  {0,1,0}     36    1
48    152   243   244  0.057916  {0,1,0}     30    0
87    161    94    98  0.779072  {0,2,0}     34    1
92    241   178   182  0.017200  {0,3,0}     33    1
32    248    27    28  0.144393  {1,1,0}     28    1
99    255   102   103  0.854692  {0,3,0}     25    0
91    279   129   136  0.885021  {0,3,0}     28    0
67    309   119   169  0.668003  {0,1,0}     34    0
118   315     4    22  0.758790  {0,1,0}     40    1
55    320   140   141  0.897740  {0,2,0}     40    1
111   370   116   120  0.887710  {0,3,0}     20    1
78    383   120   154  0.443489  {1,1,0}     39    1
27    390   171   172  0.673771  {0,1,1}     38    0
126   400     4    22  0.632195  {0,3,0}     20    1
38    438   140   149  0.249940  {0,2,0}     33    0
29    452   237   240  0.662773  {0,2,0}     40    0
112   456    75    77  0.481247  {1,1,0}     26    1
107   460   169   170  0.431351  {0,1,0}     38    0
19    467    84   100  0.447965  {0,2,0}     21    0
42    481    81    82  0.241796  {0,1,0}     36    1
103   505   134   146  0.153998  {0,2,0}     38    0
6     508   165   174  0.955983  {0,2,0}     29    1
28    513   170   171  0.672137  {1,1,0}     24    0
95    516    53    54  0.198074  {1,1,0}     28    1
65    535   160   164  0.661045  {1,0,0}     34    1
79    539   184   185  0.380854  {0,1,0}     22    1
90    547   167   175  0.010770  {0,1,1}     22    0
83    549   112   113  0.293642  {0,3,0}     34    0
21    552   138   139  0.005153  {0,1,0}     26    0
86    555    89    90  0.107318  {0,1,0}     40    1
24    577    50    51  0.296450  {0,2,0}     32    1
14    602     1     2  0.606909  {0,3,0}     22    1
72    614    82    83  0.684700  {0,3,0}     40    1
53    619   213   216  0.811180  {1,0,0}     30    1
17    642   244   248  0.875854  {0,2,0}     29    1
57    653   156   160  0.289238  {0,1,0}     38    1
127   655   156   162  0.229985  {0,2,0}     40    1
89    659   227   228  0.383538  {0,1,0}     26    0
64    664    38    40  0.809560  {1,1,0}     21    1
77    668   120   154  0.344545  {0,1,1}     26    1
85    678    75    76  0.427720  {0,1,0}     31    1
124   715   175   176  0.836980  {0,1,0}     37    1
93    720    54    55  0.592099  {0,2,0}     30    1
23    734    85    86  0.703075  {0,1,0}     36    0
1     736   101   110  0.110528  {0,2,0}     38    0
34    738    47    64  0.066479  {1,0,0}     40    1
18    740   106   108  0.678243  {0,1,0}     26    1
68    742   135   145  0.139926  {0,1,0}     24    1
7     759   176   180  0.996936  {0,1,0}     27    0
66    763   111   112  0.373615  {1,1,0}     20    1
98    764    26    28  0.240693  {1,0,0}     33    1
100   767   112   113  0.423848  {1,1,0}     24    1
115   778    31    32  0.214419  {1,1,0}     37    1
117   782    50    52  0.542179  {1,0,0}     34    1
123   789   126   127  0.793305  {1,1,0}     28    1
102   793   142   143  0.313398  {0,3,0}     30    1
39    800    12    13  0.465624  {1,0,0}     21    1
56    821   160   164  0.185563  {1,0,0}     38    1
35    823    31    38  0.777862  {0,0,1}     21    1
61    826   190   192  0.834852  {0,1,0}     28    1
73    834    82    83  0.250479  {0,2,0}     31    0
45    852   245   246  0.681469  {0,0,1}     40    1
94    855   166   167  0.968722  {0,3,0}     34    1
54    855   178   182  0.298291  {1,1,0}     31    1
84    857    63    64  0.189320  {1,1,0}     21    1
70    857    63    64  0.315622  {0,1,0}     29    0
96    871   111   112  0.210270  {0,2,0}     27    0
74    873   245   246  0.660421  {0,3,0}     22    1
2     876   190   191  0.557867  {0,1,0}     22    1
63    885   135   145  0.705957  {0,1,0}     22    1
52    885   202   203  0.313234  {1,1,0}     30    1
58    895   174   176  0.946933  {1,1,0}     33    1
75    901   210   211  0.501318  {0,1,1}     30    0
114   927    38    40  0.058220  {0,0,1}     21    0
13    950    89    90  0.157795  {0,0,1}     25    0
22    957    55    56  0.826115  {0,3,0}     35    0
11    966   119   169  0.882877  {0,1,1}     25    1
5     982    22    24  0.725021  {1,1,0}     22    1
88    985   231   232  0.094354  {0,3,0}     28    0
81    991   158   159  0.947581  {1,1,0}     32    1
44    994   100   101  0.763484  {0,2,0}     28    0
25   1009   106   108  0.124631  {0,3,0}     28    1
36   1039    86    87  0.959935  {1,0,0}     29    1
82   1044   114   115  0.640014  {0,2,0}     39    1
8    1044    78    79  0.547662  {0,1,0}     32    1
15   1046   189   241  0.626025  {1,0,0}     37    1
110  1071   202   204  0.500003  {0,2,0}     21    1
125  1126   228   229  0.299402  {0,2,0}     24    0
10   1126   174   176  0.402837  {0,1,0}     36    0
47   1127   110   113  0.234434  {1,0,0}     33    1
116  1157   108   109  0.591548  {0,1,1}     27    1
40   1163   199   201  0.326044  {0,1,0}     36    1
51   1167    16    18  0.236441  {0,3,0}     20    1
122  1169   242   245  0.099830  {0,3,0}     28    1
69   1176   191   193  0.701185  {0,3,0}     26    1
16   1180     8    33  0.513776  {0,2,0}     22    1
49   1182    27    28  0.085746  {0,3,0}     39    0
120  1183   101   110  0.992194  {1,1,0}     30    1
33   1185   152   153  0.819351  {0,1,1}     23    1
30   1195   191   194  0.102780  {1,1,0}     36    1
108  1209   169   170  0.066603  {0,1,0}     25    0
113  1218    68    69  0.292156  {0,1,0}     23    0
121  1222   118   119  0.507011  {1,1,0}     34    0
37   1227    94    98  0.123664  {0,1,0}     23    1
101  1260    91    92  0.647616  {0,2,0}     22    0
109  1272    54    58  0.643776  {0,1,0}     36    1
9    1276   139   141  0.165615  {0,3,0}     28    1
62   1287   190   191  0.590345  {0,1,0}     37    1
106  1308   228   230  0.499768  {1,0,0}     40    1
41   1316   241   242  0.199773  {0,1,0}     40    0
20   1320    72    73  0.062263  {0,3,0}     25    1
60   1324    43    44  0.093528  {0,0,1}     36    1
76   1333    73    75  0.850700  {1,0,0}     28    0
104  1334     6     7  0.846921  {0,3,0}     25    1
71   1345   177   184  0.206150  {1,1,0}     35    1
26   1354    41    51  0.010434  {0,2,0}     25    1
105  1366     9    34  0.198731  {0,0,1}     27    0
31   1372    35    36  0.582232  {1,0,0}     36    1
4    1375    23   229  0.934468  {0,1,0}     24    0
12   1385    92    93  0.732864  {0,3,0}     22    1
43   1388   116   118  0.325837  {0,2,0}     38    1
3    1397    12    16  0.561524  {1,0,0}     22    1
