map EGL-G2-A
fac 5 10 {0,160,89,112,20}
hosp 3 {0,126,205}
n_ALS 10 1 {1:0,4:89,2:112,3:20}
n_BLS 23 1 {2:0,4:160,4:89,8:112,5:20}
n_CLS 7 0 {1:0,2:160,2:89,2:20}
      c_m  head  tail      c_af      c_d  c_tau  c_h
12     15   205   208  0.372251  {0,0,1}     26    1
113    16   225   226  0.423221  {0,3,0}     35    0
106    19    18    20  0.514395  {0,1,0}     20    1
46     54   141   150  0.527229  {0,2,0}     21    0
115    86   180   181  0.567868  {0,2,0}     38    1
75     92     2     3  0.525677  {0,3,0}     35    0
10     99    39    73  0.113563  {0,2,0}     32    1
88    107    61    65  0.584798  {0,3,0}     26    0
110   127   227   229  0.552005  {0,1,1}     23    1
44    145   217   218  0.476931  {0,0,1}     26    0
120   150    63    64  0.052157  {0,2,0}     26    1
103   254   221   222  0.220081  {0,2,0}     27    0
27    269    23   150  0.222524  {0,1,0}     26    1
127   298   126   127  0.586946  {1,1,0}     30    1
67    300   108   109  0.946378  {0,3,0}     23    1
109   328   247   249  0.534752  {0,2,0}     40    1
48    344    31    32  0.846241  {0,2,0}     21    1
42    347   165   166  0.249351  {0,2,0}     37    1
21    399   118   119  0.688631  {0,3,0}     23    1
119   406     3    23  0.645704  {0,2,0}     32    1
56    413   120   162  0.213133  {0,1,0}     20    1
13    430   179   183  0.203429  {0,2,0}     23    1
58    433   106   118  0.189568  {0,1,0}     37    1
117   435    47    64  0.607867  {0,3,0}     33    1
5     437    71    72  0.715066  {0,1,0}     23    1
70    438   205   207  0.401426  {0,2,0}     31    0
93    462   115   116  0.102435  {0,1,0}     33    1
63    471   208   209  0.417831  {1,0,0}     39    1
84    498   126   150  0.821560  {0,2,0}     36    0
69    499   109   110  0.600486  {0,2,0}     20    0
98    511   175   176  0.343696  {0,2,0}     20    1
29    532    13    14  0.076738  {0,1,0}     29    1
59    534    71    72  0.040356  {1,1,0}     26    1
3     550   153   154  0.977795  {0,1,0}     25    1
71    558    12    13  0.490234  {0,1,0}     28    1
39    589   107   108  0.667759  {0,3,0}     37    1
116   598   195   248  0.302504  {1,1,0}     35    1
14    604    31    32  0.264870  {1,1,0}     29    0
77    606    71    73  0.629014  {0,3,0}     35    0
87    618    85   101  0.213398  {1,1,0}     24    1
8     631   210   211  0.583479  {0,2,0}     20    1
2     644    65    66  0.210166  {0,3,0}     36    1
4     647   249   250  0.166215  {0,1,0}     37    1
104   664   128   129  0.320507  {0,1,0}     37    0
38    667   179   183  0.918132  {0,1,1}     25    1
122   684   208   210  0.087054  {1,1,0}     20    1
19    696   129   138  0.969943  {0,1,0}     29    1
6     703    60    68  0.955099  {0,1,0}     37    0
72    715   175   176  0.523829  {1,0,0}     22    1
73    717   222   223  0.451434  {1,0,0}     31    1
52    754     8     9  0.641621  {0,1,0}     36    0
65    772    23   150  0.140034  {1,0,0}     39    0
94    781   226   229  0.427086  {0,3,0}     36    1
96    802     8    33  0.425201  {1,3,0}     30    1
16    815   196   198  0.789241  {0,1,0}     34    0
112   817   154   157  0.020563  {0,1,0}     38    1
22    818    91    96  0.745158  {1,1,0}     27    1
68    820   171   172  0.469306  {0,3,0}     35    1
95    821   126   127  0.323277  {0,3,0}     31    0
107   823   226   229  0.121151  {1,1,0}     31    1
101   827   166   175  0.081422  {0,1,0}     34    0
80    832    40    41  0.472943  {1,0,0}     38    1
62    837   236   238  0.015639  {0,2,0}     36    1
45    839    43    45  0.927482  {0,1,0}     35    1
26    841   210   211  0.385472  {0,1,0}     21    0
91    847    71    73  0.731537  {0,3,0}     25    1
121   849   150   151  0.238784  {0,1,0}     20    1
123   858   150   151  0.444010  {0,3,0}     39    1
37    859    97    98  0.567809  {0,0,1}     39    0
34    860   252   253  0.151345  {0,1,0}     23    0
