map EGL-G1-B
fac 5 10 {0,16,107,189,155}
hosp 1 {0}
n_ALS 5 1 {1:0,1:16,3:107}
n_BLS 25 1 {5:0,5:16,7:107,4:189,4:155}
n_CLS 6 0 {3:0,1:16,2:189}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67      3   158   160  0.143633  {0,0,1}     39    0
107    50   121   123  0.451285  {0,2,0}     20    1
55     56    16    18  0.831263  {0,1,0}     22    1
119   102   244   249  0.875928  {0,1,1}     22    1
105   159    19    25  0.885768  {1,0,0}     25    1
30    172   124   125  0.267191  {0,3,0}     32    0
43    184   120   154  0.453888  {1,1,0}     25    1
44    209    24    25  0.946067  {0,3,0}     25    0
20    213   157   159  0.008616  {0,2,0}     37    1
51    229    37    74  0.581580  {0,1,0}     31    0
17    243   125   149  0.775186  {0,1,0}     22    1
6     308    32    34  0.302902  {0,3,0}     27    0
36    346   101   110  0.274185  {0,3,0}     34    1
88    346    36    39  0.913479  {1,3,0}     20    1
75    354    39    40  0.514377  {0,3,0}     22    1
10    408    30    33  0.053062  {1,1,0}     29    1
60    413   155   156  0.275175  {0,2,0}     27    1
110   431    34    41  0.522328  {0,3,0}     28    1
109   443   126   127  0.860249  {0,2,0}     25    0
47    445    60    67  0.393153  {1,0,0}     27    1
34    468   105   117  0.386682  {0,1,1}     31    1
118   496   135   145  0.388299  {0,2,0}     22    0
76    510   128   129  0.845488  {0,0,1}     21    0
123   513   196   197  0.194034  {1,1,0}     37    1
89    529   135   145  0.055200  {0,1,1}     36    1
82    542    29    30  0.053661  {0,1,0}     38    1
59    582    16    18  0.321114  {0,2,0}     26    0
33    590    84   100  0.583035  {1,2,0}     25    1
121   605    49    56  0.043515  {1,1,0}     30    1
9     613   139   140  0.237678  {1,1,0}     39    1
120   621    18    20  0.628340  {0,1,0}     20    0
37    621     1    12  0.384052  {0,1,0}     28    1
95    626   189   190  0.078364  {0,2,0}     33    0
0     627    50    51  0.477748  {1,1,0}     36    1
56    629   206   207  0.173378  {0,2,0}     39    1
91    654   212   218  0.899640  {0,0,1}     28    0
90    655   165   177  0.593984  {0,1,0}     29    1
45    658   134   146  0.874881  {0,3,0}     38    0
71    676   241   242  0.177570  {0,2,0}     32    1
93    677    50    53  0.032573  {0,1,1}     23    0
68    684   106   107  0.293163  {0,2,0}     32    0
84    693   219   220  0.982301  {1,0,0}     30    0
2     695    61    62  0.967548  {0,1,0}     21    1
74    702    43    45  0.046639  {1,1,0}     26    1
85    716    35    36  0.541662  {0,1,0}     32    0
106   719    57    61  0.443068  {0,3,0}     38    0
4     733   225   226  0.628685  {0,1,1}     20    0
24    749   189   241  0.338688  {0,1,1}     32    0
57    761    10    11  0.324871  {0,1,0}     34    0
66    761   163   164  0.283525  {0,3,0}     30    1
72    762     6     7  0.106385  {0,3,0}     33    0
65    765   244   245  0.742831  {1,0,0}     37    1
