map EGL-G2-E
fac 5 10 {0,103,30,46,226}
hosp 1 {0}
n_ALS 5 1 {2:103,1:30,1:46,1:226}
n_BLS 17 1 {1:0,7:103,4:30,5:226}
n_CLS 5 0 {1:0,2:46,2:226}
      c_m  head  tail      c_af      c_d  c_tau  c_h
22     24   192   193  0.839410  {0,2,0}     27    1
24     36    48    49  0.861031  {1,0,0}     22    1
32     55    16    17  0.369914  {0,3,0}     23    0
73     56   147   148  0.868147  {0,2,0}     33    0
23     95    31    32  0.929931  {0,3,0}     38    1
125   137   122   123  0.395693  {1,1,0}     36    1
97    195   208   210  0.577350  {0,0,1}     30    1
121   199    53    54  0.349642  {0,1,0}     32    0
96    199   247   248  0.653338  {0,3,0}     32    0
101   235   116   117  0.698262  {0,1,1}     33    1
77    267   141   142  0.242155  {0,1,0}     21    0
123   302    22    24  0.839156  {0,1,1}     38    0
34    351   236   238  0.406872  {1,1,0}     24    1
109   374   141   142  0.778870  {0,0,1}     32    0
43    378    48    49  0.251436  {0,3,0}     21    1
33    406     4     5  0.419801  {0,1,0}     38    0
92    412    97   115  0.322509  {0,2,0}     23    1
12    421   165   166  0.813807  {0,3,0}     23    1
116   431   201   203  0.808982  {0,1,0}     27    0
81    445    11    42  0.657065  {1,0,0}     34    1
5     460   122   123  0.006218  {1,0,0}     34    0
126   469    55    56  0.135595  {0,2,0}     22    1
106   471   164   169  0.277575  {1,1,0}     25    1
42    488   213   215  0.920241  {1,0,0}     39    1
13    503   111   114  0.532987  {0,1,0}     33    1
115   513   227   231  0.360172  {1,1,0}     33    1
100   526   117   118  0.918900  {0,0,1}     20    0
64    541   117   118  0.417129  {0,1,0}     39    0
59    553    39    52  0.296417  {1,0,0}     38    1
86    565    42    43  0.602537  {0,2,0}     24    1
25    587    18    20  0.527097  {0,2,0}     35    1
90    604   234   235  0.861108  {0,3,0}     25    1
67    612    73    74  0.401243  {0,1,0}     37    0
56    623    57    61  0.839114  {1,0,0}     29    1
74    632   237   238  0.643857  {0,2,0}     22    1
