map EGL-G1-D
fac 5 10 {0,151,197,113,128}
hosp 3 {0,43,38}
n_ALS 5 1 {1:0,1:151,3:113}
n_BLS 25 1 {8:0,4:151,3:197,5:113,5:128}
n_CLS 5 0 {1:0,1:151,1:197,1:113,1:128}
      c_m  head  tail      c_af      c_d  c_tau  c_h
124    19    19    25  0.112398  {0,1,0}     36    0
87     32    11    42  0.988654  {0,2,0}     21    0
41     41    18    19  0.028497  {0,0,1}     35    0
52     42   190   192  0.824914  {0,1,1}     40    1
28     99   234   235  0.577069  {0,2,0}     27    1
17    102   117   118  0.562679  {0,2,0}     32    1
29    105   245   246  0.626208  {0,1,0}     33    1
45    109    63    64  0.955020  {1,0,0}     24    1
68    183    66    67  0.571679  {1,0,0}     21    1
98    216    65    92  0.315768  {0,3,0}     31    1
107   229   137   138  0.890296  {0,3,0}     38    1
23    418    10    11  0.993371  {0,0,1}     34    0
49    436   110   113  0.280832  {0,3,0}     23    1
90    437     5     6  0.374450  {0,1,0}     35    1
126   442   132   134  0.022886  {0,2,0}     33    1
65    444   203   210  0.690962  {1,3,0}     39    1
24    450    67    68  0.492824  {0,1,1}     29    0
16    456   237   240  0.257601  {0,1,0}     32    1
114   462   190   191  0.094878  {1,0,0}     38    1
112   488    43    45  0.193198  {1,0,0}     36    1
39    491    16    17  0.892034  {1,0,0}     40    1
123   494   197   198  0.894759  {0,2,0}     29    0
13    522   144   147  0.674640  {1,0,0}     32    1
25    529   229   230  0.815413  {1,0,0}     40    1
57    539    65    92  0.662364  {0,1,0}     33    1
51    551   212   243  0.010711  {0,0,1}     38    0
101   552   107   108  0.928457  {0,1,1}     34    1
64    554    55    56  0.926491  {0,2,0}     29    1
12    555    24    25  0.332938  {0,3,0}     38    0
53    571    56    57  0.014233  {0,2,0}     29    1
89    574    61    62  0.471036  {0,2,0}     32    1
79    581    60    67  0.140718  {0,2,0}     25    0
60    604    89    90  0.381898  {0,1,0}     22    0
104   616     9    10  0.058360  {0,2,0}     32    1
121   623    98   130  0.328831  {1,1,0}     40    1
106   634   139   141  0.179242  {0,1,0}     36    0
118   638    68    79  0.268666  {0,3,0}     22    1
32    639   216   217  0.225641  {1,0,0}     33    1
9     650     4     5  0.184345  {1,0,0}     35    1
103   655   169   173  0.716629  {0,2,0}     26    0
11    659   191   193  0.342089  {1,1,0}     37    1
47    659    89    90  0.043759  {0,2,0}     33    1
43    663   178   182  0.411225  {0,2,0}     26    1
1     664   227   228  0.615395  {0,2,0}     32    1
111   675    23   170  0.061999  {0,1,1}     31    1
31    684   100   101  0.466639  {1,1,0}     32    1
109   688    53    54  0.548533  {1,1,0}     32    1
35    689    96   114  0.868218  {0,3,0}     29    0
26    696   191   194  0.678789  {1,1,0}     21    1
21    703   121   122  0.037178  {0,2,0}     33    0
33    706    96   111  0.341893  {0,2,0}     30    0
61    709    27    28  0.412585  {0,1,0}     34    1
120   710   232   233  0.856015  {0,3,0}     31    1
74    711   188   189  0.718501  {1,1,0}     31    1
108   728   157   159  0.848097  {0,1,0}     23    1
27    732   237   240  0.877674  {0,2,0}     21    0
10    734   245   246  0.970748  {0,1,0}     24    1
71    735     4     5  0.289402  {0,2,0}     29    0
86    735   160   164  0.221503  {0,1,0}     21    1
63    752   174   176  0.246299  {0,3,0}     40    1
18    759   194   195  0.947745  {0,1,0}     24    1
20    761   118   119  0.439783  {1,1,0}     32    1
97    775    93    94  0.301193  {1,1,0}     40    1
80    782   132   134  0.194670  {0,2,0}     35    0
102   784   199   202  0.174709  {0,1,0}     31    0
69    784    15    17  0.279571  {0,3,0}     25    0
113   792   177   184  0.779676  {0,0,1}     26    1
6     817    77    81  0.785656  {0,1,0}     22    1
116   823    39    72  0.768851  {1,1,0}     23    1
92    825    82    83  0.733637  {0,2,0}     38    0
