map EGL-G1-E
fac 5 10 {0,213,16,72,49}
hosp 2 {0,48}
n_ALS 6 1 {1:0,4:72,1:49}
n_BLS 24 1 {6:0,2:213,5:16,3:72,8:49}
n_CLS 8 0 {1:0,1:213,2:16,3:72,1:49}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20      0    41    51  0.242423  {0,1,0}     27    0
3      11   111   112  0.305607  {0,1,0}     21    1
74     14   195   197  0.142108  {1,1,0}     31    1
103    18   120   154  0.653028  {0,2,0}     21    1
24     74   176   180  0.726333  {0,1,0}     32    0
13     95    36    39  0.692986  {0,2,0}     23    0
60    142    23    86  0.775477  {0,3,0}     36    1
23    191   108   109  0.596784  {0,1,0}     37    1
38    206   212   218  0.740783  {0,2,0}     38    1
75    232    93    94  0.015951  {0,3,0}     20    0
54    309   102   110  0.771251  {0,1,0}     32    0
61    356   162   166  0.928318  {0,3,0}     22    0
68    370   156   162  0.921900  {0,2,0}     30    1
33    392   215   216  0.468426  {0,2,0}     23    1
112   409    29    30  0.050605  {1,0,0}     30    1
106   423   178   183  0.907174  {0,3,0}     38    1
12    424    29    31  0.403976  {0,1,0}     34    1
97    427   155   156  0.154265  {0,1,0}     30    1
15    428    89    90  0.524841  {0,1,0}     36    1
45    443   167   175  0.139015  {1,0,0}     29    1
11    446   154   155  0.634189  {1,0,0}     32    1
58    455   207   209  0.191178  {0,2,0}     39    1
29    472   132   133  0.325247  {0,2,0}     28    0
92    479   240   242  0.151562  {0,3,0}     37    0
27    480    38    40  0.466247  {1,0,0}     32    1
124   526     7    30  0.144548  {1,1,0}     30    1
69    550   242   245  0.768385  {1,1,0}     21    1
100   575    15    17  0.532819  {1,1,0}     39    1
19    585    43    46  0.499552  {0,2,0}     40    1
87    586   228   229  0.893410  {0,2,0}     40    1
101   587   108   109  0.926555  {0,2,0}     40    1
71    602   130   131  0.785585  {0,3,0}     36    0
18    610    13    14  0.393195  {0,2,0}     25    0
94    610     3    15  0.473862  {0,1,0}     35    0
119   610    18    19  0.543589  {1,1,0}     31    0
89    615   105   117  0.017317  {0,1,1}     36    0
43    644   156   160  0.861022  {0,1,1}     29    1
17    645    70    71  0.877473  {0,2,0}     27    1
86    646    56    57  0.478973  {1,0,0}     30    1
123   651    42    43  0.262219  {1,0,0}     35    1
31    655   144   147  0.177274  {1,0,0}     38    1
76    671    45    64  0.915693  {0,2,0}     28    0
70    672   103   113  0.562154  {0,3,0}     28    1
22    682    65    91  0.221742  {0,3,0}     24    1
95    682   101   110  0.132619  {0,3,0}     34    1
40    683   189   190  0.600508  {0,1,0}     40    0
