map EGL-G2-E
fac 5 10 {0,170,40,52,148}
hosp 2 {0,8}
n_ALS 7 1 {4:40,3:148}
n_BLS 17 1 {4:0,3:170,6:40,1:52,3:148}
n_CLS 8 0 {2:0,2:170,4:148}
      c_m  head  tail      c_af      c_d  c_tau  c_h
67     88   190   192  0.364418  {1,1,0}     35    1
58     89    54    55  0.819097  {1,0,0}     30    1
91     92   177   180  0.241757  {0,1,0}     25    0
65    122   177   181  0.523658  {0,3,0}     22    0
30    137   210   211  0.836483  {1,0,0}     34    0
29    237   180   181  0.963558  {0,2,0}     30    0
68    246   201   202  0.075692  {0,0,1}     21    0
81    252   181   182  0.547103  {1,1,0}     22    1
93    265   222   223  0.575732  {0,2,0}     26    1
105   281    67    68  0.341321  {1,1,0}     39    1
28    282    49    50  0.656860  {0,3,0}     39    0
69    302    46    47  0.772651  {1,0,0}     33    1
87    317   192   193  0.630139  {1,1,0}     40    1
21    359    66    92  0.809129  {1,0,0}     22    1
3     366    39    52  0.124129  {0,1,0}     29    1
0     389   150   151  0.884288  {1,0,0}     22    1
39    391   177   181  0.404081  {0,2,0}     29    1
124   419   145   148  0.069881  {1,1,0}     27    1
33    422   204   205  0.442341  {1,1,0}     26    1
76    427    74    76  0.665524  {1,0,0}     29    1
1     430   133   135  0.120152  {1,0,0}     40    1
38    436    43    46  0.931810  {0,2,0}     30    1
61    462    50    52  0.598230  {0,0,1}     39    1
71    488    14    15  0.792996  {0,1,0}     20    0
45    507   227   231  0.711401  {1,0,0}     22    1
120   523   143   144  0.128054  {0,3,0}     20    1
27    528   113   115  0.085922  {0,1,1}     30    0
25    539    79    80  0.333717  {0,3,0}     22    0
26    540   136   146  0.913700  {0,2,0}     33    1
44    553    86    87  0.505303  {0,1,0}     34    1
125   557   119   120  0.986980  {1,2,0}     31    1
14    564   193   194  0.700602  {0,3,0}     25    0
95    573   122   123  0.594471  {0,1,0}     23    1
84    583   237   238  0.194961  {0,1,0}     28    1
83    604    29    30  0.620246  {0,1,0}     40    1
92    617    95    96  0.366199  {0,3,0}     37    0
12    621   177   180  0.961964  {0,1,1}     34    0
8     648   213   215  0.127333  {1,1,0}     25    1
43    648    30    33  0.802935  {1,1,0}     20    1
126   661   244   245  0.971951  {0,3,0}     32    1
46    676   139   140  0.004551  {0,0,1}     25    0
15    678   126   127  0.068652  {0,0,1}     29    0
78    682   164   169  0.525643  {1,1,0}     24    1
17    688   233   235  0.806552  {0,0,1}     34    1
62    692   129   130  0.127566  {0,2,0}     24    1
5     698    61    65  0.919798  {1,0,0}     28    1
114   729    50    53  0.248193  {0,1,0}     24    0
55    729    59    60  0.114838  {0,2,0}     39    1
75    734   226   251  0.106668  {0,1,0}     30    0
70    738   118   119  0.795906  {1,1,0}     20    1
9     745   184   188  0.379032  {0,1,0}     27    0
111   750   196   198  0.480882  {1,0,0}     31    1
118   757    39    73  0.307318  {0,1,0}     28    0
100   766    81    82  0.812955  {1,0,0}     38    1
108   772    17    19  0.873601  {1,1,0}     27    1
79    796   135   136  0.589450  {0,2,0}     24    0
73    800   105   107  0.268126  {0,0,1}     38    0
110   801     5    26  0.538148  {0,3,0}     25    1
13    814   163   167  0.924991  {1,3,0}     20    0
107   830   213   214  0.604297  {0,3,0}     24    1
54    836   244   253  0.631849  {0,1,1}     20    0
101   843   126   150  0.868578  {0,1,0}     28    0
127   846   236   237  0.343278  {0,1,0}     38    0
6     859    38    40  0.784500  {0,1,1}     35    1
7     866   235   236  0.086096  {0,3,0}     32    1
97    870   200   201  0.078860  {0,2,0}     22    1
103   871   155   156  0.563997  {0,2,0}     24    1
2     882    16    17  0.392142  {0,3,0}     32    1
89    885   163   168  0.422737  {0,1,0}     38    1
41    885   118   119  0.036542  {0,3,0}     23    0
72    900   161   164  0.484286  {0,2,0}     32    1
22    902    93    94  0.639057  {0,2,0}     20    1
94    919   141   150  0.370904  {0,3,0}     29    1
106   920   119   120  0.910728  {0,1,0}     25    0
85    930    95    96  0.000018  {0,1,0}     31    1
88    944   218   250  0.915824  {0,3,0}     32    1
117   956    71    72  0.284996  {0,3,0}     40    1
57    963     8     9  0.982381  {0,1,1}     22    1
40    970   124   125  0.234032  {0,1,1}     33    1
113   976   125   126  0.448875  {0,3,0}     21    0
104   981   123   124  0.638278  {0,2,0}     34    1
115   982     3    23  0.395961  {0,1,1}     26    1
121   993   236   237  0.973077  {0,1,1}     24    0
63    994   122   124  0.279906  {0,1,0}     39    1
56   1009    61    62  0.333180  {0,1,0}     27    1
35   1009    89    90  0.525809  {0,2,0}     32    0
32   1012   164   169  0.017395  {1,0,0}     34    1
36   1019    45    64  0.054660  {0,2,0}     34    0
102  1026    11    42  0.252962  {0,3,0}     22    0
86   1036   247   248  0.876958  {0,1,0}     25    0
23   1045   125   126  0.846545  {0,2,0}     29    0
122  1051   204   205  0.784685  {1,1,0}     37    1
77   1060    92    93  0.120335  {0,1,0}     34    1
99   1062    99   100  0.085067  {0,3,0}     24    1
37   1065   171   172  0.195414  {0,2,0}     21    0
53   1086    11    42  0.914248  {0,3,0}     23    0
119  1088   179   183  0.015543  {0,1,1}     27    1
98   1089   174   183  0.558953  {0,2,0}     34    0
60   1089   233   234  0.526156  {1,1,0}     20    1
20   1097    83    84  0.595129  {0,3,0}     34    1
51   1100    37    75  0.223057  {0,2,0}     25    1
18   1100   208   210  0.476943  {0,2,0}     23    1
50   1116    99   131  0.889094  {0,2,0}     27    1
19   1124   101   112  0.619319  {0,3,0}     33    0
16   1124   162   163  0.822722  {1,0,0}     34    1
82   1132   244   245  0.010613  {1,1,0}     28    1
10   1159   101   102  0.599975  {0,1,0}     33    0
47   1172    63    65  0.422094  {0,1,0}     22    0
34   1205   155   156  0.095582  {0,1,0}     21    1
123  1225    73    74  0.676319  {0,1,0}     22    1
31   1226   121   122  0.102069  {0,2,0}     23    1
