map EGL-G1-E
fac 5 10 {0,102,135,96,61}
hosp 3 {0,219,55}
n_ALS 10 1 {2:0,2:102,1:135,1:96,4:61}
n_BLS 15 1 {3:0,4:102,5:135,2:96,1:61}
n_CLS 10 0 {1:0,3:135,3:96,3:61}
      c_m  head  tail      c_af      c_d  c_tau  c_h
109    10    32    33  0.704721  {1,0,0}     35    1
32    177    86    87  0.784070  {1,0,0}     30    1
59    180   140   149  0.069812  {0,0,1}     28    0
121   186    69    70  0.607333  {0,2,0}     34    1
21    192    12    16  0.095815  {1,0,0}     25    1
91    198   238   239  0.419822  {0,1,0}     36    1
99    254    73    74  0.505737  {1,1,0}     31    0
77    321    63    64  0.868312  {0,2,0}     32    0
68    400   232   234  0.808450  {0,3,0}     39    0
55    410   102   110  0.627162  {1,1,0}     36    1
49    444    36    39  0.638348  {0,3,0}     24    0
60    445    49    56  0.850110  {0,2,0}     35    0
5     471    36    38  0.112729  {0,2,0}     22    0
70    485   154   155  0.653749  {0,1,0}     20    1
96    497    79    80  0.732256  {0,2,0}     23    1
86    502   245   246  0.566272  {0,3,0}     35    1
101   511    37    74  0.421762  {0,1,0}     38    0
95    520   176   179  0.713144  {0,1,0}     36    1
97    526     5    23  0.565180  {0,1,0}     35    1
20    539   246   247  0.323775  {0,3,0}     28    0
112   547   195   197  0.578686  {0,2,0}     33    0
48    556   125   126  0.497381  {0,2,0}     21    1
19    558   241   242  0.249744  {1,0,0}     31    1
6     568    68    69  0.759082  {0,2,0}     24    0
4     569    75    77  0.339783  {0,1,0}     25    0
33    571    34    41  0.839603  {0,3,0}     27    1
87    579   240   241  0.712641  {0,2,0}     20    0
28    589   131   132  0.834783  {0,2,0}     25    1
2     601    49    50  0.088659  {0,3,0}     26    0
24    613   119   161  0.679791  {0,3,0}     37    1
75    615    16    17  0.885835  {0,1,0}     39    0
108   618   110   113  0.323902  {0,2,0}     28    0
115   635   169   173  0.392822  {0,1,0}     24    1
72    643    75    76  0.819985  {0,1,0}     31    1
61    643    65    66  0.752516  {0,3,0}     24    1
54    670    77    78  0.058082  {0,1,1}     40    1
39    678   245   246  0.286904  {0,1,1}     23    0
45    680   179   180  0.214079  {1,0,0}     36    1
16    685    36    37  0.458905  {0,1,0}     40    1
64    697   136   137  0.171549  {0,2,0}     23    0
92    701    68    79  0.949836  {1,1,0}     36    1
66    712   132   134  0.344304  {0,2,0}     20    1
