map EGL-G2-D
fac 5 10 {0,10,39,68,178}
hosp 3 {0,225,38}
n_ALS 8 1 {1:0,4:10,1:39,2:68}
n_BLS 16 1 {4:0,3:10,3:39,3:68,3:178}
n_CLS 7 0 {3:0,2:39,2:68}
      c_m  head  tail      c_af      c_d  c_tau  c_h
52      3    97    98  0.098880  {0,2,0}     33    1
102    44    22    24  0.470067  {1,0,0}     28    1
34     45    26    28  0.384197  {0,0,1}     39    0
109    48   176   177  0.034702  {0,2,0}     34    0
36     54    91    92  0.671201  {0,1,0}     32    1
113    56   156   157  0.485823  {1,1,0}     29    1
49     78    83    84  0.699938  {0,1,0}     23    1
10     82   167   168  0.540315  {1,0,0}     22    1
21    102    68    69  0.741189  {0,1,1}     23    1
99    166   216   217  0.988630  {1,1,0}     31    1
63    180   156   162  0.573060  {1,1,0}     39    1
89    216    50    51  0.962277  {0,0,1}     20    1
85    230   186   188  0.145522  {0,1,0}     29    1
15    279    96    98  0.733507  {0,1,0}     26    1
48    285   246   247  0.168131  {0,2,0}     35    1
47    334   129   138  0.451465  {1,0,0}     33    1
13    398     0    21  0.311759  {0,1,0}     20    1
78    420   225   228  0.447775  {0,3,0}     36    1
16    469    96    98  0.115683  {0,3,0}     20    1
84    471   239   243  0.049791  {0,3,0}     21    0
23    474   140   142  0.919291  {0,1,0}     32    1
60    482     3     4  0.586427  {1,0,0}     21    1
114   487     8     9  0.123116  {0,1,0}     38    0
83    504   210   211  0.347975  {1,1,0}     37    1
100   519    25    26  0.569687  {0,2,0}     36    1
46    529   104   105  0.043607  {0,3,0}     34    0
94    548     8    33  0.337884  {0,1,1}     31    0
117   553    58    59  0.248194  {0,1,0}     26    0
5     557   253   254  0.308222  {0,3,0}     24    0
79    561    70    71  0.985682  {1,1,0}     23    1
18    600    81    89  0.032591  {0,2,0}     33    0
41    608     0     1  0.363073  {0,1,1}     27    1
12    612   123   124  0.911012  {0,3,0}     21    0
58    623   223   224  0.265413  {1,0,0}     23    1
50    628   126   127  0.690558  {0,1,0}     21    0
35    629   164   165  0.684749  {0,1,0}     28    1
0     637   124   125  0.967357  {1,0,0}     36    1
71    641   102   103  0.174808  {1,0,0}     20    1
119   650   174   182  0.048650  {1,1,0}     40    1
56    655    89    97  0.339831  {0,2,0}     21    1
111   666    99   132  0.280837  {0,3,0}     22    0
54    669   102   111  0.470747  {0,2,0}     37    1
43    681    13    14  0.632437  {0,1,0}     28    0
53    682    54    58  0.666097  {1,0,0}     33    1
95    697   166   175  0.328605  {0,2,0}     34    0
31    711    67    68  0.878795  {0,3,0}     31    1
76    712   243   245  0.260179  {0,1,0}     26    1
124   727    43    44  0.752560  {0,1,0}     40    0
92    735   164   165  0.701520  {0,1,0}     30    1
20    739   225   226  0.484714  {0,1,0}     23    1
4     748   210   211  0.871288  {0,1,0}     20    0
9     749   231   232  0.447266  {0,1,0}     23    1
22    757    39    73  0.728230  {1,0,0}     28    0
59    761   192   193  0.312042  {1,2,0}     31    1
121   761   154   157  0.812569  {1,0,0}     31    1
39    761   157   163  0.440653  {0,2,0}     31    1
44    763   130   131  0.804101  {0,1,0}     28    1
123   785   179   184  0.202970  {0,1,0}     36    1
70    787   135   147  0.004039  {1,0,0}     37    1
38    834   188   189  0.765062  {0,1,1}     30    0
107   836    57    61  0.712062  {0,3,0}     37    0
66    840    58    59  0.731053  {1,0,0}     20    1
8     848    69    70  0.916601  {0,1,1}     29    1
110   850   106   118  0.792403  {0,1,0}     33    0
87    855    99   131  0.573785  {0,1,0}     39    0
11    868    39    40  0.509442  {0,2,0}     27    0
7     871    39    40  0.407734  {0,1,0}     33    1
57    875     3    23  0.378413  {0,2,0}     23    1
81    876    90    92  0.471168  {0,2,0}     38    1
26    889    22    24  0.878132  {0,1,0}     28    0
1     891     4    22  0.824301  {0,1,0}     38    0
93    896   227   229  0.672883  {0,2,0}     38    0
108   898   219   223  0.275790  {0,3,0}     35    0
88    902   239   240  0.990413  {0,1,0}     34    0
25    903   212   213  0.465356  {0,1,0}     20    0
68    913   103   104  0.444432  {0,1,0}     20    1
64    917   162   163  0.851081  {0,1,0}     36    1
101   934    24    26  0.946365  {1,1,0}     34    1
112   935   129   138  0.245024  {1,1,0}     36    1
29    940    59    60  0.331572  {0,3,0}     25    1
3     945   225   228  0.217495  {0,0,1}     22    0
96    948   135   147  0.240328  {0,2,0}     34    1
122   970   190   191  0.641459  {0,2,0}     29    1
72    972    79    80  0.772149  {0,1,0}     32    1
118   981    50    51  0.094189  {1,0,0}     37    1
61    982   120   162  0.261248  {0,1,0}     38    0
69    984   174   182  0.454085  {0,2,0}     38    0
30    988   101   112  0.465942  {1,1,0}     31    1
67   1003   158   159  0.137937  {0,2,0}     37    1
120  1005    53    55  0.723915  {0,3,0}     23    1
27   1006     2    14  0.482021  {1,1,0}     21    1
125  1006   237   238  0.404468  {1,1,0}     31    1
103  1025    17    19  0.925377  {0,2,0}     31    0
37   1035   244   253  0.362747  {1,1,0}     39    1
65   1058   159   160  0.018828  {1,0,0}     21    1
40   1088   120   162  0.793743  {1,0,0}     36    1
2    1092   142   143  0.323751  {1,0,0}     32    1
82   1100   113   115  0.577042  {0,3,0}     28    1
55   1113    99   100  0.492586  {0,1,0}     21    0
28   1114    24    26  0.933260  {1,0,0}     28    1
127  1117   131   132  0.465463  {0,1,0}     27    1
74   1126    80    81  0.834564  {0,2,0}     23    1
6    1129   236   238  0.119586  {0,2,0}     40    1
98   1135   242   243  0.082231  {0,2,0}     23    1
106  1144   164   165  0.207901  {0,1,0}     23    1
33   1153   159   161  0.162490  {1,1,0}     25    1
19   1178     0     1  0.168067  {1,1,0}     27    1
86   1180   181   182  0.922874  {0,1,0}     37    1
116  1189   184   188  0.874594  {1,0,0}     29    1
115  1198   247   248  0.348991  {0,3,0}     35    1
105  1215    48    57  0.677755  {1,0,0}     38    1
42   1220    40    41  0.852043  {1,0,0}     30    0
75   1233   213   214  0.281464  {1,3,0}     21    1
77   1240    86    87  0.795676  {0,1,0}     36    0
80   1249    76    78  0.429326  {0,1,0}     35    1
62   1258   117   118  0.125293  {0,0,1}     37    0
45   1261   178   185  0.771059  {0,2,0}     36    1
51   1266   122   124  0.807341  {0,3,0}     21    0
24   1280   130   131  0.542372  {1,1,0}     28    1
126  1282     9    34  0.972504  {0,2,0}     36    1
97   1282    39    40  0.667674  {1,0,0}     40    1
90   1310   240   241  0.313067  {0,1,0}     37    1
91   1314    39    40  0.053009  {1,1,0}     26    1
17   1320    28    29  0.222985  {0,1,0}     24    0
14   1328   249   252  0.763494  {0,2,0}     36    1
32   1345    26    28  0.398155  {0,2,0}     39    1
104  1367    91    96  0.940298  {0,1,0}     34    0
73   1417    91    96  0.309087  {0,3,0}     29    0
