map EGL-G1-C
fac 5 10 {0,244,135,1,88}
hosp 2 {0,83}
n_ALS 7 1 {2:0,2:135,2:1,1:88}
n_BLS 20 1 {2:0,6:244,4:135,4:1,4:88}
n_CLS 6 0 {1:0,2:135,3:1}
      c_m  head  tail      c_af      c_d  c_tau  c_h
70     19   120   121  0.601276  {0,1,1}     37    0
11     20    27    28  0.782433  {1,1,0}     39    1
118    65   157   158  0.841487  {0,2,0}     29    1
5      92    66    67  0.290941  {1,0,0}     20    1
79    208    53    55  0.555774  {0,1,0}     26    1
87    273   178   179  0.586541  {1,1,0}     38    0
76    286    53    55  0.837100  {0,1,1}     38    0
65    291    62    63  0.643087  {0,1,0}     22    0
8     314    59    71  0.529632  {0,2,0}     28    0
78    329   191   193  0.626474  {1,0,0}     40    1
110   346   179   180  0.663127  {0,1,0}     22    1
102   372   140   141  0.522645  {0,3,0}     20    0
117   396   121   123  0.186565  {1,0,0}     34    1
106   425   132   133  0.707367  {1,0,0}     23    0
80    426    92    93  0.431998  {0,1,0}     22    1
85    443   198   199  0.921937  {0,2,0}     22    0
36    449    27    30  0.167821  {1,1,0}     29    1
21    455    12    16  0.192689  {0,1,0}     37    0
51    455   211   212  0.309829  {1,0,0}     22    1
37    476   191   193  0.006606  {0,2,0}     31    0
49    483   198   199  0.615587  {1,2,0}     39    1
35    502   121   123  0.282964  {0,2,0}     33    1
27    506   134   146  0.659502  {0,1,0}     33    0
69    513   144   145  0.545271  {1,0,0}     22    1
95    514    65    92  0.487132  {0,3,0}     24    1
31    518    98   131  0.631531  {0,2,0}     27    1
10    541   231   236  0.201789  {0,2,0}     24    1
107   547   126   127  0.472240  {0,1,1}     30    0
98    551   240   242  0.996809  {0,3,0}     29    1
101   556   120   121  0.503265  {0,2,0}     24    1
13    562    28    29  0.365067  {0,1,1}     34    0
43    567   207   209  0.724005  {1,1,0}     23    1
26    614   170   171  0.613548  {0,3,0}     20    1
124   614   124   149  0.566132  {1,1,0}     37    1
44    619    73    75  0.517590  {0,3,0}     36    1
105   622   124   151  0.373166  {0,3,0}     32    1
32    637    23   170  0.863569  {1,1,0}     20    1
23    641   152   153  0.568022  {0,0,1}     21    1
58    655    39    40  0.362027  {1,1,0}     25    1
72    655    98   131  0.819333  {0,0,1}     25    1
17    662     7    30  0.073865  {1,0,0}     38    1
55    675    94    98  0.276000  {0,1,0}     24    1
20    680    25    26  0.398779  {0,1,0}     32    1
34    731     1    12  0.388698  {0,1,0}     30    1
88    732   213   216  0.781047  {1,2,0}     37    1
45    742   147   148  0.540200  {1,1,0}     37    0
93    755   118   119  0.587218  {1,0,0}     31    1
56    755    83    84  0.158160  {0,1,0}     35    1
1     760    43    45  0.888706  {1,1,0}     25    1
42    779    24    25  0.907307  {0,1,0}     33    1
47    779   212   218  0.198228  {0,0,1}     37    1
7     780   101   102  0.296619  {0,1,0}     28    0
123   788   192   193  0.011075  {0,3,0}     27    1
15    791    84   100  0.423788  {1,0,0}     27    1
0     791   219   221  0.157567  {0,2,0}     24    1
104   798   231   232  0.660477  {0,2,0}     40    0
92    806   151   152  0.935726  {0,1,0}     23    1
111   809    77    78  0.429935  {0,1,1}     20    0
40    818   135   136  0.081526  {0,2,0}     21    1
39    831   115   122  0.234256  {1,0,0}     31    1
33    834   189   241  0.216350  {0,2,0}     33    0
46    847   160   164  0.048094  {0,3,0}     20    1
114   849   131   132  0.369554  {0,2,0}     30    0
4     853   138   139  0.396706  {0,2,0}     34    1
121   864   204   209  0.381541  {0,1,1}     26    1
109   870   157   159  0.930040  {0,2,0}     31    1
48    874    92    93  0.631219  {0,1,0}     37    1
41    879   220   222  0.534644  {0,3,0}     31    0
86    894   104   106  0.235588  {1,2,0}     36    1
18    942    45    46  0.930602  {1,1,0}     29    1
108   949    39    72  0.182217  {0,2,0}     22    1
122   952   120   154  0.228794  {0,1,0}     21    0
60    952   238   239  0.577400  {0,2,0}     26    1
126   953    85    86  0.617534  {1,0,0}     27    1
67    955   127   128  0.533780  {1,1,0}     36    1
84    957    67    68  0.189968  {1,0,0}     26    1
119   958     4    22  0.207337  {0,0,1}     30    1
91    968     5     6  0.749436  {1,1,0}     20    1
127   973   207   209  0.807626  {0,2,0}     24    1
59    974   196   197  0.252298  {0,2,0}     21    1
