map EGL-G1-D
fac 5 10 {0,100,132,82,77}
hosp 3 {0,13,55}
n_ALS 10 1 {2:0,2:100,1:132,3:82,2:77}
n_BLS 20 1 {1:0,2:100,9:132,4:82,4:77}
n_CLS 9 0 {1:0,2:100,2:82,4:77}
      c_m  head  tail      c_af      c_d  c_tau  c_h
29      8   244   248  0.250170  {0,2,0}     38    1
88     21   177   184  0.302489  {1,1,0}     32    1
46    103   108   109  0.015149  {0,1,0}     32    1
118   113    73    74  0.225163  {0,1,0}     37    0
116   119    40    41  0.922085  {1,1,0}     33    1
106   179   215   216  0.205695  {1,1,0}     29    1
90    186   211   212  0.961827  {1,0,0}     30    1
119   199   144   147  0.242403  {0,0,1}     22    1
49    201    92    93  0.954663  {1,1,0}     39    1
63    228    61    62  0.619264  {0,1,0}     33    1
99    232   185   186  0.104905  {0,0,1}     20    0
120   289   144   147  0.591357  {0,1,0}     38    1
0     289    27    30  0.501836  {0,1,0}     28    0
109   350    61    62  0.633427  {1,0,0}     32    1
98    356    73    75  0.474787  {0,1,0}     28    1
27    374   244   248  0.780705  {0,2,0}     28    1
103   388    43    45  0.158055  {0,0,1}     37    0
112   390    47    48  0.397493  {0,1,1}     27    1
87    404   226   227  0.624400  {0,3,0}     26    1
6     434   246   247  0.729776  {0,1,0}     33    1
124   450   222   223  0.719119  {1,0,0}     28    1
51    453   137   138  0.657267  {0,1,0}     39    0
62    455   110   113  0.087136  {0,3,0}     34    0
9     459    69    78  0.793962  {0,1,1}     40    0
79    461   174   176  0.522881  {1,1,0}     32    1
66    461    63    64  0.908586  {0,1,0}     28    0
19    462    18    20  0.331104  {1,0,0}     39    1
59    519    75    77  0.761735  {1,0,0}     36    0
33    520    86    87  0.740743  {0,3,0}     29    1
104   525   178   183  0.340056  {0,1,0}     34    0
80    541   105   117  0.905762  {1,0,0}     21    1
45    545   215   216  0.867927  {1,0,0}     22    1
70    547    72    73  0.025958  {0,3,0}     29    0
2     558   140   149  0.412748  {0,0,1}     21    1
102   563   191   194  0.726615  {0,2,0}     23    0
13    567    36    38  0.694273  {0,0,1}     31    0
96    585    37    74  0.454781  {0,3,0}     38    1
48    598   216   217  0.417477  {0,2,0}     23    1
100   599   112   113  0.553661  {0,2,0}     27    1
5     611   124   151  0.844509  {0,2,0}     35    0
85    618    31    38  0.283016  {0,1,1}     24    1
113   657   220   222  0.731007  {1,0,0}     24    1
26    678   165   166  0.001734  {0,2,0}     37    1
30    680    42    43  0.250239  {0,2,0}     28    0
28    681   190   192  0.919766  {0,1,0}     38    1
39    682    98   131  0.798201  {1,2,0}     30    1
8     683    91    92  0.324308  {0,1,0}     23    0
72    687   232   234  0.875963  {0,2,0}     24    0
53    713   120   121  0.582444  {0,0,1}     22    0
25    725   242   245  0.627329  {0,2,0}     26    1
7     726   165   177  0.276980  {0,3,0}     21    1
50    727   112   114  0.383914  {1,0,0}     29    1
121   733   195   197  0.222679  {0,1,1}     24    1
42    738     4     5  0.376494  {1,0,0}     39    1
