map EGL-G1-E
fac 5 10 {0,136,196,85,158}
hosp 2 {0,101}
n_ALS 6 1 {1:0,3:136,2:196}
n_BLS 21 1 {4:0,3:136,1:196,7:85,6:158}
n_CLS 9 0 {1:0,2:136,3:196,3:158}
      c_m  head  tail      c_af      c_d  c_tau  c_h
103    35    43    45  0.223065  {0,3,0}     25    0
26     56   102   103  0.620617  {0,2,0}     38    1
5      63     1     2  0.307317  {0,2,0}     22    0
105    93    39    72  0.851766  {0,3,0}     25    1
33    119   127   128  0.876514  {0,2,0}     28    1
24    129   228   230  0.343036  {0,2,0}     37    1
10    141    95    97  0.019004  {1,0,0}     33    1
92    143    70    72  0.908536  {1,0,0}     30    1
17    143   115   122  0.308295  {0,1,0}     32    0
81    165    24    25  0.982279  {1,0,0}     40    1
40    176    95    97  0.259214  {1,1,0}     27    1
101   186   243   244  0.011918  {0,1,0}     26    1
13    199    23   229  0.996132  {0,2,0}     40    1
58    215   242   243  0.918074  {0,1,0}     25    0
120   232    14    15  0.434148  {0,3,0}     32    1
55    241    77    78  0.011572  {1,1,0}     32    1
108   259   220   222  0.992662  {1,1,0}     26    1
30    317   234   235  0.098075  {0,2,0}     38    0
45    324    77    78  0.317145  {0,1,0}     25    1
104   332    81    84  0.139336  {0,2,0}     37    0
109   362    45    64  0.704335  {0,3,0}     34    0
77    364   160   164  0.542858  {1,1,0}     20    1
19    366   245   246  0.354588  {0,2,0}     20    1
102   372    37    74  0.186238  {0,2,0}     36    1
65    382   136   137  0.994836  {1,1,0}     38    1
9     406    15    17  0.900774  {1,1,0}     33    1
93    419   120   154  0.540829  {1,0,0}     38    1
124   457    71    72  0.671766  {1,1,0}     27    0
20    483   101   110  0.484514  {1,2,0}     21    1
116   493    90    91  0.934593  {0,0,1}     22    0
125   493   185   186  0.346759  {1,0,0}     23    1
123   498   125   126  0.448706  {1,0,0}     26    1
54    507    88    89  0.152904  {0,1,0}     34    0
122   508    65    91  0.583632  {0,1,0}     20    1
113   511    24    26  0.688734  {0,2,0}     33    1
14    519    88    96  0.121894  {1,0,0}     33    1
51    543     3     4  0.663666  {0,2,0}     21    1
2     544     3    23  0.184195  {0,1,0}     37    1
50    546   231   232  0.838526  {1,0,0}     30    1
36    558    67    68  0.456371  {0,1,0}     39    0
48    559   244   248  0.396765  {1,0,0}     25    1
31    568   216   217  0.807733  {0,1,0}     31    1
61    574   116   120  0.885848  {0,1,0}     39    1
43    601   151   154  0.021093  {0,3,0}     26    0
29    602    86    87  0.892666  {0,1,0}     32    0
42    628   188   189  0.468488  {0,2,0}     20    1
114   628    39    52  0.409392  {1,1,0}     34    1
57    638    84   100  0.507340  {0,2,0}     30    1
41    652   213   214  0.740759  {0,2,0}     27    1
111   653   124   125  0.134991  {0,1,0}     36    1
38    657    46    47  0.395324  {0,1,0}     29    1
69    660   229   230  0.478277  {0,2,0}     40    0
22    669   198   199  0.522006  {1,0,0}     22    1
91    670   140   149  0.616208  {1,1,0}     35    1
76    670   180   181  0.716428  {1,0,0}     38    1
68    687    95    97  0.092837  {0,1,0}     28    1
99    700   149   150  0.004827  {0,0,1}     30    1
112   700   202   203  0.414774  {0,1,0}     21    1
60    724    10    41  0.309277  {0,3,0}     23    0
89    727   154   155  0.195284  {0,2,0}     39    1
118   733    24    25  0.122984  {1,1,0}     24    1
121   743   175   176  0.577170  {0,1,1}     26    0
95    744   140   149  0.147359  {1,0,0}     39    1
34    746   199   202  0.025055  {0,1,0}     38    0
79    755    26    28  0.645452  {0,2,0}     38    1
119   770   177   178  0.103411  {0,3,0}     38    0
6     776    48    57  0.083164  {0,1,0}     39    0
32    794   115   122  0.503188  {0,1,0}     20    0
70    801   175   176  0.800348  {0,1,1}     39    0
62    804   203   210  0.184479  {0,3,0}     27    0
80    816    29    30  0.291142  {0,0,1}     29    1
100   818   231   236  0.963743  {0,2,0}     37    1
107   825    50    53  0.662400  {1,2,0}     30    1
47    838    27    30  0.234502  {1,1,0}     23    1
56    855    79    80  0.604706  {1,0,0}     23    1
12    855   152   153  0.657278  {0,2,0}     27    1
64    855    26    28  0.856645  {1,0,0}     21    1
78    857   153   156  0.106417  {0,2,0}     21    1
0     860   120   121  0.148155  {0,3,0}     34    0
75    894   177   178  0.407630  {0,2,0}     30    1
127   903   134   146  0.105016  {0,2,0}     20    1
7     903     5    23  0.795039  {0,1,0}     37    0
1     906    18    20  0.375720  {0,1,1}     24    1
67    912   106   107  0.438938  {0,1,0}     33    1
126   913   106   108  0.699420  {0,0,1}     34    1
35    925   167   175  0.677607  {0,2,0}     24    0
88    928   105   107  0.225816  {1,1,0}     20    1
86    933   237   240  0.086503  {0,2,0}     39    0
11    936   128   137  0.655772  {0,3,0}     22    1
97    944   105   107  0.810213  {0,1,1}     37    1
71    953    42    43  0.063056  {1,3,0}     20    1
23    954    53    55  0.748363  {1,0,0}     28    1
110   955    49    50  0.924085  {0,1,0}     38    0
115   957   198   199  0.263044  {0,3,0}     35    0
53    959    79    80  0.034817  {1,1,0}     29    1
59    978   237   240  0.620250  {1,1,0}     32    1
63    980    29    30  0.158742  {0,1,0}     37    1
44    982    54    58  0.372949  {0,3,0}     39    0
21   1007   125   126  0.684602  {0,1,0}     27    1
85   1026    80    88  0.187207  {0,2,0}     35    1
83   1038   141   142  0.855098  {0,3,0}     23    0
27   1042   225   248  0.620265  {1,1,0}     38    1
72   1057   238   239  0.023116  {0,0,1}     23    0
96   1100   210   211  0.205389  {0,3,0}     40    0
37   1117    27    30  0.198989  {0,3,0}     35    0
82   1119    50    51  0.134681  {1,0,0}     34    1
3    1134    96    97  0.459764  {0,1,0}     38    0
117  1143    35    36  0.104730  {1,0,0}     20    1
4    1192     8     9  0.440739  {1,0,0}     29    1
39   1193     5     6  0.651683  {0,3,0}     40    0
87   1204   151   154  0.647502  {0,1,0}     35    0
52   1210    90    95  0.094719  {0,1,0}     26    1
25   1213   100   101  0.309516  {0,1,1}     28    0
46   1222    55    56  0.102739  {1,1,0}     34    1
94   1238   238   239  0.438395  {1,0,0}     31    1
73   1269   150   151  0.098272  {1,0,0}     28    1
16   1281    78    79  0.406109  {0,1,0}     35    1
84   1292   178   179  0.387482  {1,0,0}     29    1
49   1307   151   154  0.398812  {1,0,0}     26    1
90   1314   161   162  0.945454  {0,1,1}     24    0
66   1330   199   202  0.392086  {1,0,0}     26    1
98   1331   242   243  0.055234  {1,0,0}     37    1
106  1381   191   193  0.114215  {0,3,0}     33    1
8    1390   192   193  0.198457  {1,0,0}     40    0
28   1410    70    71  0.642902  {0,1,0}     32    0
15   1416    23    86  0.778601  {0,3,0}     27    0
74   1421    94    95  0.099400  {1,0,0}     33    1
18   1433   155   156  0.022296  {1,1,0}     31    1
