map EGL-G2-A
fac 5 10 {0,145,200,218,117}
hosp 1 {0}
n_ALS 8 1 {1:0,1:145,3:200,1:218,2:117}
n_BLS 24 1 {2:0,2:145,3:200,9:218,8:117}
n_CLS 6 0 {3:0,2:145,1:200}
      c_m  head  tail      c_af      c_d  c_tau  c_h
45     26    14    15  0.622080  {0,2,0}     26    1
111    35    31    32  0.641761  {0,1,1}     24    1
47     36   197   200  0.673552  {1,1,0}     35    0
82     38   166   167  0.035985  {0,1,0}     38    1
26     59    31    38  0.678053  {0,1,1}     29    0
79     62    36    37  0.528156  {0,2,0}     32    1
73     88    82    85  0.839097  {0,2,0}     21    1
52     93    16    17  0.307372  {1,1,0}     28    1
9     113    80    81  0.499958  {1,0,0}     33    1
31    123   221   222  0.585306  {0,0,1}     25    1
48    127   239   244  0.016276  {0,2,0}     37    1
41    128    19    20  0.156515  {0,3,0}     27    0
35    139    50    52  0.737960  {0,3,0}     26    1
30    142    36    39  0.133801  {0,1,0}     39    1
88    142   154   158  0.166450  {0,2,0}     35    1
12    147   102   111  0.318435  {1,0,0}     27    1
65    148    76    77  0.894433  {0,1,0}     32    1
3     180   145   146  0.650912  {0,1,0}     38    1
59    187   165   166  0.798458  {0,2,0}     23    0
99    231   152   153  0.942255  {0,1,0}     23    1
92    235    91    96  0.672278  {0,1,0}     40    1
13    236   216   218  0.072982  {0,0,1}     30    1
75    236    84    85  0.466899  {1,1,0}     32    1
15    262    61    65  0.060677  {1,1,0}     32    1
57    307    50    53  0.703073  {0,1,0}     24    1
62    313    63    65  0.382660  {0,2,0}     40    0
110   332   150   151  0.855505  {1,1,0}     20    1
112   344   202   203  0.670041  {0,1,0}     34    1
54    389    53    55  0.392444  {1,0,0}     39    1
84    397   166   178  0.874845  {0,2,0}     24    0
124   431    87    88  0.427573  {0,1,0}     39    1
0     434    60    68  0.118659  {0,2,0}     37    1
43    477    47    48  0.244487  {0,2,0}     26    1
60    493    60    68  0.301474  {0,2,0}     35    1
5     511   222   223  0.976877  {0,0,1}     39    0
70    511   209   216  0.483062  {0,2,0}     38    0
81    516   222   223  0.990734  {0,1,1}     35    1
40    529   119   120  0.757224  {0,2,0}     31    0
42    536   128   129  0.823652  {0,1,0}     23    1
19    547   251   254  0.859381  {0,1,1}     31    0
96    552    26    28  0.369737  {0,1,0}     22    0
20    559     3    15  0.227361  {0,3,0}     33    0
6     572    63    65  0.572553  {0,1,0}     20    0
44    592   171   172  0.637641  {0,1,0}     25    0
22    593   228   230  0.581831  {1,1,0}     37    1
72    596   192   194  0.382517  {0,2,0}     25    1
78    597    61    65  0.918643  {0,1,1}     20    1
95    605   159   160  0.602901  {0,2,0}     27    1
69    610    89    97  0.433606  {1,0,0}     26    1
119   614   154   157  0.997894  {1,1,0}     35    1
114   620    26    28  0.816316  {0,3,0}     26    0
118   622   200   201  0.041537  {0,1,1}     38    0
98    623   192   194  0.236265  {1,0,0}     40    0
51    626    24    25  0.524909  {0,0,1}     23    1
34    651    41    51  0.811419  {0,2,0}     28    0
18    668   247   249  0.360117  {1,1,0}     38    1
102   674    85   101  0.446134  {0,1,0}     32    0
66    678   158   160  0.819965  {0,1,0}     32    0
74    683   102   111  0.153789  {1,1,0}     22    1
16    705   226   227  0.273602  {1,1,0}     31    1
91    705    23   150  0.624269  {0,1,0}     25    0
58    722   140   141  0.747411  {0,0,1}     31    0
10    731    49    50  0.292648  {1,0,0}     23    1
23    750    93    94  0.650437  {0,1,0}     27    1
123   751   189   190  0.429540  {0,2,0}     35    0
127   779    61    62  0.472542  {1,0,0}     27    1
116   792    17    22  0.673382  {0,1,0}     40    1
55    795     9    10  0.709848  {1,2,0}     27    1
29    802    18    19  0.823704  {1,3,0}     27    1
77    814    70    79  0.667588  {0,1,0}     25    1
46    820   204   205  0.163710  {0,1,0}     40    0
71    826   145   146  0.715665  {0,2,0}     29    1
93    843   184   185  0.942866  {1,0,0}     38    1
11    858    54    58  0.002789  {1,1,0}     24    1
4     861    23    87  0.439221  {0,1,0}     26    1
103   865   226   229  0.830113  {0,1,0}     26    0
14    866   129   130  0.719439  {1,1,0}     35    1
28    871   150   151  0.432880  {0,1,0}     22    0
125   880   188   189  0.422063  {0,1,0}     25    1
25    888    70    79  0.940997  {0,3,0}     24    1
83    890   112   113  0.268850  {0,2,0}     35    1
115   891    23   171  0.290508  {0,1,0}     36    1
120   895   103   111  0.534564  {1,0,0}     26    1
90    903     1    12  0.450252  {1,3,0}     34    1
108   904   194   242  0.671417  {0,1,0}     30    1
121   912   209   216  0.941624  {0,3,0}     27    0
105   916    83    84  0.700635  {0,1,0}     31    1
126   919   142   143  0.382828  {0,1,0}     40    1
33    923   175   177  0.536453  {0,2,0}     23    1
67    948    40    41  0.227106  {1,2,0}     36    1
49    968   155   156  0.523666  {1,1,0}     22    1
107   971   209   216  0.737559  {0,1,0}     29    0
86    981    26    28  0.264994  {1,1,0}     32    1
2     982    99   131  0.696786  {1,2,0}     24    0
80    994    12    13  0.174898  {1,0,0}     24    1
106  1001    66    93  0.273944  {0,2,0}     38    1
