map EGL-G1-C
fac 5 10 {0,33,74,157,50}
hosp 1 {0}
n_ALS 9 1 {2:0,1:33,1:74,2:157,3:50}
n_BLS 24 1 {8:0,3:33,4:74,4:157,5:50}
n_CLS 7 0 {1:33,4:74,2:50}
      c_m  head  tail      c_af      c_d  c_tau  c_h
99     11    27    28  0.713385  {0,2,0}     25    1
124    18   157   158  0.124800  {0,2,0}     32    1
95     47   142   143  0.132266  {0,1,0}     29    1
1      52   140   141  0.054605  {1,1,0}     27    1
22     67   127   128  0.181500  {0,1,0}     35    1
56     83    98    99  0.846487  {0,2,0}     29    1
38    155   240   242  0.980023  {0,3,0}     24    0
6     169    97   126  0.605754  {0,1,1}     32    1
121   177   139   140  0.015275  {0,3,0}     24    0
110   218   116   117  0.269742  {1,0,0}     21    1
83    225   160   164  0.589964  {0,3,0}     36    1
80    248   211   213  0.513137  {0,0,1}     35    1
10    252    23   149  0.184128  {1,0,0}     26    1
108   259   207   209  0.891682  {0,3,0}     36    1
127   286   225   227  0.482434  {0,1,0}     23    0
24    332    73    75  0.953300  {0,2,0}     25    1
19    339   104   105  0.091911  {0,0,1}     38    0
109   358   226   227  0.013762  {0,3,0}     30    1
7     393   203   210  0.097253  {1,0,0}     31    1
42    417   102   110  0.171864  {0,3,0}     21    0
84    446    83    85  0.976670  {0,2,0}     22    1
0     447   127   138  0.424332  {1,1,0}     26    1
39    449   203   210  0.263079  {1,1,0}     38    1
32    469    18    20  0.718554  {0,1,0}     38    0
82    474   162   167  0.580726  {0,3,0}     30    0
120   479    39    72  0.626390  {1,1,0}     21    1
93    481    13    14  0.851344  {0,1,0}     33    1
21    484   144   147  0.665857  {0,1,0}     29    0
58    487   225   227  0.599610  {1,1,0}     30    1
9     495   108   109  0.810456  {0,1,0}     39    1
52    502    59    60  0.169071  {0,1,0}     39    1
65    533    95    97  0.701568  {0,2,0}     31    0
113   534   190   192  0.969692  {1,0,0}     25    1
40    536   244   248  0.938762  {0,1,0}     20    0
111   537    16    17  0.055748  {0,1,0}     39    0
4     544    32    33  0.756269  {0,2,0}     39    1
30    546     9    34  0.063400  {0,0,1}     40    1
123   552    81    84  0.016947  {0,1,0}     38    1
35    556   103   104  0.214627  {0,3,0}     40    1
54    566    83    85  0.299656  {0,1,0}     24    0
26    574   199   201  0.746653  {1,1,0}     31    1
115   581     3     4  0.308431  {0,1,0}     38    1
85    601    38    40  0.422033  {0,3,0}     38    0
68    611   117   118  0.743708  {0,0,1}     32    0
12    612    80    81  0.104171  {0,3,0}     29    1
70    613   151   152  0.101974  {0,1,0}     25    1
101   623   189   241  0.582095  {1,1,0}     37    1
2     628   131   132  0.715184  {0,3,0}     38    0
87    632    31    32  0.598015  {1,0,0}     22    1
61    636    10    11  0.332547  {0,2,0}     34    1
73    647   232   234  0.788489  {0,1,0}     37    1
33    649   119   169  0.426721  {1,1,0}     32    1
126   663    90    91  0.095182  {0,0,1}     31    1
34    672   237   238  0.902690  {1,1,0}     31    1
18    714   105   107  0.245530  {1,2,0}     24    1
91    737    66    68  0.770633  {0,1,0}     28    1
75    752   165   177  0.957586  {1,0,0}     30    1
98    765   134   146  0.617626  {1,0,0}     27    1
96    767   155   156  0.749921  {0,0,1}     38    1
16    774    75    76  0.029189  {0,1,0}     23    0
69    774   189   241  0.298246  {1,2,0}     22    1
41    777    89    90  0.650361  {1,0,0}     23    1
13    778   150   152  0.771684  {0,1,1}     39    0
125   783   104   106  0.612455  {0,1,0}     26    1
76    790    31    38  0.225464  {0,2,0}     21    1
25    794   178   183  0.615205  {0,1,1}     27    1
67    805    90    95  0.077042  {0,2,0}     24    1
71    812   178   182  0.940633  {1,0,0}     22    1
46    818   198   200  0.260179  {1,1,0}     26    1
103   828   225   248  0.982029  {0,2,0}     27    1
100   846   204   209  0.148547  {1,3,0}     33    1
