map EGL-G2-D
fac 5 10 {0,116,81,157,12}
hosp 3 {0,65,68}
n_ALS 7 1 {1:0,2:116,1:81,2:157,1:12}
n_BLS 22 1 {5:0,3:116,4:81,3:157,7:12}
n_CLS 5 0 {1:116,2:157,2:12}
      c_m  head  tail      c_af      c_d  c_tau  c_h
10      1    65    66  0.668592  {0,3,0}     24    0
8      28   102   111  0.051138  {0,1,0}     20    1
127    76   113   114  0.535193  {0,1,0}     32    0
121    84   228   230  0.003162  {0,2,0}     33    1
53    140    50    52  0.135168  {1,1,0}     36    1
14    141   112   113  0.526460  {0,0,1}     28    1
60    165   237   238  0.017490  {1,0,0}     25    1
95    197    89    90  0.349032  {0,1,0}     40    0
98    235   159   161  0.293473  {1,0,0}     24    1
11    267   161   165  0.876264  {0,0,1}     20    1
96    297    34    41  0.501070  {0,0,1}     39    1
104   300   225   228  0.402935  {0,1,0}     35    1
65    354   128   139  0.662340  {1,1,0}     36    1
117   364   104   105  0.400351  {1,1,0}     35    1
0     421    50    52  0.853760  {0,3,0}     38    1
122   426    59    60  0.034872  {0,0,1}     29    0
41    443   106   108  0.946605  {1,0,0}     36    1
18    468   199   200  0.621998  {0,2,0}     38    1
80    472   189   190  0.211569  {1,1,0}     37    1
100   483   240   242  0.110300  {0,1,0}     38    0
15    483   157   161  0.526632  {0,3,0}     25    1
36    484    48    49  0.832087  {1,0,0}     28    1
114   491    49    50  0.714046  {1,1,0}     26    1
86    495   202   209  0.008673  {0,1,0}     31    1
23    497   237   238  0.920781  {0,0,1}     37    0
94    499   211   212  0.843224  {0,2,0}     23    1
75    518   120   162  0.923007  {1,0,0}     35    1
26    533   108   109  0.392564  {0,2,0}     37    0
90    536    78    82  0.415869  {1,0,0}     37    1
107   538   196   197  0.878711  {0,1,0}     37    1
106   565   153   154  0.071085  {1,1,0}     30    1
66    567   107   109  0.508551  {1,0,0}     33    1
103   567   117   119  0.141263  {1,0,0}     20    1
77    576   136   146  0.646337  {1,1,0}     26    1
89    588    80    81  0.702568  {0,1,0}     36    1
110   598   186   188  0.095139  {0,1,1}     26    0
32    605    84    85  0.762029  {0,0,1}     33    1
101   609    50    53  0.883679  {1,3,0}     40    1
109   610   139   140  0.692182  {0,1,0}     35    1
71    629   197   200  0.636750  {0,3,0}     35    0
39    629    98   127  0.986346  {0,3,0}     33    0
126   633    51    52  0.483512  {0,2,0}     37    0
93    646   194   242  0.499109  {0,1,1}     24    0
79    649    62    63  0.419267  {1,0,0}     28    1
74    653   179   180  0.112783  {0,3,0}     31    0
55    662    90    92  0.258394  {1,0,0}     26    1
