map EGL-G1-B
fac 5 10 {0,79,179,57,48}
hosp 2 {0,68}
n_ALS 8 1 {2:79,5:57,1:48}
n_BLS 25 1 {4:0,3:79,7:179,5:57,6:48}
n_CLS 10 0 {3:0,1:79,3:179,3:48}
      c_m  head  tail      c_af      c_d  c_tau  c_h
98      8   154   155  0.282369  {0,1,0}     37    1
47     22    17    22  0.129566  {1,1,0}     22    1
102    22    68    69  0.348192  {0,3,0}     23    1
52     49    68    69  0.895012  {0,3,0}     32    1
60     51   189   190  0.451836  {1,0,0}     21    1
87     54   103   104  0.822641  {0,3,0}     29    0
57     86    75    76  0.759827  {1,0,0}     36    1
27     98   144   145  0.491085  {0,0,1}     23    1
121   123   128   129  0.266104  {0,3,0}     29    1
99    138     6     7  0.888620  {0,1,0}     21    1
20    142    18    20  0.389129  {0,3,0}     24    1
70    152    38    40  0.303503  {0,1,0}     26    1
46    157   134   135  0.705165  {0,2,0}     21    1
58    181   158   159  0.773348  {0,1,0}     28    0
45    187   100   101  0.834233  {0,2,0}     22    1
53    188   226   227  0.820316  {1,0,0}     24    0
39    188   125   149  0.485952  {0,1,0}     30    1
2     217   169   173  0.826829  {0,2,0}     25    1
49    260   103   113  0.358043  {0,1,1}     21    1
90    322    75    77  0.542500  {0,3,0}     37    1
84    342    83    84  0.201711  {1,0,0}     37    1
12    391   156   160  0.227583  {0,2,0}     38    1
113   419    98   131  0.105332  {0,1,0}     38    0
78    435    77    78  0.390282  {1,1,0}     34    1
32    438    18    20  0.070111  {1,3,0}     40    1
61    454    29    30  0.099077  {1,0,0}     20    1
36    454   165   166  0.287922  {0,1,0}     27    1
127   483   180   181  0.237498  {1,1,0}     37    1
107   486    28    29  0.970983  {0,1,0}     34    0
44    499    29    30  0.083731  {0,0,1}     38    1
59    508    47    64  0.109126  {0,2,0}     28    0
92    551   110   113  0.213092  {0,3,0}     20    1
16    564   142   144  0.598134  {0,2,0}     27    0
106   577   108   109  0.137971  {1,0,0}     34    1
26    578   163   164  0.114549  {1,0,0}     38    1
123   603    81    82  0.531591  {1,0,0}     34    1
111   609    11    42  0.035170  {1,1,0}     31    1
69    609   228   230  0.855013  {0,3,0}     26    1
30    613    62    63  0.686319  {1,0,0}     36    1
25    615    83    85  0.292083  {0,2,0}     31    1
115   620   225   227  0.554249  {1,1,0}     32    1
42    637   112   113  0.230952  {0,2,0}     40    0
35    641   135   136  0.305623  {0,1,0}     40    1
28    650    77    81  0.186989  {0,1,0}     22    1
65    651    23   149  0.254210  {1,0,0}     29    1
17    659   173   181  0.021586  {1,1,0}     31    1
43    660   234   236  0.091508  {0,3,0}     37    1
94    667     1     2  0.135223  {0,1,1}     40    1
33    685    17    19  0.618449  {0,1,0}     20    0
66    691   152   153  0.737830  {0,0,1}     32    1
6     705    72    73  0.529529  {0,1,0}     34    0
125   720    66    67  0.132007  {0,2,0}     38    0
81    721   210   212  0.874149  {0,0,1}     28    1
82    728   114   115  0.400893  {0,2,0}     30    1
119   732   119   161  0.987461  {0,3,0}     38    1
72    745    88    89  0.469011  {0,1,0}     27    0
51    753   179   180  0.690281  {1,1,0}     36    1
93    763    30    33  0.177343  {0,1,0}     27    0
88    770   193   194  0.912595  {0,0,1}     23    0
74    775   116   118  0.342945  {1,1,0}     32    1
