map EGL-G1-C
fac 5 10 {0,131,119,124,241}
hosp 2 {0,231}
n_ALS 5 1 {2:119,1:124,2:241}
n_BLS 25 1 {4:0,5:131,7:119,4:124,5:241}
n_CLS 6 0 {3:0,1:131,1:119,1:124}
      c_m  head  tail      c_af      c_d  c_tau  c_h
65     28   112   114  0.699223  {0,2,0}     23    1
11     40   161   162  0.163491  {0,2,0}     34    0
76     50   178   183  0.118027  {1,1,0}     25    1
94     52   124   151  0.711764  {0,2,0}     32    1
74    155   157   158  0.005700  {0,1,0}     24    1
10    169   179   180  0.585413  {0,2,0}     23    1
34    193    46    47  0.672934  {1,1,0}     40    1
109   211    98   130  0.008401  {0,3,0}     21    0
67    225   139   141  0.295418  {0,2,0}     27    0
20    346   192   193  0.266777  {1,0,0}     22    1
92    366   118   119  0.921266  {0,1,0}     39    1
95    403     3     4  0.397911  {0,1,0}     24    0
58    412    90    95  0.028780  {0,0,1}     20    1
82    426   215   216  0.667752  {0,1,0}     33    1
99    426    30    33  0.647397  {0,1,1}     39    1
61    448   231   232  0.604699  {0,1,0}     26    0
59    457   216   217  0.514946  {0,2,0}     37    0
120   458     2    14  0.049638  {0,1,0}     22    1
63    484   119   169  0.159368  {1,0,0}     37    1
110   495    48    49  0.114848  {1,1,0}     37    1
42    504   128   129  0.767268  {0,3,0}     33    1
5     516    68    79  0.947146  {1,1,0}     38    1
53    558   202   203  0.251246  {1,1,0}     33    1
52    570    41    51  0.954739  {0,3,0}     20    1
90    582   229   230  0.962658  {0,3,0}     27    1
0     590    50    51  0.195826  {1,0,0}     31    1
18    595   240   241  0.063976  {0,1,0}     40    1
88    604   174   175  0.642934  {0,1,1}     29    0
50    610   178   179  0.077384  {0,3,0}     25    0
64    623    10    41  0.648247  {1,1,0}     32    1
27    635   101   102  0.239456  {0,1,0}     24    0
107   640   194   195  0.164100  {0,1,1}     35    1
81    645   186   187  0.467761  {0,2,0}     32    0
43    647   199   202  0.676266  {0,1,0}     30    0
4     658    98   131  0.505906  {0,1,0}     24    1
24    669    18    19  0.671871  {0,3,0}     36    1
98    685    43    45  0.830756  {0,1,0}     29    1
114   689   185   192  0.164323  {1,1,0}     20    1
100   692   124   149  0.911677  {0,3,0}     23    1
3     704    53    55  0.322731  {0,3,0}     25    0
106   710   129   130  0.905566  {0,0,1}     35    1
40    721    20    21  0.293219  {0,2,0}     38    1
118   737    90    91  0.924510  {0,1,0}     40    0
32    737    24    25  0.158335  {1,1,0}     37    1
9     739   242   243  0.501161  {0,0,1}     31    0
79    741   199   201  0.885447  {1,1,0}     26    1
7     741   125   126  0.244058  {0,2,0}     37    0
101   742   242   243  0.481417  {0,1,0}     22    1
104   743    88    89  0.984138  {0,2,0}     27    1
13    745   155   156  0.932938  {0,1,0}     33    0
124   746   232   234  0.353790  {0,1,0}     21    0
123   757   237   238  0.001438  {1,0,0}     25    1
54    761   103   113  0.446437  {0,3,0}     29    0
70    771    98   130  0.378056  {0,2,0}     25    1
69    786   176   180  0.502231  {0,2,0}     25    1
77    800    23   149  0.708410  {1,1,0}     20    1
15    812    43    44  0.161045  {1,0,0}     31    1
127   813   180   181  0.045990  {0,1,0}     24    1
111   816    37    74  0.808742  {1,0,0}     28    1
113   827   101   110  0.248699  {1,1,0}     24    1
55    833   116   118  0.035900  {0,0,1}     37    0
96    840   173   181  0.821288  {0,1,0}     36    1
89    852   161   162  0.946213  {0,2,0}     40    1
22    855   112   114  0.689794  {0,3,0}     31    1
75    858   158   160  0.016397  {0,1,0}     30    1
29    861    81    82  0.729465  {1,0,0}     32    1
84    863   123   124  0.639008  {0,2,0}     38    1
87    873   197   198  0.307384  {0,2,0}     36    1
19    874   154   155  0.748633  {0,3,0}     38    0
71    885    96   114  0.634766  {1,1,0}     23    1
47    888   198   199  0.736941  {0,1,0}     40    0
33    899    71    72  0.971364  {1,1,0}     39    1
102   915   156   162  0.546689  {1,0,0}     36    1
39    922   204   205  0.283826  {0,3,0}     33    0
31    940    96   111  0.035790  {0,2,0}     22    1
28    940   179   180  0.808704  {1,0,0}     20    1
116   952    69    78  0.385960  {1,2,0}     32    1
56    953    57    61  0.794858  {1,0,0}     32    1
48    954    70    71  0.829734  {0,1,0}     34    0
125   955    50    52  0.446664  {0,1,0}     27    1
62    956   198   200  0.843291  {0,1,0}     34    0
126   965   153   157  0.200516  {0,2,0}     29    1
37    969    75    77  0.004941  {0,1,0}     23    1
26    996    60    67  0.897890  {0,2,0}     30    1
97   1001   158   159  0.266686  {1,0,0}     34    1
73   1003   244   248  0.804212  {0,1,0}     25    1
78   1023    62    63  0.653552  {0,1,1}     39    1
122  1029   140   149  0.788691  {0,2,0}     35    1
117  1037   151   152  0.680301  {0,3,0}     35    1
38   1046    30    33  0.404876  {0,1,0}     36    1
108  1057    16    17  0.145123  {0,0,1}     36    0
21   1057     5    26  0.852060  {0,2,0}     23    1
86   1058   155   161  0.806088  {1,0,0}     36    1
105  1071    47    48  0.181525  {0,2,0}     21    1
1    1094   146   147  0.623543  {1,0,0}     27    1
119  1101    80    88  0.792852  {1,0,0}     39    1
103  1108    29    30  0.473182  {0,1,0}     31    0
85   1111   185   186  0.718206  {1,0,0}     35    1
66   1116    16    17  0.096926  {0,3,0}     24    1
49   1116   212   243  0.760844  {1,0,0}     25    1
44   1119   246   248  0.729874  {0,1,1}     36    1
25   1120     5    23  0.262001  {1,1,0}     31    1
36   1132    43    46  0.028809  {0,2,0}     40    1
112  1135    36    38  0.652261  {1,0,0}     20    1
41   1136   241   242  0.760584  {1,1,0}     33    1
30   1148    11    42  0.156518  {1,0,0}     30    1
23   1154   155   156  0.519800  {1,1,0}     29    1
68   1159   163   164  0.594994  {1,1,0}     26    1
35   1167   108   109  0.928325  {0,1,0}     26    1
12   1178   137   138  0.875297  {1,0,0}     34    1
57   1194   232   233  0.849870  {0,1,0}     37    0
121  1196     9    34  0.448438  {0,1,1}     37    1
8    1197    94    98  0.659840  {0,1,1}     25    1
6    1204   121   123  0.937388  {1,1,0}     39    1
115  1216    63    64  0.833663  {0,2,0}     23    1
60   1243    48    57  0.700956  {1,0,0}     24    1
2    1258    27    30  0.795434  {1,1,0}     24    1
93   1263   202   203  0.840171  {1,3,0}     38    1
16   1287     5    26  0.527959  {0,1,1}     34    1
80   1291   222   223  0.657412  {0,2,0}     35    0
17   1312   126   127  0.764335  {0,1,0}     31    1
83   1313   151   152  0.458345  {0,0,1}     28    1
14   1341    50    52  0.904169  {1,1,0}     40    1
46   1357   108   109  0.766367  {1,1,0}     28    0
72   1373   125   149  0.671903  {0,2,0}     32    1
91   1397    51    52  0.310726  {1,1,0}     32    1
51   1431   196   203  0.139825  {0,3,0}     31    0
45   1437   108   109  0.680979  {0,2,0}     39    1
