map EGL-G1-D
fac 5 10 {0,204,138,219,195}
hosp 2 {0,143}
n_ALS 8 1 {4:0,1:138,3:195}
n_BLS 21 1 {3:0,6:204,6:138,3:219,3:195}
n_CLS 6 0 {1:0,2:204,2:219,1:195}
      c_m  head  tail      c_af      c_d  c_tau  c_h
72      1   195   196  0.750864  {0,3,0}     34    0
33     30   115   122  0.782015  {0,0,1}     30    0
17     36    66    67  0.232857  {1,1,0}     34    1
109    76   154   155  0.248157  {1,1,0}     39    1
115    90   173   181  0.299315  {0,1,0}     39    0
121    93    36    39  0.761759  {0,0,1}     35    0
123   106   204   209  0.924546  {1,1,0}     20    1
86    134    75    76  0.733200  {0,2,0}     25    0
23    162   238   239  0.861202  {1,0,0}     21    1
11    240    43    46  0.119105  {0,2,0}     30    1
22    289   191   193  0.936332  {0,2,0}     34    1
101   303    65    92  0.687360  {0,2,0}     33    0
52    323   207   208  0.589352  {0,1,0}     32    0
38    325   194   195  0.975595  {1,0,0}     27    1
63    361   244   248  0.067258  {0,2,0}     33    0
80    373   120   121  0.055179  {0,0,1}     20    0
114   382    31    38  0.462259  {0,3,0}     36    1
126   401    92    93  0.122037  {1,1,0}     30    1
78    424    46    47  0.095626  {1,0,0}     23    1
21    440   118   119  0.543335  {0,1,0}     36    1
107   444   165   166  0.504319  {1,1,0}     26    1
118   474    35    36  0.876013  {1,0,0}     36    1
41    476   199   201  0.234275  {1,1,0}     27    1
116   482   140   149  0.986004  {0,3,0}     26    0
1     486   126   127  0.594581  {0,1,0}     28    1
125   489    77    81  0.005368  {0,1,0}     25    1
36    492    39    40  0.187603  {1,1,0}     22    0
61    522   192   193  0.018062  {1,0,0}     39    1
100   536    43    44  0.527872  {0,3,0}     26    1
81    540   101   102  0.787219  {0,1,0}     40    1
124   544    96    97  0.756833  {0,1,0}     39    0
30    572    48    49  0.091950  {0,1,0}     28    1
108   574    24    26  0.041802  {0,2,0}     38    1
102   575   171   172  0.553358  {0,1,0}     36    0
113   606     3    15  0.182172  {1,2,0}     34    0
6     610    85    86  0.894653  {0,1,0}     31    1
28    614   244   248  0.527804  {1,0,0}     20    1
64    617   102   110  0.080993  {0,3,0}     33    1
37    626   160   163  0.398474  {0,0,1}     34    1
29    628   123   124  0.331925  {1,1,0}     21    1
66    633   243   244  0.342861  {1,1,0}     31    1
55    636     7     8  0.125792  {0,3,0}     33    0
94    638    36    39  0.282062  {0,3,0}     35    1
56    643    77    81  0.156567  {1,1,0}     32    1
65    659    58    59  0.835471  {0,2,0}     26    1
20    664   242   243  0.917385  {0,0,1}     30    1
45    667    97   126  0.593630  {0,1,0}     32    0
79    668   178   182  0.647093  {0,2,0}     38    1
83    669    61    62  0.386102  {0,3,0}     30    1
105   680     2     3  0.997216  {1,1,0}     37    1
49    681   188   189  0.567129  {0,1,0}     36    0
60    687    98   131  0.012661  {0,0,1}     29    1
75    694   222   225  0.672170  {0,1,0}     40    1
26    703    36    38  0.850491  {0,0,1}     29    1
71    718    49    50  0.954262  {0,2,0}     22    0
12    722   121   122  0.227653  {1,0,0}     36    1
53    749    10    11  0.941831  {0,1,1}     26    1
62    757   204   205  0.450412  {1,0,0}     31    1
47    759   225   227  0.757768  {0,3,0}     37    1
122   766   169   173  0.002554  {0,1,0}     36    1
31    788   164   165  0.854714  {1,0,0}     22    1
99    793    77    81  0.770973  {1,1,0}     30    1
24    805   139   141  0.183331  {0,2,0}     36    1
48    805   128   129  0.179170  {1,0,0}     23    1
39    808   213   216  0.318518  {0,2,0}     39    1
106   812   170   171  0.153371  {0,1,0}     34    0
42    813     1     2  0.258530  {1,0,0}     30    1
97    816   231   236  0.518955  {0,1,0}     40    1
19    832     3    15  0.759744  {1,1,0}     29    1
16    834   193   194  0.342823  {1,0,0}     31    1
15    834    85    86  0.928895  {1,0,0}     24    1
70    835    39    72  0.042101  {1,0,0}     39    1
43    838    36    37  0.728290  {0,1,0}     28    1
3     838   206   207  0.827378  {1,1,0}     26    1
117   859    75    77  0.982757  {0,2,0}     22    1
32    867    69    70  0.175764  {0,1,0}     39    1
87    880    12    16  0.389999  {0,1,0}     24    1
82    886    24    26  0.196828  {0,2,0}     23    0
14    886    68    79  0.088733  {0,3,0}     35    1
4     886   117   118  0.789654  {0,3,0}     24    1
73    890    65    91  0.300559  {0,1,0}     34    0
5     892   146   147  0.270900  {0,3,0}     24    0
77    899    55    56  0.171604  {0,1,0}     29    1
34    903   179   180  0.689975  {0,0,1}     36    0
88    929    16    17  0.855636  {1,1,0}     37    1
111   940   147   148  0.103495  {0,1,0}     23    1
74    940    47    64  0.573965  {0,2,0}     39    1
58    941   207   209  0.852439  {0,2,0}     28    1
9     943   176   179  0.697316  {1,3,0}     29    1
95    953   127   128  0.476861  {1,0,0}     38    1
93    965    66    68  0.118231  {0,1,1}     27    1
96    972    66    67  0.146831  {0,2,0}     33    1
7     980   104   105  0.278579  {0,2,0}     36    1
2     988   167   175  0.995198  {0,3,0}     22    0
84    989   103   104  0.263018  {0,2,0}     31    0
112  1005   134   135  0.367554  {0,1,0}     39    1
13   1006   212   243  0.542695  {0,0,1}     28    0
69   1016    36    39  0.279947  {0,3,0}     21    1
92   1020   242   245  0.801970  {0,2,0}     26    0
90   1031   195   196  0.920003  {0,1,0}     22    0
25   1048   234   235  0.370429  {1,1,0}     32    1
110  1051   104   106  0.546627  {0,1,0}     35    1
103  1067   213   214  0.925275  {0,1,0}     20    1
119  1073   212   243  0.891123  {1,1,0}     24    1
