map EGL-G2-E
fac 5 10 {0,148,71,248,189}
hosp 2 {0,209}
n_ALS 8 1 {1:0,4:71,3:248}
n_BLS 19 1 {2:0,6:148,5:71,2:248,4:189}
n_CLS 10 0 {4:0,2:148,1:71,2:248,1:189}
      c_m  head  tail      c_af      c_d  c_tau  c_h
50     13   113   114  0.492187  {0,1,0}     30    1
61     50    82    83  0.091263  {0,1,0}     38    1
122    79   180   181  0.408133  {1,1,0}     31    1
118    81    32    34  0.027314  {0,3,0}     31    0
58    132   184   185  0.801152  {0,2,0}     31    0
57    216   180   181  0.672845  {0,3,0}     28    1
70    233   148   149  0.592987  {0,1,1}     31    1
76    255    12    13  0.474090  {0,1,0}     35    1
49    258     6    27  0.566393  {1,0,0}     26    1
60    263    72    73  0.658656  {0,2,0}     35    1
80    283    91    96  0.993662  {0,2,0}     21    0
96    328    70    71  0.820475  {0,1,1}     26    0
31    335   154   158  0.449601  {0,3,0}     22    1
29    361   170   174  0.162777  {1,1,0}     25    1
114   364     6    27  0.126529  {0,1,0}     31    0
108   437   242   243  0.221287  {0,3,0}     35    0
22    441   199   200  0.845020  {0,2,0}     38    1
109   442   205   207  0.321929  {1,2,0}     30    1
34    449   123   124  0.509275  {1,0,0}     31    1
111   450   184   188  0.900434  {0,1,0}     28    0
117   458   159   161  0.270846  {1,1,0}     33    1
28    460    96    98  0.023101  {0,1,1}     20    1
71    485    97    98  0.269043  {1,0,0}     32    1
47    487   130   131  0.318927  {0,2,0}     31    1
21    488   203   204  0.072548  {0,2,0}     31    1
115   492    32    33  0.524017  {0,1,1}     32    0
42    503    15    17  0.397842  {0,1,0}     22    1
18    523    19    25  0.654320  {0,3,0}     40    1
83    528    13    14  0.524395  {0,2,0}     31    0
62    530    80    81  0.685428  {0,2,0}     27    1
33    530   145   148  0.781749  {1,0,0}     32    1
101   554    16    18  0.640059  {0,1,1}     38    1
127   555   174   182  0.115237  {0,1,0}     28    0
105   570   113   115  0.041610  {0,1,1}     37    0
4     595   107   109  0.497572  {0,2,0}     20    0
38    600   179   184  0.615613  {0,1,0}     26    1
12    600   228   229  0.085156  {0,1,1}     36    0
110   607   154   158  0.532994  {0,2,0}     40    1
68    621    37    75  0.581515  {1,1,0}     30    1
112   627   101   112  0.383279  {0,3,0}     22    1
94    632   151   153  0.248722  {0,1,0}     21    0
73    635    24    25  0.411392  {0,2,0}     26    1
100   638   217   218  0.214843  {0,1,0}     35    0
59    659   143   145  0.366042  {1,1,0}     32    1
27    665    69    70  0.048242  {0,3,0}     38    0
53    666   227   231  0.695840  {0,3,0}     32    1
46    673    90    91  0.142055  {0,3,0}     36    1
75    675   117   119  0.595085  {0,1,0}     20    0
102   683    18    20  0.077929  {0,2,0}     32    0
104   695    50    53  0.987817  {0,0,1}     33    1
15    696   219   223  0.573111  {0,1,0}     34    1
54    710   201   203  0.257364  {0,1,0}     31    0
91    717    36    38  0.792641  {1,3,0}     24    1
84    719   228   229  0.223664  {0,2,0}     40    0
116   741    84    86  0.265595  {1,0,0}     39    1
44    758   176   177  0.648590  {0,1,0}     28    1
98    759    90    92  0.485661  {0,2,0}     37    0
124   771   240   241  0.519379  {0,3,0}     22    0
64    776    86    87  0.352582  {0,1,0}     26    1
81    778    12    13  0.848616  {0,0,1}     33    1
74    779    69    70  0.186888  {0,2,0}     29    0
24    796    11    42  0.834675  {0,2,0}     23    1
79    798    17    22  0.962452  {0,1,1}     31    0
78    818   120   170  0.110178  {1,1,0}     34    1
9     820   246   247  0.366856  {0,2,0}     27    1
45    823   185   187  0.246441  {1,0,0}     36    1
10    827    21    35  0.525136  {0,1,0}     25    0
36    842    14    15  0.483946  {0,2,0}     36    1
85    844    24    25  0.742373  {0,1,0}     33    1
125   850   201   203  0.600415  {1,1,0}     32    0
7     867   178   185  0.585748  {0,1,0}     25    0
113   890   189   190  0.580852  {0,1,1}     34    1
32    897     8    33  0.224839  {0,2,0}     34    0
39    899    76    78  0.548514  {0,1,0}     36    1
51    903   190   192  0.675446  {0,0,1}     26    1
107   925    24    25  0.407772  {1,0,0}     34    1
69    932   140   142  0.526083  {0,2,0}     27    0
72    941    23   237  0.533226  {1,1,0}     36    1
89    946    82    83  0.380774  {0,1,0}     22    0
88    951   166   178  0.096295  {0,1,0}     26    0
43    952    84    86  0.102209  {0,2,0}     33    1
3     961    50    53  0.271672  {0,1,1}     25    1
86    963   170   174  0.859461  {0,0,1}     20    0
103   967   212   213  0.149494  {1,0,0}     39    1
92    969    82    85  0.278700  {0,1,0}     24    0
35    970   208   209  0.618306  {0,2,0}     21    1
16    971   177   181  0.592823  {0,0,1}     22    1
41    974   208   209  0.636497  {0,1,0}     31    0
99    979   245   247  0.974719  {0,3,0}     37    0
20    998    67    68  0.907290  {1,0,0}     27    1
90   1000    46    47  0.816256  {0,3,0}     31    1
6    1008    85   101  0.861040  {1,0,0}     34    1
14   1012   242   243  0.902414  {0,2,0}     27    0
97   1023    41    51  0.170281  {0,0,1}     38    1
120  1028   101   102  0.485612  {0,3,0}     26    1
63   1039    69    70  0.988478  {1,0,0}     28    1
26   1051   141   150  0.449609  {0,2,0}     27    1
11   1061   237   238  0.459383  {0,1,0}     25    1
0    1073    66    92  0.488829  {1,0,0}     21    1
52   1074   197   200  0.104455  {0,1,0}     21    1
67   1081    43    46  0.272693  {0,3,0}     22    0
30   1102    57    61  0.673154  {0,2,0}     24    0
17   1110   245   246  0.056469  {0,1,0}     28    1
77   1113    31    32  0.504703  {0,2,0}     24    1
93   1114   122   123  0.269825  {0,0,1}     27    1
13   1117   126   127  0.448179  {1,1,0}     26    1
123  1144   206   207  0.773386  {0,1,0}     38    0
55   1145     7     8  0.740446  {0,2,0}     34    1
1    1156   233   234  0.397169  {0,2,0}     31    1
2    1162   205   207  0.023555  {0,1,1}     40    0
48   1176   133   135  0.122364  {0,1,0}     36    0
8    1179    84    85  0.495107  {1,0,0}     24    1
82   1182   240   242  0.224215  {1,1,0}     27    1
106  1227    73    74  0.594600  {1,1,0}     37    1
119  1234   166   167  0.982254  {1,1,0}     38    1
37   1258    69    80  0.699745  {0,3,0}     23    1
65   1270   220   221  0.605858  {0,2,0}     24    1
66   1281     4     5  0.878121  {1,3,0}     27    1
121  1286   208   209  0.842595  {0,2,0}     24    1
23   1303    23   171  0.071518  {0,3,0}     40    1
126  1310    50    52  0.652608  {1,1,0}     38    1
95   1318    96    98  0.954836  {0,1,0}     37    1
19   1332    76    77  0.365466  {0,3,0}     33    0
87   1343   243   245  0.351105  {0,1,1}     28    1
25   1345   166   175  0.387432  {1,1,0}     37    1
5    1398   189   190  0.955861  {1,3,0}     35    1
40   1401   205   208  0.827833  {0,2,0}     29    0
56   1421    36    39  0.931589  {0,0,1}     30    1
