map EGL-G1-C
fac 5 10 {0,232,244,160,24}
hosp 2 {0,240}
n_ALS 5 1 {1:0,3:232,1:160}
n_BLS 25 1 {6:0,6:232,7:244,5:160,1:24}
n_CLS 9 0 {3:0,1:232,1:244,4:24}
      c_m  head  tail      c_af      c_d  c_tau  c_h
36     32    28    29  0.411961  {1,0,0}     34    1
5      58    83    85  0.215768  {1,0,0}     37    1
112   132   210   212  0.982006  {0,2,0}     27    1
81    135   165   177  0.679564  {1,1,0}     24    1
102   142    88    89  0.602507  {0,1,0}     25    0
103   173   234   235  0.106606  {0,3,0}     38    0
42    220   138   139  0.545249  {1,0,0}     20    1
31    261    53    55  0.845088  {0,2,0}     23    1
45    294    31    32  0.122818  {0,1,0}     38    1
44    307   140   141  0.431380  {0,0,1}     32    1
22    331   111   112  0.028249  {1,1,0}     26    1
41    359   174   175  0.612234  {1,1,0}     28    1
47    377   191   193  0.741307  {1,1,0}     34    0
124   389    82    83  0.745235  {0,1,0}     34    0
0     400    38    40  0.647347  {0,1,0}     32    1
89    415    15    17  0.671747  {0,1,0}     30    1
43    420    68    69  0.126052  {0,1,0}     27    0
30    422   207   209  0.428735  {0,3,0}     30    0
11    424   231   236  0.040983  {0,2,0}     37    1
12    431   245   246  0.776616  {0,3,0}     20    0
13    441    65    91  0.393020  {0,3,0}     28    1
105   482    89    90  0.486060  {0,2,0}     23    1
77    494    16    18  0.210862  {0,3,0}     39    0
117   497     1     2  0.301391  {0,2,0}     36    0
104   522   169   173  0.376408  {0,3,0}     30    0
78    575    50    53  0.553784  {0,2,0}     34    0
24    586   237   240  0.784716  {0,1,0}     28    1
2     588    55    56  0.814351  {0,1,1}     22    1
69    593   227   228  0.563036  {0,0,1}     37    0
9     611   104   105  0.917328  {0,1,0}     20    1
27    618    88    89  0.510568  {0,2,0}     28    1
83    637   132   133  0.340316  {0,1,0}     22    1
91    642    96    97  0.463480  {0,2,0}     26    1
15    659   165   177  0.998451  {0,1,0}     20    1
101   666   165   166  0.678875  {0,2,0}     33    1
37    667    73    74  0.397727  {0,1,0}     38    0
1     668   225   226  0.020838  {0,0,1}     35    0
49    670   121   122  0.617312  {1,0,0}     26    1
32    684   101   110  0.611293  {0,2,0}     36    1
95    685    94    98  0.947673  {1,0,0}     40    1
84    707   227   228  0.722377  {1,1,0}     38    1
46    710   196   203  0.208842  {1,0,0}     31    1
118   711   191   193  0.702330  {0,2,0}     32    0
73    732   116   120  0.918941  {1,1,0}     30    1
113   742     6    27  0.366717  {0,2,0}     24    1
26    791    24    25  0.603725  {0,2,0}     26    1
100   791     2    14  0.155174  {1,1,0}     22    1
98    794   202   204  0.830215  {0,1,0}     37    1
56    798   167   175  0.934532  {0,1,0}     26    1
33    814   242   243  0.438121  {0,2,0}     32    1
8     817     8    33  0.737558  {0,0,1}     22    1
4     818   178   179  0.004286  {1,0,0}     20    0
87    822    46    47  0.312536  {0,1,0}     25    1
19    826   244   248  0.946183  {0,3,0}     40    1
59    828   180   181  0.776478  {0,1,0}     22    0
62    845    13    14  0.767050  {0,1,0}     26    0
18    857   189   190  0.306157  {1,0,0}     31    1
120   862   157   159  0.372507  {0,2,0}     33    1
52    862   225   227  0.483303  {1,0,0}     28    1
39    863   222   225  0.544467  {0,1,0}     20    1
111   897    67    68  0.621056  {1,1,0}     35    1
106   899   155   156  0.823531  {0,2,0}     38    1
115   912   137   138  0.622568  {1,0,0}     33    1
93    912   189   241  0.122444  {0,2,0}     28    0
51    914    36    37  0.812856  {0,1,0}     34    1
63    916    29    31  0.642671  {1,0,0}     31    1
75    920   122   123  0.084491  {0,2,0}     32    1
68    924    66    67  0.938265  {0,1,0}     24    0
99    931   238   240  0.962444  {0,2,0}     22    1
114   939    96    97  0.137790  {0,2,0}     27    1
14    942    70    72  0.784412  {1,2,0}     29    1
92    951   155   156  0.625116  {1,0,0}     23    0
60    960   246   248  0.734621  {0,1,0}     37    0
72    966   196   197  0.033088  {1,0,0}     28    1
70    973     7     8  0.113868  {0,2,0}     40    0
61    991   202   204  0.287117  {0,1,0}     36    1
38    993    31    38  0.873204  {0,2,0}     26    0
50    994   197   198  0.272449  {0,0,1}     30    0
123   996    81    82  0.756243  {0,3,0}     30    0
85   1003   173   181  0.415075  {0,2,0}     26    1
126  1006   169   170  0.408610  {0,2,0}     30    0
34   1021     5     6  0.306377  {0,2,0}     27    0
53   1029     7     8  0.678411  {0,1,0}     35    0
109  1042   156   160  0.146185  {0,1,1}     40    0
90   1050    36    39  0.871831  {0,1,1}     29    1
67   1058    84   100  0.723875  {0,1,0}     35    0
57   1060   151   152  0.454732  {0,0,1}     38    0
127  1062   145   146  0.618267  {0,2,0}     27    1
20   1066    59    60  0.758190  {1,0,0}     38    1
28   1073    78    79  0.297614  {1,1,0}     33    1
55   1074    92    93  0.209261  {0,3,0}     35    0
65   1086   135   136  0.405380  {0,1,0}     39    1
76   1090    15    17  0.032837  {0,2,0}     31    1
35   1095   204   205  0.894831  {0,1,0}     34    0
79   1111    71    72  0.644451  {0,1,0}     40    0
88   1111    45    46  0.555708  {0,2,0}     35    1
16   1132     9    10  0.729509  {0,0,1}     25    0
29   1143   219   220  0.076275  {0,3,0}     31    1
3    1153    51    52  0.979127  {0,2,0}     32    0
125  1154   121   122  0.574707  {0,3,0}     38    0
25   1159    34    41  0.257704  {0,1,0}     35    1
23   1180    89    91  0.819672  {0,1,0}     22    1
21   1186   147   148  0.647773  {1,0,0}     27    1
82   1188    27    30  0.051099  {1,1,0}     24    1
6    1189    49    50  0.238201  {0,2,0}     22    1
71   1205   180   181  0.704655  {0,2,0}     23    0
116  1210    68    79  0.471317  {1,3,0}     31    1
86   1215     7    30  0.041532  {1,0,0}     34    1
94   1226     4    22  0.832580  {0,2,0}     36    0
17   1239   163   168  0.425710  {0,1,0}     35    0
97   1247    96    97  0.767200  {0,1,0}     38    0
74   1253   105   117  0.755989  {0,3,0}     31    0
107  1278     4     5  0.050973  {0,2,0}     32    1
10   1282   136   137  0.677013  {0,1,0}     28    1
96   1285   176   180  0.538498  {0,1,1}     24    1
110  1304    36    38  0.663874  {0,1,0}     32    1
64   1306   120   121  0.897986  {0,3,0}     34    0
54   1307    59    60  0.033420  {1,0,0}     37    0
122  1308   225   227  0.543946  {0,1,0}     31    1
108  1315    75    77  0.884608  {1,0,0}     34    1
58   1318    16    18  0.600558  {0,0,1}     25    1
80   1321   193   194  0.827352  {0,1,0}     24    1
119  1330   136   137  0.916285  {0,1,0}     38    1
7    1332    98    99  0.023048  {1,1,0}     21    1
66   1341   225   227  0.305972  {0,2,0}     28    1
121  1342    98    99  0.781969  {1,1,0}     34    1
40   1416    42    43  0.403232  {1,1,0}     32    1
48   1432   216   217  0.588014  {0,2,0}     22    1
