map EGL-G2-D
fac 5 10 {0,188,161,202,30}
hosp 3 {0,106,126}
n_ALS 10 1 {5:0,3:161,1:202,1:30}
n_BLS 22 1 {5:0,3:188,4:161,7:202,3:30}
n_CLS 6 0 {2:188,1:161,3:30}
      c_m  head  tail      c_af      c_d  c_tau  c_h
42     31   167   168  0.140194  {0,3,0}     22    0
46     44    23    87  0.933885  {0,2,0}     31    1
39     75    18    19  0.366061  {0,2,0}     28    1
12     79   247   249  0.437772  {0,2,0}     28    1
54     80   177   180  0.349498  {0,1,1}     29    0
45     97    65    66  0.529060  {1,0,0}     24    1
83    149   159   161  0.565317  {0,2,0}     23    1
5     189   155   156  0.780991  {0,3,0}     39    0
0     289    63    64  0.004633  {1,0,0}     28    1
22    319   104   114  0.564753  {1,0,0}     21    1
21    336    35    36  0.018337  {0,1,0}     36    0
13    337   217   218  0.440246  {0,2,0}     37    1
102   352    39    73  0.105908  {1,3,0}     38    1
57    357   197   199  0.097632  {0,3,0}     27    1
27    371    89    90  0.080002  {0,0,1}     34    1
109   382   177   180  0.913720  {0,1,0}     21    1
118   385   166   175  0.520277  {0,1,0}     37    1
64    407   236   238  0.479196  {0,3,0}     20    1
82    411    57    61  0.284296  {0,1,1}     27    1
29    414    17    19  0.358717  {1,1,0}     20    1
23    417   244   245  0.444074  {0,1,0}     31    0
20    435    92    93  0.537218  {0,1,0}     33    1
100   436    29    30  0.593119  {0,2,0}     30    1
4     444   125   150  0.111269  {0,1,0}     32    1
113   466   128   129  0.329674  {0,3,0}     36    0
73    475   165   166  0.184357  {1,1,0}     38    1
68    480     5    23  0.371664  {0,3,0}     36    1
56    483   113   115  0.480270  {0,1,1}     31    1
112   484    32    34  0.907605  {0,1,0}     36    1
117   491   143   145  0.962164  {0,2,0}     24    1
95    493    76    77  0.377681  {0,0,1}     38    0
67    500     5     6  0.749101  {0,2,0}     21    1
87    511   205   207  0.672721  {0,3,0}     40    1
78    519    28    29  0.128834  {0,3,0}     27    1
94    544   192   193  0.557344  {0,1,0}     20    1
98    546   221   222  0.405741  {0,1,0}     39    1
60    549   220   221  0.918138  {0,1,0}     24    0
15    551     4    22  0.524940  {0,1,0}     28    0
16    556    82    85  0.628871  {0,1,0}     26    1
32    558    32    33  0.305350  {0,2,0}     40    1
125   560    24    26  0.480647  {0,0,1}     28    1
40    573   122   124  0.241883  {0,1,0}     33    0
53    581     4    22  0.914671  {0,2,0}     36    0
107   590   107   108  0.187411  {1,1,0}     37    1
114   598   174   182  0.963740  {0,1,0}     31    0
19    614    57    61  0.880674  {1,1,0}     38    1
75    618   125   150  0.470184  {0,0,1}     30    0
11    637   218   225  0.138300  {1,1,0}     39    1
110   658     3    15  0.788484  {0,1,0}     20    1
35    692   204   206  0.639003  {1,0,0}     27    1
47    693   171   172  0.397860  {0,1,0}     30    0
90    696   197   200  0.819751  {0,1,0}     20    0
8     715    24    25  0.350299  {0,3,0}     20    0
59    726   197   200  0.486913  {1,0,0}     21    1
86    727    24    25  0.993281  {0,1,0}     39    0
115   738   249   252  0.416516  {0,1,0}     27    0
70    741   213   214  0.215258  {1,0,0}     36    1
121   765    99   131  0.137706  {0,2,0}     26    1
41    767   142   143  0.272244  {0,1,0}     23    1
69    776   196   198  0.775430  {0,0,1}     23    1
72    784   233   254  0.252363  {0,1,0}     38    1
80    794    83    84  0.775750  {1,0,0}     33    0
50    795   234   235  0.488627  {0,2,0}     32    1
91    797    63    64  0.267404  {1,2,0}     36    1
18    798   200   201  0.077936  {0,1,0}     22    1
122   803    99   132  0.872340  {1,0,0}     24    1
7     825   117   121  0.182922  {0,3,0}     22    1
105   835    15    17  0.895665  {0,1,0}     38    0
99    838    86    87  0.810970  {1,1,0}     30    1
37    846   226   229  0.519383  {1,1,0}     30    1
52    851   228   230  0.844080  {0,1,0}     37    1
30    852   159   161  0.932796  {0,2,0}     38    0
116   861   120   170  0.212535  {0,1,0}     22    1
17    885    89    90  0.251399  {0,1,1}     24    0
24    895   166   167  0.933952  {1,0,0}     25    1
34    896   119   120  0.366684  {0,2,0}     31    0
65    896    83    84  0.020966  {1,0,0}     21    1
104   903    45    64  0.575107  {1,1,0}     21    1
79    921     7     8  0.527710  {0,2,0}     40    0
84    923   161   164  0.984063  {0,3,0}     20    0
108   931     3    15  0.658916  {1,1,0}     30    1
38    935   205   207  0.614844  {0,1,0}     30    1
111   938    48    57  0.973875  {1,1,0}     22    1
25    959   208   209  0.681040  {0,2,0}     24    1
119   959   145   148  0.999667  {0,2,0}     40    1
14    965    39    73  0.842528  {0,2,0}     24    0
43    985   203   204  0.305532  {0,1,0}     27    1
103   986    65    66  0.787721  {1,0,0}     22    1
77    997   217   218  0.797126  {0,0,1}     40    1
10   1007    90    92  0.254578  {0,1,0}     22    1
9    1021    98   127  0.517714  {1,1,0}     25    1
101  1025   222   223  0.620933  {1,0,0}     21    1
66   1031    89    90  0.012564  {1,1,0}     31    1
28   1032   158   160  0.521280  {1,1,0}     33    1
51   1038    18    20  0.306872  {1,0,0}     21    1
127  1044   117   118  0.999951  {0,1,0}     34    1
81   1048   196   198  0.139111  {0,1,1}     29    0
49   1049    23   237  0.069852  {0,1,0}     21    0
92   1069    76    77  0.429873  {0,1,0}     40    1
63   1082    97    98  0.898239  {1,1,0}     28    1
58   1088   157   161  0.749211  {1,0,0}     20    1
124  1089    45    64  0.490523  {0,2,0}     31    1
93   1096   135   147  0.135086  {0,1,0}     24    0
106  1097   234   239  0.257895  {0,1,0}     39    1
