map EGL-G1-A
fac 5 10 {0,130,185,176,248}
hosp 1 {0}
n_ALS 9 1 {3:185,1:176,5:248}
n_BLS 15 1 {4:0,4:130,2:185,3:176,2:248}
n_CLS 6 0 {1:0,2:130,2:185,1:176}
      c_m  head  tail      c_af      c_d  c_tau  c_h
73      9    70    71  0.889293  {0,2,0}     32    1
107    33   136   137  0.567933  {1,0,0}     39    1
62    113   177   178  0.281142  {0,1,0}     37    0
7     169   238   240  0.903524  {0,0,1}     38    0
81    170   103   113  0.888038  {0,2,0}     27    1
111   231   142   143  0.732713  {0,2,0}     34    0
15    248    20    21  0.603526  {0,3,0}     28    0
69    289    43    45  0.016389  {0,2,0}     38    1
54    311    39    52  0.253398  {1,0,0}     35    1
27    314   158   160  0.943249  {1,1,0}     30    1
20    314    16    18  0.585478  {1,1,0}     27    1
37    344   189   241  0.251967  {0,1,0}     38    0
18    346   226   227  0.546748  {0,2,0}     37    0
113   385    69    70  0.630322  {0,2,0}     26    1
33    476   162   166  0.595729  {1,1,0}     29    1
117   491   120   121  0.438053  {0,2,0}     23    1
127   499   108   109  0.483121  {1,0,0}     38    1
71    500    22    24  0.813380  {0,1,1}     23    1
79    518    57    61  0.529580  {0,1,1}     34    1
46    522    49    50  0.160116  {1,1,0}     35    1
49    525   140   141  0.841932  {0,2,0}     21    1
72    539   227   228  0.158911  {0,1,0}     27    1
43    542   189   241  0.507739  {0,2,0}     23    1
77    542   117   118  0.965895  {0,2,0}     30    1
6     543    19    25  0.432857  {0,1,0}     21    1
78    588    75    76  0.937667  {0,2,0}     36    0
124   592     7    30  0.646642  {0,2,0}     40    0
84    593     8     9  0.124194  {1,0,0}     26    1
11    602    18    19  0.747123  {0,2,0}     27    1
9     610    86    87  0.652507  {0,2,0}     30    1
96    616     3    15  0.059323  {0,2,0}     31    0
38    620    16    17  0.209599  {1,0,0}     38    0
115   623   140   149  0.934945  {0,2,0}     26    0
82    643    68    79  0.613114  {0,2,0}     40    1
3     644    42    43  0.656713  {1,1,0}     22    1
31    664    36    37  0.315585  {0,0,1}     20    1
0     669   161   162  0.276903  {0,2,0}     28    1
119   676    47    48  0.630493  {1,0,0}     22    1
86    686   178   182  0.104366  {1,1,0}     30    1
75    692    17    19  0.115427  {1,3,0}     40    1
25    698   234   235  0.841647  {1,1,0}     36    1
64    717    70    72  0.874576  {0,1,0}     26    0
116   719   196   203  0.563164  {0,0,1}     22    0
93    720     4     5  0.535908  {0,3,0}     39    1
103   747    71    72  0.687083  {0,3,0}     21    1
36    749   136   137  0.326779  {0,2,0}     36    0
125   754   197   198  0.931215  {0,1,0}     29    0
55    759     1    12  0.060923  {0,2,0}     25    1
22    762    47    48  0.159643  {0,1,0}     37    1
30    769    91    92  0.978897  {0,1,0}     37    1
59    776    18    19  0.435664  {1,2,0}     38    0
28    779   137   138  0.316669  {0,1,1}     30    0
106   799   166   167  0.726164  {1,1,0}     34    1
24    830   170   171  0.674964  {0,3,0}     29    1
66    839    60    67  0.496528  {0,2,0}     30    0
60    842    70    71  0.925591  {0,1,0}     40    1
45    845    23   170  0.261541  {0,3,0}     34    1
95    851   238   240  0.874062  {0,1,0}     22    0
42    855   211   213  0.060389  {0,1,0}     40    1
114   865    47    48  0.572808  {0,1,0}     32    0
65    870   189   190  0.903726  {0,0,1}     34    0
97    870   165   177  0.069278  {0,2,0}     26    1
34    873   206   207  0.256961  {0,1,1}     39    1
80    887   120   121  0.712343  {0,3,0}     21    0
4     907   144   147  0.522120  {0,2,0}     23    1
118   911    86    87  0.794744  {1,3,0}     36    1
51    914   234   235  0.384732  {0,1,0}     33    1
87    929    34    41  0.239872  {1,0,0}     38    1
89    937     3    23  0.476960  {0,2,0}     38    1
41    940    45    64  0.978486  {0,3,0}     40    0
40    954    42    43  0.677454  {1,0,0}     31    1
23    956   128   129  0.979472  {0,3,0}     20    0
14    969   245   246  0.635632  {1,1,0}     22    1
92    976   175   176  0.783602  {0,1,0}     30    0
50    995    59    71  0.259692  {0,2,0}     23    1
21    997   160   164  0.811109  {0,3,0}     33    1
29    999   169   170  0.032641  {1,0,0}     39    1
76   1005    89    90  0.184966  {0,3,0}     21    1
120  1012   245   246  0.638849  {0,2,0}     31    0
91   1013   207   209  0.773330  {0,2,0}     27    0
98   1015   154   155  0.642882  {0,3,0}     30    1
112  1017   124   151  0.968149  {0,1,0}     30    1
61   1018    45    64  0.664294  {0,1,0}     33    1
44   1018    12    13  0.220613  {1,1,0}     28    1
56   1020   243   244  0.631073  {0,2,0}     20    1
101  1030     5    23  0.276440  {0,2,0}     32    1
83   1037   169   173  0.262114  {0,0,1}     25    0
