map EGL-G2-E
fac 5 10 {0,7,251,106,32}
hosp 3 {0,40,74}
n_ALS 6 1 {3:0,2:7,1:106}
n_BLS 19 1 {3:0,5:7,6:251,4:106,1:32}
n_CLS 8 0 {2:0,3:7,3:251}
      c_m  head  tail      c_af      c_d  c_tau  c_h
60     23    86    87  0.854064  {1,1,0}     28    1
95     34    18    20  0.452848  {1,0,0}     25    1
75     36   211   212  0.966983  {1,1,0}     34    1
36    114    38    40  0.363120  {1,0,0}     34    1
38    129    16    17  0.686572  {0,1,0}     38    0
30    172   186   188  0.132572  {0,1,0}     36    0
17    182    13    14  0.999475  {1,0,0}     39    1
79    220    55    56  0.116994  {1,1,0}     40    1
124   258   157   161  0.018578  {0,1,0}     30    1
103   274   174   183  0.390353  {0,2,0}     30    1
113   277   107   108  0.082476  {0,1,0}     31    1
96    280   167   168  0.815897  {0,3,0}     23    1
59    323   163   167  0.235684  {0,0,1}     26    1
100   335     8     9  0.151061  {1,1,0}     36    1
21    373   133   134  0.053841  {0,2,0}     23    1
28    410   193   194  0.391256  {1,0,0}     27    1
58    421   234   235  0.212924  {0,3,0}     40    1
118   421    68    69  0.538383  {1,0,0}     31    1
112   473   147   148  0.088366  {0,2,0}     27    0
7     482   133   134  0.604420  {0,2,0}     24    1
72    514    62    63  0.409909  {1,0,0}     23    1
0     529   166   175  0.544524  {0,1,0}     40    1
54    530    97   115  0.023333  {0,2,0}     22    0
73    530    23   237  0.731948  {1,0,0}     34    1
2     555   236   237  0.478137  {0,2,0}     21    1
123   557    45    64  0.421068  {1,0,0}     39    1
41    560   228   229  0.454750  {1,0,0}     32    1
24    567   126   127  0.858563  {0,3,0}     25    1
87    587    91    92  0.790167  {0,1,0}     22    0
3     588    20    21  0.697058  {1,3,0}     24    1
65    605    58    59  0.572396  {1,1,0}     37    1
76    608   152   153  0.043387  {0,2,0}     24    0
78    611   171   172  0.579358  {0,1,1}     31    1
33    613   245   247  0.547227  {0,0,1}     21    1
64    614   201   203  0.652306  {0,2,0}     31    0
11    620   234   239  0.631283  {0,2,0}     21    1
