map EGL-G1-C
fac 5 10 {0,154,160,213,185}
hosp 2 {0,238}
n_ALS 7 1 {1:154,1:160,5:213}
n_BLS 19 1 {5:0,5:154,1:160,4:213,4:185}
n_CLS 7 0 {1:0,1:154,1:160,1:213,3:185}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    15    66    68  0.528047  {1,0,0}     38    1
52     60   171   172  0.908121  {0,2,0}     20    1
94     92    29    31  0.402623  {0,3,0}     22    1
79    136    28    29  0.627201  {1,1,0}     23    0
105   156   190   191  0.880474  {0,3,0}     25    0
99    206   197   198  0.360981  {0,2,0}     20    0
30    211   135   145  0.164652  {1,0,0}     32    0
85    228     3     4  0.659420  {1,0,0}     36    1
78    273   115   122  0.354505  {0,1,0}     21    1
68    309    89    90  0.365554  {0,2,0}     27    1
6     332    43    45  0.062225  {0,1,1}     39    0
24    353   140   141  0.759790  {0,2,0}     23    1
75    360    17    22  0.096131  {0,1,0}     37    0
31    395   196   197  0.791230  {0,1,1}     38    0
28    417   204   209  0.966799  {1,1,0}     34    1
20    469    96   114  0.254233  {1,2,0}     26    1
0     475   125   126  0.386530  {1,1,0}     28    1
123   486   237   238  0.151357  {1,1,0}     35    1
92    492   242   245  0.262672  {0,2,0}     39    1
40    492   101   110  0.742055  {1,1,0}     40    1
103   493    12    16  0.063878  {0,3,0}     22    0
34    512   124   149  0.932829  {0,2,0}     24    1
5     532   222   225  0.951411  {0,2,0}     28    0
8     532   185   186  0.393946  {0,2,0}     36    1
42    533   153   156  0.792295  {1,1,0}     33    1
38    537   106   107  0.744867  {0,2,0}     20    1
82    538    72    73  0.174547  {1,0,0}     25    1
9     540     7    30  0.774289  {0,1,0}     39    1
4     554   156   160  0.274021  {0,2,0}     32    1
25    559     5     6  0.535167  {1,0,0}     31    1
16    573    90    91  0.089449  {0,3,0}     38    0
57    574     3    15  0.342731  {0,2,0}     35    1
108   585   238   240  0.951387  {0,2,0}     39    0
69    593   179   180  0.493453  {0,1,0}     34    1
26    595    59    71  0.671536  {0,1,0}     40    1
45    598    94    98  0.537892  {1,0,0}     40    1
51    600   154   155  0.245826  {0,1,0}     37    0
90    603    11    42  0.615900  {1,1,0}     35    1
89    610   138   139  0.683487  {1,1,0}     36    1
115   620    47    48  0.489285  {1,1,0}     36    1
76    629    59    60  0.585559  {0,2,0}     22    0
58    636   191   193  0.423956  {0,2,0}     39    1
125   639   229   230  0.263819  {0,2,0}     30    1
127   645   129   130  0.315822  {1,1,0}     35    1
13    651   140   141  0.585749  {0,1,0}     30    0
23    654    19    25  0.009863  {0,1,0}     34    0
64    659   120   121  0.828661  {0,3,0}     20    0
122   666   228   230  0.132619  {1,0,0}     21    1
81    666    98   130  0.548414  {0,1,0}     24    1
74    667   212   218  0.392984  {0,2,0}     36    0
86    696   147   148  0.438282  {0,1,0}     24    0
73    700   150   152  0.429470  {0,0,1}     32    0
65    719   228   230  0.037719  {0,3,0}     30    1
63    720    96   111  0.044579  {0,1,0}     36    1
1     721   106   108  0.249389  {0,1,0}     25    1
21    725   196   203  0.181614  {0,1,0}     40    1
88    735   106   108  0.095159  {0,1,0}     36    1
95    738    72    73  0.568261  {0,2,0}     39    0
49    739     0     1  0.157323  {0,1,0}     33    0
33    762     1     2  0.999745  {0,2,0}     22    1
110   763   189   241  0.725338  {1,0,0}     28    1
121   765    50    53  0.723441  {1,3,0}     38    1
77    766   242   245  0.834046  {0,1,0}     25    1
84    770    43    45  0.796929  {0,1,0}     20    1
59    782   130   131  0.162797  {0,1,0}     33    0
46    794   116   118  0.192539  {1,1,0}     23    1
29    804   103   104  0.056298  {0,2,0}     35    1
12    811    69    70  0.611828  {0,3,0}     31    1
32    812    94    95  0.900597  {1,0,0}     22    1
47    813   243   244  0.504486  {1,0,0}     28    1
18    831     7     8  0.345146  {0,2,0}     24    0
91    851     3    23  0.314477  {0,2,0}     21    0
117   872   141   142  0.319993  {1,0,0}     27    1
17    883   111   112  0.597175  {0,1,0}     31    1
120   884    35    36  0.433983  {1,0,0}     20    1
80    888    89    90  0.650209  {0,0,1}     21    1
53    890    47    48  0.755151  {0,3,0}     29    1
87    891   163   168  0.863583  {0,1,0}     23    0
101   925   197   198  0.051885  {0,0,1}     26    0
14    955   134   135  0.580312  {1,0,0}     36    1
10    979    93    94  0.446273  {1,0,0}     36    1
43    980   130   131  0.349099  {1,1,0}     22    1
112   986   110   113  0.726107  {1,1,0}     27    1
22    987    14    15  0.955844  {0,2,0}     39    0
27    993    11    42  0.446312  {0,1,0}     21    1
72   1001    50    51  0.566361  {1,0,0}     24    1
62   1005   199   202  0.019446  {0,2,0}     22    1
109  1019   202   204  0.639014  {1,1,0}     31    1
104  1023     8    33  0.934442  {0,1,1}     34    1
116  1024   137   138  0.569580  {1,1,0}     33    1
66   1025    94    95  0.246420  {1,1,0}     40    1
48   1025   192   193  0.693432  {0,3,0}     33    1
96   1032     1     2  0.231524  {0,1,0}     27    1
93   1046     4    22  0.766146  {0,1,1}     26    0
61   1051    31    38  0.235042  {0,3,0}     36    0
111  1061   185   192  0.399513  {0,3,0}     24    0
106  1066   199   202  0.346379  {1,1,0}     38    1
70   1073   156   160  0.953301  {0,1,0}     22    1
2    1088    50    51  0.414216  {0,0,1}     28    0
67   1091    80    81  0.649500  {0,1,0}     25    1
107  1092   127   138  0.242152  {0,2,0}     27    1
35   1112   210   211  0.400530  {0,2,0}     40    1
41   1113    53    54  0.856830  {0,1,0}     39    0
102  1117   125   126  0.186270  {0,0,1}     40    1
113  1130   116   117  0.929684  {0,1,0}     27    0
124  1158   127   138  0.056351  {0,3,0}     20    1
114  1164    79    80  0.031161  {1,0,0}     37    0
60   1183    36    37  0.609344  {0,1,0}     33    0
44   1195   102   110  0.467870  {0,1,0}     28    1
39   1205   189   190  0.846644  {0,2,0}     20    1
3    1206    13    14  0.095818  {1,0,0}     38    1
71   1210    42    43  0.730354  {0,2,0}     25    1
98   1237   163   164  0.341662  {1,1,0}     37    1
11   1241    60    67  0.969094  {1,0,0}     23    1
19   1268   178   182  0.425923  {0,3,0}     32    0
56   1271   101   102  0.936033  {0,2,0}     25    1
97   1295   166   167  0.760456  {0,2,0}     30    0
118  1305   140   141  0.463837  {0,2,0}     24    1
37   1306   130   131  0.696057  {1,1,0}     20    1
36   1322     0     1  0.754575  {1,0,0}     34    1
100  1327   231   232  0.148283  {0,3,0}     34    1
54   1342    80    88  0.955420  {1,1,0}     23    1
126  1354   171   172  0.893953  {0,3,0}     20    0
15   1370   128   137  0.610099  {1,1,0}     38    0
55   1371    97   126  0.921311  {0,1,0}     40    0
7    1373    71    72  0.967588  {1,0,0}     32    1
83   1402    86    87  0.715439  {0,3,0}     23    1
50   1426   177   184  0.771682  {1,0,0}     28    1
