map EGL-G2-E
fac 5 10 {0,30,81,145,147}
hosp 2 {0,250}
n_ALS 5 1 {2:0,1:30,1:81,1:147}
n_BLS 21 1 {2:0,3:30,3:81,4:145,9:147}
n_CLS 5 0 {2:30,2:81,1:145}
      c_m  head  tail      c_af      c_d  c_tau  c_h
46     20   223   224  0.651875  {0,3,0}     25    1
8      20   145   146  0.155620  {0,3,0}     25    0
108    26    90    92  0.497397  {1,1,0}     36    1
107    30     5    26  0.552761  {0,1,1}     25    0
19     34    30    33  0.716160  {1,0,0}     25    1
50     39   244   245  0.375105  {1,1,0}     23    1
121   108    47    48  0.296019  {0,1,0}     37    0
15    184    27    30  0.377819  {0,0,1}     22    0
39    200   105   106  0.064691  {0,0,1}     31    1
96    248   197   200  0.568064  {0,1,0}     31    1
86    266   159   161  0.248506  {1,1,0}     34    1
74    311   209   216  0.655048  {0,0,1}     35    1
63    348   123   124  0.831887  {0,1,0}     23    1
78    455     6     7  0.314193  {0,1,0}     21    1
79    456   141   150  0.733524  {0,3,0}     22    0
103   461   212   213  0.335051  {1,1,0}     27    1
84    470    48    49  0.111750  {0,1,0}     39    0
111   480    39    73  0.935637  {0,2,0}     36    1
104   482    54    55  0.669594  {1,1,0}     35    1
82    483     0    21  0.115837  {1,0,0}     21    1
16    506   123   124  0.842208  {1,1,0}     36    1
120   508   221   222  0.740700  {1,0,0}     27    1
28    513   106   118  0.986598  {0,1,0}     23    1
77    520     9    34  0.435165  {0,2,0}     38    1
34    549    15    17  0.345426  {0,2,0}     34    1
18    554   231   232  0.426308  {1,1,0}     39    1
4     558    81    89  0.101432  {1,3,0}     32    1
53    585   151   152  0.904529  {0,2,0}     34    0
119   588    76    78  0.426784  {0,1,0}     40    1
49    594   184   185  0.052263  {1,1,0}     39    1
24    599    76    77  0.817718  {0,1,0}     40    1
110   601   105   106  0.838236  {0,2,0}     40    1
115   604   247   249  0.737307  {0,1,0}     25    0
102   610   249   250  0.308871  {0,2,0}     28    1
71    612    12    16  0.054827  {0,1,0}     22    0
29    613    66    67  0.735628  {0,1,0}     28    1
80    614   164   165  0.281186  {0,3,0}     20    1
113   629   172   173  0.321639  {1,1,0}     26    1
65    637    66    92  0.453612  {0,0,1}     35    1
114   638   213   215  0.468493  {0,1,0}     30    1
112   645   113   115  0.282992  {0,0,1}     40    1
48    651   117   119  0.419832  {0,1,0}     23    0
99    655   239   243  0.744736  {0,2,0}     20    1
52    657     9    34  0.982819  {0,1,0}     32    1
5     669   185   186  0.484295  {1,1,0}     40    1
60    682    32    33  0.301760  {0,1,0}     35    1
23    683    23    87  0.467476  {0,3,0}     35    0
17    685   189   190  0.351440  {1,0,0}     24    1
59    690   122   123  0.702284  {0,1,1}     27    0
105   700   205   207  0.307451  {0,1,0}     34    1
76    701    67    68  0.848047  {1,0,0}     30    1
61    705   192   194  0.488198  {0,1,0}     29    0
56    709   204   206  0.568133  {0,1,0}     38    0
98    711    12    13  0.336361  {0,3,0}     40    1
26    727   184   188  0.230686  {0,2,0}     24    1
41    732    16    17  0.066616  {0,1,0}     22    1
122   736    84    86  0.262150  {1,0,0}     36    1
22    749    10    11  0.290341  {0,1,1}     25    1
32    757   244   245  0.152518  {0,1,0}     25    1
43    765   116   123  0.873150  {0,2,0}     27    1
14    774   234   235  0.363247  {0,3,0}     23    0
75    778     1    12  0.080605  {1,1,0}     40    1
13    779    25    26  0.130289  {0,1,0}     38    1
69    784    13    14  0.561458  {0,3,0}     40    0
91    784   249   250  0.784001  {0,3,0}     39    1
94    787     1    12  0.402363  {0,3,0}     32    1
126   791   227   233  0.196318  {0,1,1}     29    1
20    791   129   130  0.549828  {0,1,0}     23    1
72    802    39    52  0.672874  {0,3,0}     40    0
89    822   153   154  0.720789  {0,1,0}     32    0
40    829   124   125  0.464286  {1,3,0}     23    1
123   834   124   125  0.301263  {0,2,0}     36    1
67    845     6    27  0.524699  {0,2,0}     27    0
10    847    55    56  0.217839  {0,2,0}     28    1
109   850    49    50  0.680598  {0,1,0}     39    0
62    859   192   194  0.693948  {1,1,0}     23    1
21    867    15    17  0.261681  {0,2,0}     25    0
51    878   186   188  0.092703  {0,0,1}     30    0
66    892   188   189  0.031380  {1,1,0}     26    1
1     899   201   203  0.707970  {0,1,1}     28    1
