map EGL-G1-A
fac 5 10 {0,223,73,7,118}
hosp 1 {0}
n_ALS 10 1 {2:0,3:223,1:73,4:7}
n_BLS 22 1 {6:223,6:73,6:7,4:118}
n_CLS 5 0 {2:0,2:73,1:118}
      c_m  head  tail      c_af      c_d  c_tau  c_h
4       4   177   184  0.262958  {0,3,0}     22    1
115     6   106   108  0.475326  {1,1,0}     29    1
96      7   131   132  0.247507  {1,1,0}     36    1
63     13    43    45  0.784717  {0,1,1}     26    1
50     17   106   107  0.716816  {0,2,0}     32    1
46     48   219   221  0.349236  {1,0,0}     23    1
42     81   125   149  0.223177  {0,1,1}     40    0
49    116     7     8  0.911837  {1,1,0}     37    1
108   131    85    86  0.145058  {0,0,1}     31    0
84    149   116   117  0.755516  {0,2,0}     21    0
7     158     4     5  0.081299  {1,0,0}     39    1
121   169   101   110  0.965195  {0,2,0}     37    1
45    190   107   108  0.884793  {0,3,0}     33    1
5     256   130   131  0.313597  {0,2,0}     36    1
33    331   142   144  0.456313  {0,2,0}     32    0
77    368    23   170  0.138308  {0,2,0}     28    1
22    402    24    25  0.740374  {0,1,0}     21    0
92    422     1    12  0.402462  {0,1,0}     31    1
13    423    28    29  0.922851  {0,2,0}     23    1
88    448   220   222  0.276235  {0,3,0}     35    0
56    451    29    30  0.450431  {0,1,0}     32    1
9     453   112   113  0.072494  {0,3,0}     30    1
47    461   100   101  0.336356  {1,1,0}     27    1
74    477   149   150  0.185841  {0,1,0}     39    0
18    491   117   118  0.498104  {1,0,0}     38    1
48    502   213   214  0.062904  {0,1,0}     32    0
79    506   178   179  0.406586  {0,3,0}     27    1
113   508   129   130  0.837931  {0,3,0}     24    1
85    522    98   131  0.939438  {0,3,0}     21    0
24    528   228   230  0.522187  {0,0,1}     29    0
118   540    23   229  0.865599  {0,1,0}     27    0
78    545    88    96  0.924005  {1,1,0}     33    1
120   556   185   186  0.380417  {0,1,0}     27    1
126   561   144   147  0.311499  {0,1,1}     37    1
124   566   130   131  0.061809  {0,1,0}     40    1
90    574    77    78  0.083640  {1,0,0}     33    0
37    583    29    31  0.141966  {1,1,0}     38    1
94    597   174   175  0.796041  {1,0,0}     40    1
125   605    79    80  0.158420  {0,3,0}     24    1
17    607   116   120  0.964005  {1,0,0}     35    1
25    625   127   138  0.848567  {0,1,0}     21    0
38    635   179   180  0.766776  {0,0,1}     24    0
26    648    63    64  0.593570  {0,0,1}     24    1
122   655     4     5  0.738743  {1,0,0}     28    1
2     659   225   227  0.022694  {1,0,0}     26    1
3     660   173   181  0.800962  {0,1,0}     35    1
20    663   225   248  0.353637  {1,0,0}     22    1
101   665   115   122  0.034417  {0,2,0}     21    1
60    695   240   242  0.386253  {1,0,0}     34    1
15    699   225   227  0.396685  {0,0,1}     22    0
87    710    96    97  0.164692  {1,1,0}     22    1
69    712    65    91  0.633615  {0,3,0}     32    1
65    736   199   202  0.863701  {0,3,0}     33    0
43    738    62    63  0.952575  {1,0,0}     25    1
116   738    45    46  0.948409  {1,1,0}     30    1
91    749    70    72  0.299358  {0,2,0}     30    1
127   749   186   187  0.192470  {0,3,0}     34    0
27    765   128   137  0.195445  {0,1,0}     39    1
76    767    20    21  0.380237  {0,2,0}     34    1
39    769   103   113  0.770354  {1,0,0}     33    1
1     774   125   149  0.625198  {0,1,1}     30    1
32    788    69    70  0.015356  {0,2,0}     39    1
66    801   178   182  0.322659  {0,1,0}     33    1
114   814   198   199  0.624283  {0,3,0}     22    0
98    815    65    66  0.140662  {0,1,0}     21    0
54    848   120   154  0.814427  {0,1,0}     29    1
105   852   226   227  0.066291  {0,3,0}     35    1
14    853   146   147  0.331292  {1,0,0}     27    1
75    854    59    60  0.486378  {1,0,0}     31    1
68    863    54    58  0.739568  {0,1,0}     26    1
59    871   240   241  0.066597  {0,1,0}     36    0
23    871    50    53  0.894334  {0,1,0}     22    0
8     873    81    82  0.233448  {0,3,0}     22    0
93    886   232   234  0.865258  {0,1,0}     21    1
112   896   111   112  0.623096  {1,2,0}     32    1
109   900   211   212  0.835754  {1,1,0}     39    1
86    904   189   241  0.162464  {0,3,0}     30    0
58    905   135   145  0.710264  {1,1,0}     23    1
35    919    77    81  0.407157  {1,1,0}     27    1
111   919   121   123  0.010460  {0,2,0}     30    1
82    928     7    30  0.956891  {0,3,0}     39    1
31    937   105   117  0.883906  {0,0,1}     37    0
44    940   128   137  0.190029  {0,0,1}     38    1
102   947     3     4  0.524333  {0,1,0}     38    0
119   950   103   104  0.038086  {0,1,0}     31    1
100   957    57    61  0.830786  {0,2,0}     25    1
52    961   112   113  0.411800  {0,1,0}     32    1
57    985   212   218  0.912049  {0,0,1}     29    0
103   991    31    32  0.275894  {0,0,1}     27    1
51    992   191   193  0.554421  {1,0,0}     35    1
73    994    88    89  0.108613  {0,0,1}     24    1
53    998   139   141  0.001933  {0,2,0}     34    1
36   1001   242   245  0.528769  {1,0,0}     25    1
