map EGL-G2-B
fac 5 10 {0,16,4,227,117}
hosp 1 {0}
n_ALS 5 1 {2:16,2:227,1:117}
n_BLS 24 1 {6:0,2:16,4:4,5:227,7:117}
n_CLS 6 0 {4:4,2:227}
      c_m  head  tail      c_af      c_d  c_tau  c_h
18      0   156   157  0.392758  {0,2,0}     37    1
63     70    39    52  0.960833  {0,1,0}     29    1
35     73    85   101  0.703088  {0,1,0}     40    0
52     82   159   160  0.162406  {0,1,1}     28    1
70     82   157   161  0.447099  {0,1,0}     30    1
27     82   191   195  0.581813  {0,1,0}     32    0
14    135   251   252  0.078159  {0,1,1}     38    0
107   158   239   244  0.267041  {0,1,0}     39    1
3     167   125   126  0.067956  {0,2,0}     28    0
20    212   247   248  0.194993  {0,1,0}     31    1
1     216   244   253  0.876945  {1,1,0}     20    1
126   265   166   167  0.513389  {0,3,0}     30    0
33    268   106   108  0.805575  {1,1,0}     28    1
105   300    83    84  0.332703  {0,2,0}     22    1
51    340   208   210  0.412435  {1,1,0}     28    1
100   352    66    92  0.304964  {1,1,0}     37    1
45    368   195   196  0.518295  {0,1,0}     30    1
98    372    73    74  0.497715  {0,1,0}     28    1
37    380   154   158  0.297559  {0,1,0}     28    1
55    420    90    92  0.474660  {0,2,0}     29    0
109   423    49    50  0.826079  {0,1,0}     21    0
23    427   157   163  0.626506  {0,1,0}     32    1
80    440   168   176  0.876157  {0,2,0}     34    0
2     446    23   171  0.019689  {0,1,0}     22    0
116   452   120   170  0.830304  {0,1,0}     26    1
78    461   189   190  0.319828  {0,2,0}     34    0
94    479   201   202  0.131286  {0,1,1}     33    1
75    484   164   165  0.702304  {1,1,0}     36    1
29    492   156   162  0.371887  {1,0,0}     30    1
8     496   196   198  0.849902  {1,1,0}     27    1
41    497   174   189  0.284781  {1,0,0}     32    1
79    519   196   197  0.634459  {0,3,0}     24    0
12    527   106   118  0.612073  {0,1,0}     40    1
85    535   244   245  0.270285  {0,1,0}     20    0
73    574   133   135  0.573948  {1,1,0}     28    1
54    576   252   253  0.158169  {0,2,0}     39    0
102   585    36    39  0.161944  {0,1,0}     28    1
90    585   206   207  0.882040  {0,3,0}     31    0
119   587    26    28  0.663035  {1,0,0}     29    1
72    600    39    73  0.727627  {0,1,0}     26    1
106   605    27    30  0.113248  {1,1,0}     22    1
124   605    60    68  0.034942  {0,1,1}     22    1
5     610    53    55  0.574145  {0,1,0}     31    1
122   624   122   124  0.617572  {0,1,0}     40    1
120   631   199   200  0.139734  {0,1,1}     26    0
39    633   120   170  0.880306  {0,2,0}     37    0
95    638   197   199  0.918488  {1,1,0}     22    1
42    642   143   144  0.208074  {0,1,0}     40    0
31    644   143   144  0.045572  {1,0,0}     35    1
24    652    40    41  0.150142  {0,3,0}     20    0
91    679    98   127  0.862735  {1,1,0}     29    0
30    681   178   179  0.817560  {0,1,0}     26    0
13    692   244   253  0.143515  {0,1,0}     25    1
25    698   154   158  0.108861  {0,2,0}     34    1
113   715   145   148  0.130450  {0,1,0}     33    0
117   738    27    30  0.154083  {1,0,0}     40    1
