map EGL-G2-D
fac 5 10 {0,162,22,180,12}
hosp 2 {0,6}
n_ALS 5 1 {2:0,1:22,2:12}
n_BLS 25 1 {5:0,5:162,6:22,3:180,6:12}
n_CLS 7 0 {2:0,1:162,1:22,2:180,1:12}
      c_m  head  tail      c_af      c_d  c_tau  c_h
26     30    39    73  0.824051  {1,0,0}     35    1
4      54   106   118  0.858431  {0,2,0}     30    1
89     56    18    20  0.013290  {0,2,0}     35    1
0      57   164   165  0.106037  {0,2,0}     37    1
75     78    80    81  0.908211  {0,2,0}     24    1
21     91    18    20  0.486785  {1,1,0}     22    1
68    109   223   224  0.486764  {0,1,0}     40    1
118   118   218   225  0.559836  {0,3,0}     31    1
14    119   148   149  0.931231  {0,3,0}     33    0
98    137   103   104  0.298741  {1,0,0}     38    1
40    179   103   104  0.897350  {0,1,0}     36    1
88    375    12    13  0.570552  {1,0,0}     25    1
20    403    43    45  0.462991  {0,0,1}     27    0
74    408   197   200  0.872026  {1,0,0}     26    1
18    410   239   243  0.462437  {1,0,0}     38    1
35    421   212   213  0.756348  {0,1,0}     27    1
125   422   127   128  0.698535  {0,2,0}     37    0
124   434   147   148  0.536065  {1,1,0}     38    1
13    441   164   169  0.413224  {1,1,0}     40    1
51    468   107   109  0.472337  {1,1,0}     26    1
72    473    89    97  0.865046  {0,3,0}     31    1
71    476     7    30  0.311987  {0,2,0}     34    1
54    495   205   208  0.215054  {0,1,0}     28    0
61    495     1     2  0.019407  {0,1,0}     37    1
16    513   239   240  0.797299  {0,0,1}     26    1
84    525   201   202  0.119716  {1,0,0}     39    1
82    532   190   192  0.265973  {0,1,0}     35    0
80    534    18    19  0.612294  {0,1,1}     40    0
67    538   226   251  0.455988  {0,1,0}     26    0
64    542    12    13  0.946708  {0,1,1}     23    1
107   546    38    40  0.081265  {0,1,0}     36    0
100   550   249   252  0.111402  {1,0,0}     38    1
78    553   208   209  0.750679  {0,3,0}     24    0
65    597   243   245  0.194468  {1,0,0}     25    0
7     613    54    58  0.358017  {0,2,0}     23    0
58    622   175   177  0.026503  {0,2,0}     36    1
116   627   124   125  0.215020  {0,3,0}     28    0
48    638   140   142  0.970199  {0,2,0}     33    1
30    658     8    33  0.510013  {0,2,0}     40    0
106   664   184   185  0.715793  {0,2,0}     20    1
59    665     2    14  0.120276  {0,2,0}     35    1
77    670   198   199  0.303963  {1,0,0}     26    1
114   673   135   136  0.153828  {1,0,0}     20    1
2     674    37    75  0.653123  {1,1,0}     30    1
3     688    72    73  0.348441  {0,1,1}     36    0
92    697    31    32  0.734159  {0,3,0}     21    0
113   698    67    69  0.319529  {0,2,0}     40    1
63    719     5     6  0.504876  {0,1,1}     38    1
25    721     3    23  0.825892  {0,1,0}     40    1
110   730     8     9  0.619257  {0,2,0}     30    1
101   737   106   118  0.276970  {1,1,0}     34    1
17    738   175   177  0.047684  {1,3,0}     28    1
76    745     0    21  0.109185  {0,1,0}     25    1
12    748    96    98  0.781966  {0,0,1}     22    1
96    751   210   215  0.927099  {0,2,0}     33    1
45    753    63    65  0.258341  {1,2,0}     32    1
103   758   118   119  0.501944  {0,3,0}     25    0
23    761    18    19  0.092135  {0,2,0}     25    0
22    765   143   145  0.799588  {1,0,0}     30    1
79    772   201   202  0.204643  {0,2,0}     25    1
8     786   159   160  0.772631  {0,2,0}     23    1
109   792   218   225  0.241706  {0,3,0}     38    1
91    797    58    59  0.959826  {0,1,0}     30    1
56    798   195   248  0.999936  {0,1,0}     35    0
