map EGL-G2-A
fac 5 10 {0,133,179,154,12}
hosp 2 {0,127}
n_ALS 8 1 {1:0,2:133,1:179,3:154,1:12}
n_BLS 16 1 {2:0,3:133,5:179,1:154,5:12}
n_CLS 7 0 {2:0,3:179,2:12}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88      4   239   243  0.143191  {0,3,0}     30    1
2       6    67    69  0.691035  {1,1,0}     22    1
72      7   116   123  0.705691  {0,2,0}     25    1
105    24   208   210  0.977579  {0,3,0}     29    0
58     39    23    87  0.373914  {1,1,0}     29    1
86     40    38    40  0.182876  {1,1,0}     21    1
23     84   104   114  0.046437  {0,3,0}     39    1
59     88    49    56  0.734663  {0,2,0}     36    1
112   146    10    11  0.303853  {0,0,1}     23    1
29    238   127   128  0.207427  {0,3,0}     38    0
10    239   164   165  0.912550  {0,2,0}     32    1
85    271     8     9  0.486100  {0,3,0}     40    0
121   293   172   173  0.920352  {1,1,0}     38    1
96    324   156   162  0.912727  {0,0,1}     26    1
43    325   227   229  0.666607  {1,1,0}     31    1
25    370    95    96  0.446459  {0,3,0}     20    1
84    478   240   241  0.861095  {0,2,0}     27    1
27    483    36    39  0.799478  {0,2,0}     29    1
9     496    70    71  0.760724  {1,0,0}     32    1
71    498   196   198  0.058728  {0,0,1}     27    0
91    506   212   213  0.402358  {0,1,0}     25    0
116   514   161   164  0.058611  {1,0,0}     40    1
12    541    30    33  0.392954  {0,2,0}     22    1
33    549   225   226  0.795927  {1,1,0}     27    1
106   571   233   234  0.218445  {1,1,0}     32    1
78    583    28    29  0.254633  {1,0,0}     38    1
60    585   109   110  0.323676  {0,0,1}     39    1
22    607   145   148  0.525027  {0,3,0}     37    1
53    622   195   196  0.028599  {0,3,0}     32    1
75    623   145   148  0.798021  {0,3,0}     20    1
114   628   165   166  0.180265  {0,1,0}     24    1
111   641   166   167  0.660572  {1,1,0}     33    1
51    658   221   222  0.728032  {0,1,1}     38    1
87    658   113   115  0.597771  {0,1,0}     30    1
125   661   125   150  0.389907  {1,0,0}     28    1
41    666    17    22  0.784770  {0,1,0}     28    1
8     667   193   194  0.993678  {0,1,1}     30    1
109   676   104   114  0.597283  {1,1,0}     35    1
49    680   174   189  0.437003  {0,2,0}     31    1
7     706   120   170  0.397956  {1,1,0}     34    1
50    713    91    96  0.765625  {0,1,0}     23    1
99    718    19    20  0.946141  {0,2,0}     38    1
122   722    83    84  0.641817  {1,0,0}     20    1
124   723    95    96  0.271213  {0,2,0}     21    1
