map EGL-G1-A
fac 5 10 {0,165,28,15,132}
hosp 1 {0}
n_ALS 8 1 {2:0,2:165,2:15,2:132}
n_BLS 15 1 {4:0,4:165,6:15,1:132}
n_CLS 7 0 {3:0,2:165,2:15}
      c_m  head  tail      c_af      c_d  c_tau  c_h
33     23   206   207  0.787819  {1,2,0}     25    1
26     26   180   181  0.039295  {1,1,0}     35    1
101    33   213   216  0.777726  {0,0,1}     30    1
87     43   165   166  0.087456  {1,0,0}     24    1
28     64    39    40  0.019703  {0,2,0}     36    0
62     84   176   179  0.535775  {0,2,0}     27    1
25     90   246   247  0.894110  {1,0,0}     31    1
43    112   124   125  0.661885  {0,1,0}     37    1
46    128     3    23  0.069825  {0,2,0}     36    1
127   197   106   107  0.707712  {0,1,0}     37    1
66    201   140   141  0.712396  {0,3,0}     24    1
104   205   141   142  0.744484  {0,1,0}     35    1
95    211    45    46  0.998845  {0,2,0}     33    0
76    345    58    59  0.980339  {1,1,0}     29    1
0     346    10    11  0.695630  {0,2,0}     34    1
24    365   165   177  0.681077  {1,0,0}     23    1
82    375   104   105  0.525170  {0,3,0}     34    0
116   410   110   113  0.943779  {1,1,0}     26    0
21    419   124   151  0.155907  {0,1,0}     33    0
30    421   135   145  0.032759  {0,2,0}     32    0
1     431   104   105  0.961803  {0,2,0}     25    1
102   435   142   143  0.630964  {0,2,0}     40    1
97    457    46    47  0.401440  {1,1,0}     30    1
13    460   145   146  0.240770  {0,1,0}     21    0
48    478   158   159  0.117529  {0,0,1}     36    1
120   482   231   232  0.404621  {0,1,0}     30    1
123   490    47    48  0.098224  {0,1,1}     35    1
11    499    17    19  0.526041  {1,1,0}     30    1
34    502    66    67  0.669239  {0,2,0}     35    0
69    504    32    33  0.108986  {1,1,0}     38    1
113   513   240   241  0.641350  {0,1,0}     40    1
118   516   225   248  0.093697  {0,3,0}     39    1
111   517   240   242  0.153097  {0,1,0}     31    1
63    541    23    86  0.425489  {0,3,0}     22    1
19    543   202   203  0.543696  {0,2,0}     25    1
6     549    89    91  0.595780  {0,1,0}     34    0
31    566    71    72  0.963020  {0,1,0}     23    0
12    575   227   228  0.583524  {0,2,0}     38    0
51    578   243   244  0.401122  {0,3,0}     34    1
68    579    69    78  0.138926  {0,2,0}     20    0
45    580    79    80  0.234155  {0,3,0}     25    0
47    581   191   193  0.252460  {0,3,0}     37    0
105   581   195   197  0.545666  {0,2,0}     36    1
125   602    58    59  0.510736  {0,1,0}     31    0
96    619   174   175  0.741536  {0,1,0}     40    1
15    620     3     4  0.419378  {0,3,0}     20    1
36    636     1     2  0.955428  {0,1,0}     24    0
79    638    17    19  0.347062  {0,1,0}     31    1
119   642    22    24  0.311897  {0,1,0}     31    1
88    660     3    15  0.919393  {0,1,0}     37    0
109   684    98    99  0.486167  {0,1,0}     23    1
29    695   210   211  0.475022  {0,2,0}     40    1
90    713    94    95  0.085743  {1,1,0}     32    1
60    730    36    39  0.814422  {0,1,0}     29    1
103   739    69    78  0.257217  {0,2,0}     34    1
80    741   245   246  0.208212  {1,0,0}     31    1
4     754    98    99  0.793101  {0,2,0}     28    1
121   766    41    51  0.089665  {0,1,0}     30    0
55    775   127   128  0.918959  {0,2,0}     31    0
40    777   229   230  0.379883  {0,1,1}     29    1
67    788    96   111  0.263622  {0,3,0}     40    0
85    798    13    14  0.889828  {1,0,0}     30    1
38    800   189   241  0.488387  {1,1,0}     26    1
58    804   137   138  0.519017  {0,3,0}     40    0
91    841    97   126  0.026075  {0,2,0}     28    1
78    844   199   201  0.345105  {0,3,0}     34    0
124   869   220   222  0.044375  {1,0,0}     37    1
73    886   158   159  0.465500  {0,1,0}     31    1
86    887    47    48  0.621552  {0,1,0}     28    1
92    897   111   112  0.590229  {0,2,0}     38    0
2     903    24    26  0.255574  {1,0,0}     39    1
42    921    67    68  0.891983  {0,3,0}     30    1
57    931    65    66  0.121274  {0,2,0}     25    0
14    933   244   249  0.103259  {1,1,0}     40    1
37    943   226   227  0.621987  {1,0,0}     33    1
5     944    77    78  0.685867  {0,2,0}     28    0
89    946   101   110  0.966336  {1,0,0}     38    1
8     946   173   181  0.383212  {0,1,0}     35    1
84    947     8     9  0.752178  {0,0,1}     34    1
17    948    93    94  0.700138  {0,1,0}     26    1
22    954     2    14  0.903676  {1,1,0}     33    1
