map EGL-G1-E
fac 5 10 {0,92,104,213,192}
hosp 2 {0,73}
n_ALS 6 1 {3:0,1:104,1:213,1:192}
n_BLS 16 1 {1:0,6:92,3:104,3:213,3:192}
n_CLS 5 0 {2:0,1:104,2:192}
      c_m  head  tail      c_af      c_d  c_tau  c_h
68      4    68    69  0.379343  {1,1,0}     38    1
90     27   125   149  0.428438  {0,2,0}     20    1
15     38   194   195  0.777767  {0,2,0}     25    1
54     46    77    78  0.017166  {0,0,1}     31    0
46    143     1    12  0.881520  {1,1,0}     33    1
14    148   162   166  0.736274  {0,2,0}     22    1
1     156   138   139  0.909962  {0,1,0}     38    0
42    162   131   132  0.814964  {0,2,0}     36    0
92    165   174   176  0.293822  {0,1,0}     38    0
102   176    36    38  0.246134  {0,1,0}     37    1
95    208    98   131  0.499324  {0,1,0}     33    1
126   211     5    26  0.252973  {0,2,0}     23    0
8     232   226   227  0.366306  {0,1,0}     26    1
53    254   114   115  0.642374  {0,3,0}     36    0
36    273   243   244  0.056783  {1,1,0}     26    1
25    277     3     4  0.269788  {1,3,0}     30    1
5     362     3    15  0.465959  {1,0,0}     28    1
59    380    40    41  0.377474  {0,3,0}     22    1
67    387    22    24  0.537474  {0,3,0}     24    1
125   404   162   167  0.245836  {1,0,0}     38    1
105   450   219   221  0.543941  {0,3,0}     36    0
109   505   142   143  0.194674  {0,2,0}     34    1
47    509   212   218  0.137555  {0,0,1}     22    0
6     516    39    72  0.207687  {1,1,0}     33    1
55    518   173   181  0.611771  {0,1,0}     31    1
106   530   139   140  0.324199  {0,2,0}     33    1
49    532   124   151  0.725203  {1,0,0}     40    1
3     538   119   169  0.425032  {1,0,0}     31    1
44    540   140   149  0.840303  {1,1,0}     23    1
117   542   164   165  0.068236  {1,1,0}     26    1
10    550   134   146  0.799891  {1,0,0}     33    1
96    554   212   243  0.637412  {0,1,0}     39    1
81    595   204   205  0.079414  {1,0,0}     32    1
20    599    89    91  0.868979  {0,2,0}     33    1
88    604    31    38  0.518647  {0,1,0}     26    1
29    607   178   183  0.347910  {0,1,0}     22    1
104   607   129   130  0.631320  {0,2,0}     28    0
74    610   116   120  0.268338  {1,1,0}     39    1
91    646   243   244  0.290761  {0,2,0}     26    1
120   646   142   143  0.074244  {0,1,0}     25    0
12    650   238   239  0.572288  {0,1,0}     31    0
48    651    59    60  0.841010  {0,2,0}     23    0
93    656    12    16  0.705784  {0,2,0}     38    1
52    656    69    70  0.915520  {0,2,0}     27    1
108   669   120   154  0.332200  {0,2,0}     28    1
32    670    62    63  0.763826  {0,2,0}     35    1
24    679   223   224  0.262773  {0,1,0}     30    0
73    688    18    20  0.921532  {0,3,0}     27    1
4     691   128   129  0.222430  {0,3,0}     31    1
116   695   191   194  0.202374  {0,1,1}     24    1
115   705   244   248  0.704158  {0,2,0}     29    1
16    728    43    46  0.094960  {0,0,1}     24    1
89    729    35    36  0.679369  {1,0,0}     23    1
113   735    32    33  0.013386  {0,2,0}     35    0
35    768   161   162  0.889024  {0,3,0}     33    1
26    772   177   184  0.003849  {1,1,0}     28    1
45    779    40    41  0.602554  {0,2,0}     28    0
118   782   142   143  0.614377  {0,1,1}     25    0
66    785   199   202  0.020865  {0,1,0}     23    1
17    813    53    55  0.557927  {0,3,0}     27    1
119   824   135   145  0.412292  {0,0,1}     29    1
50    847    53    55  0.801441  {0,2,0}     37    1
78    860   169   170  0.196543  {1,1,0}     28    1
0     866   102   110  0.831607  {0,2,0}     39    1
101   877   225   248  0.806661  {0,2,0}     26    1
107   880   118   119  0.044539  {0,3,0}     28    0
82    880   100   101  0.525934  {0,1,0}     36    1
58    883    24    25  0.538556  {0,1,0}     40    1
56    887    54    58  0.235439  {0,2,0}     37    1
70    887   140   149  0.145065  {0,1,0}     22    1
11    895   158   159  0.284147  {1,0,0}     25    1
87    897   169   173  0.560990  {1,1,0}     35    1
100   899   152   153  0.467601  {0,1,1}     22    1
83    901     6    27  0.291846  {0,2,0}     22    0
97    909    77    78  0.504789  {0,1,1}     23    1
37    914    93    94  0.724869  {0,1,0}     22    1
111   922   157   159  0.754966  {1,1,0}     36    1
114   950   140   149  0.666189  {0,1,0}     20    1
38    972    96   111  0.926792  {0,2,0}     22    1
80    978   232   234  0.747825  {0,2,0}     35    0
71    982    63    64  0.110992  {0,3,0}     22    1
76   1014   238   239  0.720552  {1,1,0}     33    0
86   1018     9    34  0.288399  {0,3,0}     32    0
72   1021    88    96  0.306721  {1,0,0}     35    1
27   1035    55    56  0.372722  {1,0,0}     35    1
18   1044    88    96  0.291586  {1,1,0}     36    1
60   1046    70    71  0.272109  {0,1,0}     40    1
127  1054   231   232  0.464267  {0,1,0}     31    1
99   1074   212   243  0.334479  {0,2,0}     30    1
41   1080    29    31  0.901033  {0,2,0}     40    1
110  1086    19    25  0.702402  {0,2,0}     36    1
28   1092    54    55  0.260117  {0,2,0}     39    1
62   1092   155   161  0.749233  {0,2,0}     24    1
122  1097   189   190  0.749181  {0,2,0}     26    0
51   1097   232   233  0.342537  {0,1,0}     37    0
75   1116   226   227  0.872911  {0,3,0}     38    0
34   1118    68    79  0.655150  {0,2,0}     27    0
2    1118    25    26  0.540219  {1,0,0}     40    1
79   1125    14    15  0.349478  {1,2,0}     29    1
23   1141    37    74  0.917416  {1,0,0}     25    0
40   1144   179   180  0.496047  {0,1,0}     27    0
22   1147    72    73  0.793543  {0,1,1}     29    1
64   1155   125   126  0.368812  {1,0,0}     38    1
33   1171   207   209  0.368826  {0,2,0}     38    1
13   1174   154   155  0.847023  {0,3,0}     33    1
61   1174   124   149  0.070180  {0,1,0}     20    1
69   1188   142   143  0.374463  {1,2,0}     32    1
43   1189   152   153  0.903239  {1,1,0}     24    1
7    1191   206   207  0.294229  {0,2,0}     31    1
121  1196    24    25  0.542392  {0,1,0}     39    0
77   1204    53    54  0.334745  {0,2,0}     35    1
65   1228   175   176  0.025097  {0,3,0}     38    0
57   1259   136   137  0.515586  {1,1,0}     22    1
30   1268   165   166  0.427571  {0,2,0}     33    0
21   1283   125   149  0.758707  {0,2,0}     30    0
39   1289   229   230  0.310605  {1,0,0}     29    1
