map EGL-G2-A
fac 5 10 {0,45,48,139,168}
hosp 2 {0,239}
n_ALS 7 1 {4:0,2:139,1:168}
n_BLS 20 1 {3:0,4:45,5:48,5:139,3:168}
n_CLS 8 0 {2:0,4:48,1:139,1:168}
      c_m  head  tail      c_af      c_d  c_tau  c_h
83     14   102   111  0.666410  {0,1,0}     21    0
54     34    13    14  0.850857  {1,0,0}     34    1
2      54   102   103  0.529239  {0,1,1}     30    0
22     74   219   223  0.912263  {0,3,0}     26    1
12     88   129   130  0.871557  {0,1,0}     24    1
47     92   192   194  0.145306  {0,0,1}     21    1
121   101   213   215  0.935115  {0,1,0}     21    1
38    101   107   108  0.271708  {0,1,0}     25    1
90    114    15    17  0.370685  {0,1,0}     40    0
76    142    27    28  0.553946  {1,0,0}     25    1
92    210    29    31  0.646667  {0,3,0}     21    0
70    262   166   167  0.323348  {0,1,0}     36    0
101   272    18    20  0.589964  {0,1,0}     28    1
48    295    91    96  0.225326  {1,1,0}     38    1
120   305   251   252  0.685279  {0,1,0}     27    1
0     306    63    64  0.781192  {0,1,0}     30    1
34    360    96    98  0.047333  {0,2,0}     23    0
5     394    19    20  0.040843  {0,2,0}     33    1
13    438   177   181  0.638422  {0,1,0}     38    1
27    439    90    92  0.887222  {0,3,0}     20    0
61    451   104   114  0.898798  {1,1,0}     37    1
57    454   250   251  0.828876  {0,1,1}     35    0
87    457   218   225  0.856899  {0,2,0}     27    0
19    469    34    41  0.109386  {0,1,0}     25    0
41    485    53    54  0.840962  {0,3,0}     24    1
124   508   155   156  0.912091  {1,1,0}     32    1
125   523    39    40  0.724379  {0,0,1}     31    0
58    524   170   174  0.296801  {0,1,0}     31    1
67    538    19    20  0.821871  {0,1,0}     38    0
122   542   235   236  0.500412  {0,0,1}     38    0
9     574   142   143  0.330676  {1,0,0}     20    1
111   576   145   148  0.021644  {0,1,1}     20    0
80    578   219   220  0.501410  {1,0,0}     28    1
36    580    11    42  0.290140  {1,0,0}     36    1
62    581   165   166  0.643591  {0,1,0}     28    0
93    585   178   185  0.974281  {0,1,0}     24    0
21    591     6     7  0.309573  {1,0,0}     38    1
11    600    29    31  0.072436  {0,3,0}     38    0
15    603   186   188  0.052491  {0,0,1}     34    1
104   608   101   102  0.160786  {1,1,0}     32    1
95    613    27    28  0.544203  {1,0,0}     32    1
113   623    69    70  0.529178  {0,2,0}     29    1
4     623   185   187  0.010661  {0,1,0}     35    0
56    623    43    44  0.385531  {0,3,0}     21    1
82    627    62    63  0.761209  {0,1,0}     20    1
44    628   174   182  0.338029  {1,0,0}     23    1
32    633    45    46  0.707714  {1,1,0}     20    1
24    637     1    12  0.708415  {1,1,0}     31    1
18    649   166   178  0.718025  {0,0,1}     30    1
126   649   140   141  0.855189  {0,3,0}     25    1
51    652   186   198  0.588681  {0,2,0}     21    1
99    659    47    64  0.305410  {0,3,0}     39    0
43    666    84    85  0.070326  {0,2,0}     33    1
16    669    37    75  0.237696  {1,1,0}     25    0
1     669    15    17  0.757633  {1,1,0}     38    1
94    672   210   211  0.198960  {0,3,0}     30    0
97    681    56    57  0.083522  {0,1,0}     26    1
79    686    73    74  0.761359  {0,2,0}     20    1
102   706    17    22  0.322337  {1,0,0}     39    1
37    708   101   102  0.548880  {1,1,0}     30    1
39    716    20    21  0.120821  {1,0,0}     29    1
28    731   117   119  0.088823  {1,1,0}     37    1
63    736    31    38  0.195177  {0,2,0}     36    1
108   740   202   209  0.152723  {1,3,0}     40    1
52    761    53    55  0.805109  {1,0,0}     27    1
100   773    36    38  0.712416  {0,2,0}     37    0
55    785   140   142  0.223416  {0,1,0}     38    1
106   786   245   246  0.109820  {1,0,0}     27    1
68    795   106   108  0.182329  {0,1,0}     24    0
116   799   243   245  0.025563  {1,0,0}     28    1
69    806    27    30  0.888612  {0,1,0}     23    1
45    832    43    44  0.135179  {1,1,0}     25    1
26    842   222   223  0.896105  {0,1,0}     23    1
3     849   141   150  0.519303  {1,0,0}     25    1
49    854   156   162  0.486412  {1,1,0}     38    1
109   865    50    51  0.708051  {0,2,0}     32    1
96    881   206   207  0.992290  {0,2,0}     35    1
17    882   203   204  0.805607  {0,1,0}     33    1
86    882   219   223  0.918375  {1,0,0}     24    1
25    882   130   131  0.515878  {0,1,0}     25    1
72    899   185   187  0.081275  {0,2,0}     24    1
84    919   213   214  0.726970  {0,2,0}     25    1
119   945    53    54  0.074584  {1,0,0}     22    1
118   955   184   185  0.619578  {1,1,0}     27    1
10   1000    45    64  0.036421  {1,1,0}     21    1
20   1006     3    15  0.928349  {0,1,0}     28    0
71   1016    60    68  0.585354  {0,3,0}     38    0
127  1026   197   199  0.098716  {0,0,1}     24    1
35   1028    41    51  0.209661  {0,2,0}     20    1
64   1035   223   224  0.642100  {0,1,0}     21    0
23   1046    49    50  0.493692  {0,1,0}     24    0
88   1053   202   203  0.556471  {0,2,0}     28    1
91   1055    50    52  0.543934  {0,0,1}     30    1
89   1068    45    64  0.165311  {0,3,0}     34    1
7    1069    93    94  0.993368  {1,1,0}     27    1
81   1078   102   103  0.193204  {0,2,0}     24    0
117  1089     2     3  0.788612  {0,1,1}     25    1
40   1089    96    98  0.299544  {0,1,0}     24    1
110  1098    37    75  0.705921  {0,2,0}     24    1
112  1106   104   105  0.405637  {0,2,0}     30    0
115  1112    27    28  0.685035  {0,1,0}     25    1
60   1116   213   214  0.582136  {0,3,0}     30    0
78   1125   105   106  0.154244  {1,2,0}     27    1
46   1136    74    75  0.635797  {0,1,0}     27    1
75   1140   248   249  0.600837  {0,1,0}     34    1
123  1143    39    52  0.253344  {0,1,0}     38    1
53   1144   101   102  0.597217  {0,2,0}     37    0
103  1160   146   147  0.532029  {0,3,0}     33    1
59   1163    93    94  0.932685  {0,1,0}     34    0
77   1180   208   210  0.401898  {0,3,0}     30    0
107  1190    72    73  0.465374  {0,0,1}     37    1
8    1191   179   183  0.772911  {0,1,0}     22    1
6    1200    97   115  0.183700  {1,1,0}     27    1
74   1201   168   176  0.906537  {1,1,0}     35    1
85   1203   191   195  0.898267  {0,1,0}     38    1
30   1229   228   230  0.999356  {0,2,0}     27    0
65   1231   249   250  0.157833  {0,3,0}     29    1
105  1235   161   164  0.653423  {0,1,0}     40    1
66   1238    83    84  0.789234  {0,2,0}     26    1
73   1241    32    33  0.979176  {0,2,0}     26    0
98   1277     3    23  0.365433  {1,1,0}     36    1
114  1285    27    30  0.259852  {0,1,0}     30    1
42   1303   142   143  0.977734  {0,2,0}     31    0
31   1313    78    82  0.016793  {0,0,1}     40    1
14   1316     0     1  0.150511  {0,0,1}     26    1
29   1382   179   183  0.210739  {1,1,0}     39    1
50   1386   170   174  0.994829  {1,1,0}     27    1
33   1418    99   131  0.546872  {0,2,0}     27    0
