map EGL-G2-A
fac 5 10 {0,36,133,40,3}
hosp 1 {0}
n_ALS 5 1 {2:0,3:36}
n_BLS 19 1 {5:0,4:36,2:133,2:40,6:3}
n_CLS 7 0 {1:0,3:36,3:133}
      c_m  head  tail      c_af      c_d  c_tau  c_h
96     16    70    79  0.041913  {0,2,0}     37    1
2      18    50    53  0.641628  {0,1,1}     34    1
40     30   228   229  0.909902  {0,2,0}     40    1
36     58    74    76  0.115508  {1,0,0}     28    1
35    110    29    31  0.060446  {0,2,0}     39    1
61    136   201   203  0.936319  {0,2,0}     20    1
47    149   181   182  0.598221  {0,2,0}     33    1
9     225    12    16  0.203362  {0,1,0}     29    1
26    264     5     6  0.282198  {1,0,0}     27    1
114   269    84    85  0.131325  {0,2,0}     39    1
70    287   136   146  0.265915  {1,0,0}     26    1
50    302   138   139  0.570023  {0,1,0}     27    0
56    349   216   218  0.938208  {0,1,0}     34    0
13    420   227   231  0.027609  {0,2,0}     26    0
77    435    82    85  0.552933  {0,1,0}     36    1
118   447    97   112  0.754537  {0,1,0}     37    0
126   466    96    98  0.089810  {0,1,0}     26    1
38    480   132   133  0.387954  {0,1,1}     32    0
15    521   171   172  0.333250  {0,2,0}     38    1
8     534   174   183  0.903891  {1,1,0}     30    1
122   551   105   107  0.153157  {1,0,0}     22    1
66    552    66    92  0.969932  {0,2,0}     40    0
71    557   180   181  0.570348  {0,3,0}     20    0
91    573   102   111  0.548490  {0,2,0}     30    1
20    583    67    68  0.310860  {0,2,0}     39    0
22    585   251   254  0.941104  {1,0,0}     40    1
51    593    57    61  0.245409  {0,2,0}     26    0
98    603   156   162  0.966865  {1,1,0}     40    1
100   640   104   114  0.254039  {0,0,1}     37    0
6     651    45    46  0.775200  {0,3,0}     27    1
67    652    66    67  0.412487  {0,3,0}     34    1
68    656   166   178  0.737730  {0,1,1}     28    0
75    660    15    17  0.933414  {0,3,0}     27    1
87    661    10    41  0.774361  {0,2,0}     29    1
90    687   145   146  0.260580  {1,1,0}     22    1
120   692   252   253  0.848880  {0,1,0}     35    0
43    699   137   138  0.918905  {0,1,0}     39    1
12    701   248   249  0.734842  {1,1,0}     21    1
72    701   174   183  0.296048  {0,1,0}     32    1
89    712   179   184  0.812839  {0,2,0}     25    1
78    715   194   242  0.698908  {1,0,0}     23    1
53    721   234   235  0.635529  {1,0,0}     23    1
116   728    53    54  0.958676  {0,2,0}     25    0
101   747   191   195  0.380826  {0,3,0}     29    1
60    754    54    55  0.954876  {0,2,0}     25    1
110   755   202   203  0.652302  {1,0,0}     38    1
121   760   124   125  0.331365  {0,3,0}     35    1
117   774   246   247  0.762934  {0,1,1}     35    1
125   782   157   161  0.869692  {0,2,0}     28    1
108   783    32    33  0.979248  {0,1,0}     33    1
81    796   101   112  0.033947  {0,1,0}     34    0
115   800     1     2  0.730835  {1,1,0}     32    1
113   807     9    34  0.331825  {0,1,0}     29    0
112   808   209   216  0.498990  {0,2,0}     32    1
42    810   167   168  0.468382  {0,2,0}     33    1
94    815   219   220  0.781254  {0,3,0}     22    1
93    826   213   214  0.005794  {0,3,0}     39    0
106   838   157   161  0.191524  {0,0,1}     38    1
7     840   120   170  0.331884  {0,3,0}     40    1
59    856   106   118  0.211891  {0,2,0}     32    1
49    863   147   148  0.960390  {1,0,0}     21    1
5     869    16    18  0.177217  {1,2,0}     36    1
95    876   185   186  0.953196  {0,3,0}     29    1
28    877    90    92  0.903224  {0,2,0}     38    1
30    881   107   108  0.599900  {1,0,0}     34    1
92    887   178   185  0.871499  {0,2,0}     32    0
33    888   122   123  0.952982  {0,2,0}     31    1
52    888   239   244  0.955199  {0,0,1}     28    1
103   889     8    33  0.872271  {1,1,0}     40    1
83    890     4     5  0.402197  {1,0,0}     25    1
18    895    20    21  0.568020  {0,3,0}     30    1
25    898    99   132  0.685158  {1,1,0}     36    1
0     906   194   242  0.436179  {0,1,0}     36    1
32    920   185   187  0.561229  {0,2,0}     23    0
14    930   210   211  0.573241  {0,1,0}     31    1
3     939   213   214  0.318202  {0,2,0}     25    1
69    941    71    73  0.344848  {0,2,0}     36    0
84    961   244   245  0.319488  {1,1,0}     40    1
97    962   216   218  0.059737  {1,1,0}     20    1
102   984     3    23  0.582282  {0,1,1}     25    1
127   990   131   132  0.973864  {1,0,0}     21    1
37    997   153   154  0.224676  {1,2,0}     40    1
119  1007    70    79  0.114491  {0,1,0}     23    0
48   1028    20    21  0.908700  {0,1,0}     40    0
64   1046   213   215  0.538962  {0,2,0}     26    1
31   1048   133   134  0.263382  {1,0,0}     37    1
107  1053   204   206  0.636300  {1,0,0}     37    1
73   1057   158   159  0.818887  {0,1,0}     36    0
55   1057    43    45  0.585171  {0,1,0}     21    1
111  1095   178   179  0.127426  {1,0,0}     27    1
10   1098   228   229  0.912087  {0,3,0}     25    0
58   1109    54    55  0.398965  {0,1,0}     32    1
29   1121   163   167  0.998998  {1,0,0}     23    0
99   1127   117   118  0.168162  {1,0,0}     23    1
80   1132   154   157  0.031762  {0,1,0}     36    0
76   1143    41    51  0.548770  {1,0,0}     25    1
21   1144   185   187  0.777730  {0,1,1}     32    1
79   1159    56    57  0.511738  {0,3,0}     28    1
88   1167    78    79  0.395351  {0,3,0}     38    0
34   1167    59    72  0.184880  {1,0,0}     32    1
16   1168    10    41  0.530708  {0,1,0}     32    0
45   1168    66    67  0.303797  {1,0,0}     30    1
65   1177   234   235  0.539710  {0,1,0}     34    1
62   1180   166   178  0.382951  {0,1,0}     29    1
104  1181   181   182  0.880175  {0,2,0}     30    1
109  1192   161   165  0.164835  {0,3,0}     26    1
39   1203   102   111  0.622851  {1,1,0}     23    1
46   1203     8     9  0.860431  {0,2,0}     30    0
27   1206    96    98  0.010758  {1,1,0}     24    0
23   1212   201   202  0.802586  {0,3,0}     33    1
63   1220   245   246  0.700436  {0,2,0}     25    1
105  1229   253   254  0.661548  {1,1,0}     31    1
54   1234   205   207  0.577191  {1,2,0}     32    1
19   1242   166   178  0.436063  {1,1,0}     36    0
1    1251   120   162  0.228655  {1,1,0}     38    1
41   1265   140   142  0.379027  {0,2,0}     40    0
57   1268    28    29  0.170087  {0,3,0}     22    0
74   1269    95    99  0.194081  {0,1,0}     20    1
124  1272    80    81  0.261924  {0,2,0}     26    1
4    1283    97   115  0.955915  {0,2,0}     21    0
17   1296    95    96  0.942053  {0,1,0}     31    1
44   1307   168   176  0.499764  {0,1,0}     24    1
11   1328     9    10  0.302439  {0,0,1}     27    1
82   1351   122   123  0.718696  {0,1,0}     37    1
85   1352   166   167  0.529860  {0,3,0}     28    1
24   1365    81    82  0.639110  {0,3,0}     21    1
86   1379   179   183  0.858858  {1,1,0}     21    1
123  1402   124   125  0.082555  {0,1,0}     29    1
