map EGL-G1-D
fac 5 10 {0,195,244,57,151}
hosp 1 {0}
n_ALS 8 1 {4:0,2:244,2:57}
n_BLS 18 1 {5:0,2:195,3:244,3:57,5:151}
n_CLS 8 0 {1:0,1:195,4:244,2:151}
      c_m  head  tail      c_af      c_d  c_tau  c_h
56      0    43    46  0.612236  {1,0,0}     38    1
62      3   151   154  0.629267  {0,1,0}     21    1
9      36   121   122  0.713095  {0,1,0}     33    1
110    53    18    19  0.021493  {0,3,0}     29    1
71     57   202   204  0.851655  {1,1,0}     36    1
91     59   156   160  0.498198  {0,1,0}     23    1
67     91    22    24  0.020228  {0,2,0}     23    0
25     92   204   205  0.742813  {0,2,0}     25    1
48    102    97   126  0.396022  {1,1,0}     29    1
6     113    81    84  0.767602  {1,2,0}     33    1
95    126     8     9  0.256281  {0,1,0}     20    1
41    331    98   130  0.527981  {0,0,1}     26    1
78    337   240   241  0.555841  {0,0,1}     25    0
74    360    65    92  0.858140  {0,2,0}     34    0
121   367    59    60  0.744676  {0,2,0}     28    1
85    369    77    81  0.731724  {1,0,0}     40    1
77    370   164   165  0.015129  {1,0,0}     40    1
123   398   166   167  0.606524  {1,1,0}     38    1
106   400     4     5  0.694323  {1,1,0}     37    1
57    439     6     7  0.811934  {0,0,1}     31    1
42    461   116   120  0.067466  {1,1,0}     26    1
111   462   106   108  0.485573  {0,2,0}     23    0
43    498     2     3  0.693599  {0,3,0}     26    1
66    520   179   180  0.762525  {1,3,0}     26    0
96    529     2    14  0.186102  {1,1,0}     33    1
102   531    81    84  0.101508  {1,1,0}     20    1
55    552   138   139  0.696966  {0,1,1}     36    1
54    556   174   175  0.935655  {1,0,0}     39    1
87    563    31    38  0.212164  {0,1,0}     29    0
108   572   211   213  0.337563  {0,1,0}     35    1
86    585   193   194  0.913629  {0,0,1}     33    0
7     599   163   168  0.263727  {1,1,0}     33    1
2     600   213   214  0.393034  {0,2,0}     30    1
82    601   188   189  0.585132  {1,1,0}     34    1
53    601    94    98  0.669079  {0,3,0}     38    1
126   606   228   230  0.707434  {0,1,1}     34    1
15    610   225   227  0.474845  {0,2,0}     37    1
80    621    32    33  0.266138  {0,1,0}     27    1
113   651     9    34  0.943573  {0,3,0}     31    1
124   651    16    18  0.033749  {1,1,0}     30    1
70    659   202   204  0.099493  {0,2,0}     22    1
45    661    43    44  0.310805  {0,2,0}     30    1
18    663   189   241  0.587190  {0,2,0}     34    0
0     666    98    99  0.863620  {1,0,0}     29    1
3     678     9    34  0.218549  {0,2,0}     21    0
33    680    59    71  0.363312  {1,1,0}     25    1
65    701   185   186  0.812989  {0,1,0}     31    0
8     703    29    30  0.912736  {0,1,0}     20    1
101   720   241   242  0.435641  {1,3,0}     35    1
63    720   158   160  0.977525  {0,1,0}     38    1
23    727    71    72  0.818113  {1,3,0}     38    1
127   734     7     8  0.441015  {0,0,1}     20    0
88    735    83    85  0.637801  {0,2,0}     29    1
114   764   234   235  0.870977  {0,3,0}     23    1
29    765    47    48  0.562204  {1,1,0}     37    1
94    770    16    18  0.868502  {0,1,0}     31    1
92    772   157   158  0.113512  {0,1,0}     33    1
120   774   199   201  0.049334  {0,2,0}     22    0
35    777    20    21  0.114717  {0,3,0}     32    1
118   807    77    78  0.516049  {0,0,1}     36    1
90    814   105   107  0.257053  {0,1,0}     21    0
20    820    90    91  0.065984  {0,1,0}     30    1
36    823     8    33  0.095470  {1,0,0}     28    1
50    831   118   119  0.760737  {0,2,0}     36    1
31    835    10    41  0.991634  {0,1,0}     37    1
30    836    96   114  0.941777  {0,2,0}     36    0
32    845   129   136  0.034474  {0,1,0}     31    1
22    846    24    26  0.573931  {0,2,0}     26    0
34    850   124   125  0.093329  {1,3,0}     32    1
26    851    35    36  0.544279  {1,1,0}     33    0
81    855     9    10  0.318784  {0,0,1}     40    1
60    856   169   170  0.152391  {0,1,1}     37    1
52    856    58    59  0.720481  {0,2,0}     22    1
5     861    65    66  0.049653  {1,1,0}     20    1
122   872    95    97  0.230571  {0,0,1}     38    0
104   875    19    20  0.585449  {0,2,0}     20    1
83    883     7    30  0.528139  {1,1,0}     34    1
