map EGL-G1-C
fac 5 10 {0,228,199,114,29}
hosp 1 {0}
n_ALS 6 1 {1:0,2:228,3:29}
n_BLS 20 1 {4:0,3:228,5:199,6:114,2:29}
n_CLS 10 0 {5:0,2:199,2:114,1:29}
      c_m  head  tail      c_af      c_d  c_tau  c_h
91     14   127   138  0.019440  {0,1,0}     30    1
116    14   119   169  0.362269  {0,2,0}     37    1
121    23   134   146  0.972521  {0,2,0}     29    1
54     27   178   183  0.539837  {0,2,0}     35    0
68     58    82    83  0.675955  {0,1,0}     35    0
75     66     3     4  0.275503  {0,2,0}     40    0
2      85    49    56  0.571974  {0,2,0}     39    1
32    110    24    25  0.411658  {0,1,0}     33    0
71    119   150   152  0.165514  {0,0,1}     39    0
65    124   123   124  0.712877  {0,3,0}     32    1
23    164    35    36  0.977727  {0,1,0}     23    1
108   250    11    42  0.913967  {0,3,0}     20    0
15    268    54    58  0.611055  {0,2,0}     38    0
33    298    86    87  0.040064  {0,1,0}     22    0
5     308   219   220  0.533843  {0,1,1}     29    0
80    360    43    45  0.240135  {0,1,0}     24    0
109   388   119   169  0.250200  {1,0,0}     24    1
85    461    19    20  0.021446  {0,2,0}     20    0
35    489   115   122  0.267783  {1,1,0}     20    1
117   490   118   119  0.305249  {1,2,0}     35    0
104   529    41    51  0.053964  {0,3,0}     21    1
43    532    18    20  0.186004  {0,2,0}     25    1
78    536    10    11  0.218793  {0,3,0}     37    0
77    551   162   166  0.687694  {0,3,0}     31    1
94    557    75    76  0.112609  {1,0,0}     39    1
64    559   107   108  0.128469  {0,3,0}     31    1
113   560    50    51  0.959095  {0,2,0}     36    1
47    564   157   158  0.888603  {1,0,0}     32    1
18    565    26    28  0.538281  {0,0,1}     33    0
36    567    58    59  0.366196  {0,3,0}     28    1
87    578    28    29  0.666817  {0,2,0}     40    0
39    583    24    26  0.541713  {0,1,0}     23    0
27    596   119   169  0.894322  {1,0,0}     30    1
38    598    25    26  0.799640  {1,0,0}     32    1
82    611    86    87  0.649167  {0,1,0}     26    1
46    627    43    45  0.183694  {0,1,0}     33    1
67    632   136   137  0.926747  {0,1,1}     40    1
