map EGL-G1-A
fac 5 10 {0,110,80,28,62}
hosp 3 {0,238,147}
n_ALS 9 1 {1:0,2:110,3:28,3:62}
n_BLS 19 1 {3:0,3:110,7:80,4:28,2:62}
n_CLS 9 0 {3:0,2:110,1:28,3:62}
      c_m  head  tail      c_af      c_d  c_tau  c_h
69     23   124   149  0.396307  {0,1,0}     30    0
68     57    10    11  0.320831  {0,0,1}     22    0
4      98    43    45  0.134634  {0,3,0}     23    1
71    118   212   243  0.655849  {0,3,0}     22    1
27    132   156   162  0.868395  {1,0,0}     24    1
93    153   244   245  0.470941  {0,3,0}     28    1
67    162   103   104  0.596746  {0,3,0}     22    0
0     199    85    86  0.165939  {1,1,0}     32    1
8     226   166   167  0.462966  {0,1,1}     22    0
100   233   130   131  0.594998  {0,2,0}     24    0
92    294    10    41  0.490749  {1,0,0}     23    1
106   313   207   209  0.438773  {0,2,0}     21    1
94    330   150   151  0.005645  {0,3,0}     31    0
99    345   225   227  0.630303  {1,1,0}     20    1
38    351   186   187  0.874666  {0,2,0}     21    1
7     351   173   181  0.311617  {1,1,0}     34    1
84    368     7     8  0.686875  {1,3,0}     28    1
124   422    17    19  0.512529  {0,3,0}     35    0
19    433    66    68  0.724856  {0,2,0}     24    1
70    435    24    25  0.288233  {0,3,0}     20    1
121   450    17    22  0.919896  {0,2,0}     25    0
42    457   216   217  0.194972  {0,2,0}     32    1
56    463    94    98  0.220476  {1,1,0}     39    1
125   469    47    64  0.876328  {0,2,0}     27    1
40    472    23   149  0.606014  {1,0,0}     32    1
55    474    73    74  0.663487  {1,1,0}     31    1
75    477   178   179  0.762976  {1,0,0}     29    1
63    484    46    47  0.044581  {1,0,0}     29    0
82    507    81    82  0.212479  {0,2,0}     25    1
117   514   169   170  0.609998  {0,2,0}     32    0
32    529    70    72  0.666297  {1,1,0}     28    1
122   535   177   184  0.514950  {0,3,0}     28    0
20    543    28    29  0.332300  {0,1,0}     36    1
15    545    93    94  0.068176  {0,1,0}     34    1
86    567    24    25  0.117514  {0,1,0}     31    1
39    570    50    53  0.004608  {0,1,0}     24    1
2     597   240   242  0.447802  {0,1,0}     34    0
115   615    55    56  0.484197  {0,1,1}     39    1
127   620   176   179  0.634484  {0,1,1}     35    1
59    621   135   145  0.618127  {1,1,0}     21    1
11    641   245   246  0.565401  {1,1,0}     22    0
83    645   199   202  0.350256  {0,1,0}     32    1
76    664    50    51  0.408014  {1,1,0}     35    1
87    671    22    24  0.746616  {0,1,0}     39    1
22    680     4     5  0.371206  {0,1,0}     21    1
53    683    38    40  0.632936  {0,2,0}     30    0
58    690   195   197  0.765217  {0,2,0}     30    0
107   693   223   224  0.356563  {0,1,0}     31    0
