map EGL-G2-E
fac 5 10 {0,115,231,232,220}
hosp 2 {0,139}
n_ALS 6 1 {2:0,3:115,1:220}
n_BLS 23 1 {7:0,5:115,5:231,5:232,1:220}
n_CLS 6 0 {1:0,1:115,2:232,2:220}
      c_m  head  tail      c_af      c_d  c_tau  c_h
44     21    76    78  0.749470  {1,1,0}     26    1
42     53   225   226  0.546443  {0,1,0}     29    0
126   103     7    30  0.076440  {0,2,0}     32    1
3     113    16    17  0.084217  {0,1,1}     20    0
73    131    39    73  0.751165  {0,0,1}     25    0
71    163   201   202  0.328870  {1,1,0}     36    1
26    176   130   137  0.539124  {0,1,0}     30    0
20    203   201   202  0.630659  {0,0,1}     39    0
57    231    95    96  0.859169  {1,2,0}     27    1
78    244   135   147  0.419128  {0,2,0}     39    1
83    251    98   127  0.853498  {0,1,0}     28    0
75    273   121   122  0.782891  {1,1,0}     22    1
45    295    86    87  0.025365  {0,1,0}     35    1
47    333    31    32  0.970994  {0,1,0}     23    0
122   367    24    25  0.435582  {1,0,0}     23    1
22    370   236   237  0.541835  {0,2,0}     33    1
82    413   210   211  0.518912  {0,1,0}     37    1
25    433    56    57  0.035020  {1,1,0}     35    1
85    444    66    93  0.744412  {1,1,0}     34    1
124   445   233   234  0.602399  {0,0,1}     22    1
4     468   117   121  0.261875  {0,3,0}     30    0
27    480    66    67  0.526228  {0,1,0}     35    1
94    504   117   118  0.708987  {1,1,0}     29    1
14    521   237   238  0.669873  {0,1,0}     20    1
63    530   201   202  0.288532  {1,1,0}     37    1
110   547   125   126  0.871044  {0,3,0}     29    1
54    558    32    33  0.282359  {0,2,0}     27    1
9     566   143   145  0.435821  {0,1,0}     39    0
81    573   211   212  0.838327  {0,2,0}     36    0
101   575    60    68  0.156274  {0,1,1}     40    1
112   578    63    65  0.839758  {0,1,1}     29    1
90    609    51    52  0.614695  {0,2,0}     26    1
80    615    78    79  0.238835  {1,0,0}     37    1
24    618   171   172  0.006045  {0,3,0}     36    1
31    620    18    20  0.089494  {0,2,0}     29    1
46    623     2    14  0.253711  {1,0,0}     21    1
36    634   105   107  0.571197  {1,0,0}     40    1
58    646   226   229  0.487058  {1,1,0}     24    1
74    646    17    19  0.211066  {1,0,0}     27    1
51    660   240   242  0.194494  {0,0,1}     38    1
113   664    20    21  0.392245  {0,1,0}     40    1
116   664   211   212  0.441406  {0,0,1}     34    0
86    672   130   131  0.486438  {0,1,0}     24    0
111   674   121   155  0.657867  {1,0,0}     38    0
118   674    66    67  0.992363  {0,1,0}     28    1
56    691    18    20  0.344453  {0,2,0}     31    1
61    691   142   143  0.916720  {0,1,0}     33    1
79    696    46    47  0.931576  {1,3,0}     21    1
76    724   104   105  0.705883  {1,0,0}     24    1
104   731   108   109  0.704156  {0,3,0}     38    1
