map EGL-G2-C
fac 5 10 {0,155,185,89,143}
hosp 2 {0,133}
n_ALS 6 1 {1:0,3:155,2:143}
n_BLS 22 1 {5:0,2:155,5:185,4:89,6:143}
n_CLS 5 0 {2:0,1:185,1:89,1:143}
      c_m  head  tail      c_af      c_d  c_tau  c_h
74     37   179   183  0.486218  {0,2,0}     27    1
63     61     6     7  0.306099  {0,1,0}     33    1
44     90   211   212  0.562674  {1,1,0}     31    1
12    123   227   233  0.629017  {1,1,0}     20    1
42    179   228   230  0.773673  {0,0,1}     31    0
40    212    23   171  0.582231  {0,3,0}     40    0
101   212    19    20  0.523906  {1,0,0}     40    1
62    223   239   240  0.130478  {0,1,0}     40    1
92    235   212   213  0.816874  {0,2,0}     34    0
69    315   126   127  0.664578  {0,1,0}     22    0
60    317   192   193  0.647263  {1,2,0}     31    1
123   334     4    22  0.978071  {0,1,0}     39    0
28    337   156   162  0.576520  {0,1,0}     21    1
29    344    24    26  0.927522  {0,2,0}     40    0
113   345    36    37  0.301799  {0,2,0}     33    0
106   354   192   194  0.445977  {1,0,0}     27    1
10    407    50    51  0.001309  {0,1,0}     27    0
46    437   155   156  0.090215  {1,0,0}     33    1
91    441    86    87  0.393615  {1,0,0}     20    1
19    484   200   201  0.242862  {1,1,0}     37    1
22    492   225   228  0.028964  {0,2,0}     20    0
89    493    24    25  0.603426  {0,1,0}     40    0
120   496    42    43  0.519827  {0,2,0}     22    1
67    511   193   246  0.109762  {0,1,0}     28    1
68    531    98   127  0.909515  {0,0,1}     40    1
8     535   145   146  0.863416  {1,0,0}     20    1
54    538   125   126  0.992995  {0,2,0}     40    0
20    540    62    63  0.979555  {0,1,0}     36    0
0     551    87    88  0.168843  {1,0,0}     37    1
112   554    74    76  0.142002  {1,0,0}     22    1
70    556   228   229  0.834363  {0,1,0}     33    0
75    567    57    61  0.680598  {0,1,0}     40    1
15    575   128   139  0.500658  {1,3,0}     39    0
5     582    40    41  0.101284  {0,0,1}     25    1
103   605    66    92  0.505261  {0,2,0}     39    1
115   615   233   254  0.760725  {0,3,0}     31    1
119   622   240   242  0.273069  {0,0,1}     38    0
78    658   226   229  0.205045  {0,1,0}     40    1
23    660    11    42  0.809481  {0,1,1}     34    1
3     663   106   118  0.191284  {0,2,0}     28    1
47    668   239   243  0.313388  {0,2,0}     21    1
102   671     1    12  0.643506  {0,3,0}     28    0
95    674   120   170  0.053511  {0,1,0}     22    0
88    676    12    13  0.943623  {0,3,0}     34    1
50    697   156   162  0.674398  {0,2,0}     23    0
17    700    69    80  0.301897  {0,3,0}     40    1
97    702   124   125  0.806883  {1,0,0}     29    1
66    706    20    21  0.654605  {0,2,0}     28    0
32    716    90    92  0.602491  {0,1,0}     28    1
34    731    66    67  0.200738  {0,1,0}     25    1
72    734    27    28  0.284080  {0,1,0}     21    0
99    739    39    40  0.062782  {0,3,0}     34    0
87    741    89    90  0.226932  {0,2,0}     38    1
33    745    76    78  0.595335  {0,2,0}     24    0
38    750    47    64  0.070294  {0,0,1}     38    1
125   752   158   159  0.764818  {1,0,0}     25    1
79    753   206   207  0.139134  {0,1,0}     37    1
45    765   128   129  0.877528  {0,0,1}     28    1
36    770   138   139  0.775894  {0,1,1}     27    1
86    773    97    98  0.233790  {0,1,0}     21    1
26    779   107   108  0.311994  {0,1,0}     31    0
93    791   132   133  0.180583  {0,1,0}     40    1
111   802    21    35  0.088484  {0,0,1}     24    1
2     803   196   197  0.020865  {1,0,0}     27    1
51    804   218   250  0.734205  {0,3,0}     29    1
94    813   178   185  0.936128  {0,3,0}     35    0
4     818   152   153  0.942883  {0,1,0}     37    1
96    819   161   165  0.732392  {0,3,0}     40    1
56    826   124   125  0.313489  {0,1,0}     34    1
126   841    59    60  0.989744  {0,2,0}     40    1
