map EGL-G2-E
fac 5 10 {0,239,30,17,127}
hosp 2 {0,105}
n_ALS 6 1 {3:239,2:30,1:127}
n_BLS 20 1 {2:0,5:239,4:30,5:17,4:127}
n_CLS 9 0 {2:239,1:30,2:17,4:127}
      c_m  head  tail      c_af      c_d  c_tau  c_h
59     26   152   155  0.519437  {0,1,0}     34    1
66     30    58    59  0.593042  {0,1,0}     22    1
76     42   222   223  0.848676  {1,0,0}     28    1
49     55    81    89  0.337999  {0,2,0}     24    0
9      75   170   171  0.351963  {1,3,0}     27    1
107   111   196   197  0.379157  {1,0,0}     20    1
39    154   163   167  0.292530  {0,3,0}     34    1
63    155    45    64  0.537562  {0,1,0}     24    1
105   165    50    53  0.066814  {0,0,1}     31    1
72    186    38    40  0.147832  {0,1,0}     30    1
3     186   213   215  0.168833  {0,1,1}     32    1
104   202   180   181  0.370889  {0,3,0}     38    0
100   207   195   196  0.917922  {0,1,0}     23    1
74    211    86    87  0.039364  {0,1,0}     25    0
20    248    82    83  0.756458  {0,1,1}     31    0
80    320    32    34  0.714237  {0,0,1}     34    0
33    330   154   158  0.193709  {0,1,0}     22    1
21    387   175   177  0.718302  {0,1,0}     22    1
102   397   140   142  0.285258  {0,0,1}     22    0
94    439    36    37  0.620477  {0,3,0}     36    0
38    441    87    88  0.359482  {0,1,0}     35    0
115   445   163   167  0.544371  {1,1,0}     24    1
92    483    59    60  0.819549  {0,3,0}     30    0
18    486    36    38  0.665581  {0,2,0}     21    1
96    486    94    95  0.670236  {0,2,0}     23    0
116   499   177   180  0.301372  {1,1,0}     37    1
15    502    45    46  0.804528  {0,2,0}     28    1
99    513   247   248  0.562286  {0,3,0}     36    0
69    518   249   250  0.023754  {0,1,0}     36    0
70    520   136   137  0.488394  {0,2,0}     38    0
4     528   239   240  0.650500  {0,1,0}     38    1
30    538   235   236  0.446458  {0,0,1}     31    1
118   547   194   242  0.823779  {0,2,0}     28    1
77    557   186   188  0.404000  {0,3,0}     27    0
54    579    10    41  0.974958  {1,1,0}     28    1
60    596   195   196  0.308660  {0,2,0}     37    1
62    600   185   186  0.849180  {0,2,0}     23    1
109   624    58    59  0.190427  {1,0,0}     26    1
119   642   128   139  0.471594  {0,0,1}     32    1
37    648    36    38  0.935829  {0,2,0}     35    1
84    649    19    20  0.125727  {0,1,1}     21    0
97    654     7     8  0.625074  {0,1,0}     23    0
31    659   252   253  0.655133  {0,2,0}     29    0
122   662    20    21  0.460661  {0,2,0}     21    1
56    663    41    51  0.600223  {0,1,0}     32    1
16    670    66    67  0.933515  {0,2,0}     22    1
71    673   175   177  0.622137  {0,3,0}     37    0
90    675    47    64  0.672844  {0,1,0}     30    0
27    695     0     1  0.462814  {1,0,0}     25    1
14    698   177   181  0.337757  {0,2,0}     21    0
10    707   177   180  0.546714  {1,0,0}     31    1
75    709    12    13  0.247839  {0,1,1}     34    1
52    711   234   235  0.842554  {0,2,0}     35    1
65    726   130   137  0.233794  {0,1,0}     26    0
50    730   210   211  0.967311  {0,2,0}     29    1
