map EGL-G2-A
fac 5 10 {0,51,246,36,45}
hosp 2 {0,194}
n_ALS 5 1 {2:51,2:246,1:45}
n_BLS 19 1 {2:0,6:51,5:246,2:36,4:45}
n_CLS 10 0 {5:0,1:51,1:246,3:45}
      c_m  head  tail      c_af      c_d  c_tau  c_h
1       8    18    19  0.883686  {1,0,0}     27    1
70      9    23   171  0.692271  {1,1,0}     40    1
6      29   210   215  0.667694  {1,1,0}     40    1
53     41   202   203  0.921796  {0,2,0}     32    0
21     61   216   218  0.459006  {0,1,0}     30    0
7      63    81    89  0.850200  {0,1,0}     22    0
84     80   206   207  0.379701  {0,1,0}     26    1
119    89   179   180  0.935133  {0,2,0}     40    0
10     98    32    34  0.283700  {0,1,0}     27    0
110   121    86    87  0.937944  {1,1,0}     38    0
4     123   189   190  0.204248  {0,0,1}     24    1
13    143   245   246  0.017493  {0,2,0}     36    1
11    155   193   194  0.181651  {0,2,0}     37    1
34    198    58    59  0.581831  {0,3,0}     23    1
59    225    17    22  0.498039  {1,0,0}     35    1
49    276    67    68  0.154046  {0,1,0}     30    1
116   289    91    92  0.368653  {0,2,0}     33    0
87    325    34    41  0.697338  {0,1,0}     30    0
96    329   228   230  0.800218  {0,2,0}     31    0
78    358    11    42  0.001486  {1,1,0}     39    1
83    397   202   203  0.871105  {1,0,0}     28    1
40    426   129   130  0.425735  {1,0,0}     31    1
30    429   227   233  0.347010  {0,1,1}     27    0
67    435   117   119  0.175770  {1,1,0}     28    1
43    480   212   213  0.391284  {0,2,0}     28    1
60    482    36    39  0.477416  {0,2,0}     29    1
20    516   172   173  0.668109  {1,1,0}     36    1
52    529   143   145  0.617838  {1,0,0}     26    1
61    533   156   157  0.873615  {0,2,0}     32    1
126   554   117   121  0.139982  {0,0,1}     22    1
36    599   113   115  0.279293  {0,2,0}     40    1
42    602   236   238  0.223733  {1,0,0}     28    1
122   605    17    19  0.362669  {0,1,0}     39    0
17    616   228   230  0.943608  {1,0,0}     33    1
104   624    29    30  0.860577  {0,3,0}     35    0
24    630   244   245  0.030889  {0,0,1}     23    1
65    634   168   176  0.807563  {0,1,0}     24    0
90    636   151   153  0.011549  {1,0,0}     31    1
106   644   205   207  0.907886  {0,3,0}     25    0
66    646    39    52  0.508294  {0,2,0}     31    1
62    647   117   119  0.591224  {0,3,0}     26    1
