map EGL-G2-E
fac 5 10 {0,206,163,110,226}
hosp 2 {0,63}
n_ALS 10 1 {2:206,4:163,4:110}
n_BLS 20 1 {4:0,3:206,4:163,5:110,4:226}
n_CLS 9 0 {3:0,2:206,1:163,1:110,2:226}
      c_m  head  tail      c_af      c_d  c_tau  c_h
38     14   233   234  0.807393  {0,3,0}     20    0
85     15   239   243  0.057209  {0,2,0}     38    1
49     56   170   174  0.763536  {1,1,0}     39    1
11     70    57    61  0.833682  {0,1,0}     32    1
83     80   122   124  0.512366  {1,0,0}     26    1
28     96   109   110  0.213063  {0,1,0}     27    0
81    104   109   110  0.188597  {0,3,0}     24    1
48    128   247   249  0.931041  {1,1,0}     23    1
103   141   196   197  0.994834  {1,1,0}     33    1
19    171   194   242  0.673692  {1,1,0}     34    1
51    173   185   186  0.973764  {0,1,0}     26    0
126   192   145   146  0.604807  {0,0,1}     32    1
1     268   239   243  0.299398  {0,2,0}     33    1
118   288    91    96  0.848956  {1,0,0}     32    1
96    302    72    73  0.915313  {1,0,0}     29    1
74    311   249   250  0.980066  {0,3,0}     20    0
62    401   106   108  0.083787  {1,0,0}     21    1
99    434   125   152  0.643826  {0,2,0}     23    1
65    477   107   109  0.566101  {0,1,0}     28    1
115   492    82    85  0.404504  {1,1,0}     23    1
34    494   101   102  0.803084  {0,2,0}     26    1
121   499   167   168  0.132272  {0,2,0}     24    1
70    507   197   199  0.624095  {0,1,1}     35    1
84    527   164   169  0.060176  {1,1,0}     40    1
93    535   101   102  0.667779  {1,1,0}     34    1
94    536   159   160  0.671165  {0,3,0}     29    0
116   537   233   235  0.136982  {0,2,0}     33    0
58    553   233   235  0.044078  {1,1,0}     32    1
75    563   243   245  0.928187  {0,1,0}     32    0
97    570   135   136  0.604740  {1,1,0}     33    1
0     586   130   137  0.313368  {1,0,0}     31    1
52    608    50    51  0.663000  {1,1,0}     20    1
31    620   247   249  0.627015  {0,3,0}     39    1
89    626   219   220  0.726391  {0,2,0}     23    1
107   629   178   179  0.278155  {0,3,0}     32    0
25    630   203   204  0.224540  {1,1,0}     28    1
109   641   165   166  0.767928  {0,3,0}     25    1
46    667    43    45  0.899527  {0,1,0}     38    1
18    676    61    62  0.622444  {0,0,1}     36    1
114   677    90    91  0.735286  {0,2,0}     22    1
64    681    61    62  0.061986  {0,1,0}     27    0
10    685   153   154  0.052831  {0,2,0}     39    0
44    687   172   173  0.894426  {0,2,0}     22    0
120   699   234   235  0.574086  {1,0,0}     28    1
60    705   166   178  0.605783  {1,0,0}     32    1
105   710   250   251  0.381146  {1,0,0}     28    1
30    725   174   189  0.696021  {1,1,0}     26    1
104   734    47    48  0.809706  {1,0,0}     20    1
36    751    82    85  0.478239  {0,2,0}     23    1
15    760   252   253  0.223100  {1,0,0}     20    1
127   761   107   108  0.467779  {1,1,0}     36    1
16    763    66    93  0.754792  {0,2,0}     25    1
61    763    99   131  0.799082  {0,2,0}     33    0
59    765   223   224  0.949913  {0,3,0}     22    1
110   774    89    90  0.285056  {1,1,0}     30    1
66    778   151   153  0.257445  {0,1,0}     31    0
112   780    36    38  0.809971  {0,2,0}     38    0
3     783   249   252  0.909112  {0,2,0}     22    0
26    786    18    20  0.127774  {0,1,0}     34    0
80    789   192   194  0.988642  {0,1,1}     20    1
91    808   208   209  0.266867  {1,1,0}     20    1
79    811   165   166  0.498623  {0,1,0}     24    1
43    816   147   148  0.660907  {0,2,0}     20    1
55    837   131   132  0.181789  {1,1,0}     39    1
14    845   151   153  0.744793  {1,1,0}     24    1
54    848    54    55  0.556427  {1,0,0}     32    1
101   851   227   233  0.665030  {0,1,1}     27    1
6     853    95    96  0.001648  {1,0,0}     32    1
45    875    15    17  0.593054  {0,0,1}     32    1
