map EGL-G1-C
fac 5 10 {0,186,124,5,19}
hosp 2 {0,68}
n_ALS 9 1 {4:0,1:186,1:124,1:5,2:19}
n_BLS 22 1 {6:0,4:186,6:124,3:5,3:19}
n_CLS 7 0 {1:124,2:5,4:19}
      c_m  head  tail      c_af      c_d  c_tau  c_h
117     4   191   194  0.861196  {0,2,0}     23    1
113     8    10    11  0.906255  {1,1,0}     32    1
27      9    43    45  0.901970  {0,0,1}     23    0
99     49   101   110  0.772327  {1,0,0}     39    1
73    123   131   132  0.876426  {0,2,0}     35    1
22    136   193   194  0.551367  {0,1,0}     36    1
29    138     6    27  0.344046  {1,0,0}     22    1
119   145    92    93  0.410593  {0,1,0}     39    1
13    243   178   182  0.935932  {1,0,0}     27    1
11    245   101   110  0.852993  {0,2,0}     35    1
80    292    90    95  0.825502  {0,1,0}     31    0
60    328   152   153  0.757018  {1,1,0}     30    1
49    335    24    26  0.825583  {0,1,0}     40    1
61    363   106   107  0.611520  {1,0,0}     28    1
124   410    59    71  0.268601  {0,3,0}     29    1
16    492   102   103  0.665433  {0,3,0}     32    0
42    497   225   226  0.188995  {0,1,0}     27    1
72    500   204   205  0.035858  {0,2,0}     35    1
97    529     1     2  0.286744  {1,0,0}     28    1
24    556   193   194  0.916103  {0,1,1}     34    1
82    561    68    69  0.531684  {0,1,0}     21    1
125   604   132   134  0.312090  {0,0,1}     22    1
110   616   242   243  0.381852  {0,3,0}     36    1
37    619   228   229  0.544736  {0,2,0}     40    1
18    626    94    95  0.488992  {0,2,0}     35    0
35    641    96    97  0.311223  {1,1,0}     23    1
53    651    10    11  0.713818  {1,1,0}     24    1
54    652   203   210  0.236393  {0,0,1}     26    1
95    663    68    69  0.037610  {0,2,0}     32    0
116   667   206   207  0.750057  {0,3,0}     40    0
84    674   124   151  0.764436  {1,0,0}     20    1
92    686   116   118  0.276673  {0,1,1}     27    0
96    695    90    91  0.444099  {0,1,0}     26    0
33    701    77    78  0.224634  {1,2,0}     23    1
12    709    65    66  0.656481  {0,2,0}     25    0
8     711    97   126  0.131600  {0,1,0}     33    1
57    723   103   113  0.068169  {0,1,1}     32    1
51    739   211   213  0.153022  {1,2,0}     22    1
105   744   112   113  0.287817  {0,1,0}     37    1
21    750   219   220  0.563501  {0,1,0}     40    1
115   757    14    15  0.970734  {0,2,0}     25    0
1     766   160   163  0.970726  {0,2,0}     34    1
3     777    43    45  0.142527  {0,3,0}     25    1
44    778    16    18  0.475112  {0,1,1}     37    1
122   784   153   156  0.373073  {1,1,0}     40    1
86    789   127   128  0.308528  {0,1,0}     23    1
19    804    11    42  0.246063  {1,0,0}     37    1
106   810   191   194  0.596758  {1,1,0}     33    1
5     812    58    59  0.710352  {0,0,1}     32    0
69    816    79    80  0.265588  {0,3,0}     23    0
91    821    31    38  0.331926  {0,2,0}     22    1
28    825    96   111  0.404832  {0,1,0}     32    0
31    832   135   145  0.461943  {0,2,0}     37    1
41    833    32    33  0.250475  {0,1,1}     34    1
112   837   107   108  0.083266  {0,3,0}     27    0
81    845   138   139  0.796310  {1,1,0}     29    1
47    850    36    37  0.674273  {0,3,0}     28    1
102   856    20    21  0.205066  {0,1,0}     29    1
67    864   119   169  0.881277  {0,2,0}     21    1
23    866    22    24  0.801125  {1,0,0}     39    1
43    880   244   248  0.744433  {1,0,0}     35    1
64    897   211   213  0.817194  {0,1,0}     38    0
71    903    81    84  0.397567  {0,3,0}     31    1
36    906    36    39  0.523687  {0,1,0}     35    1
94    910    17    19  0.957318  {0,2,0}     22    1
25    925   157   159  0.471198  {0,1,0}     27    1
30    925    71    72  0.182316  {1,0,0}     23    1
32    938   202   204  0.020044  {0,1,1}     38    1
109   943    12    16  0.640767  {0,1,0}     33    0
121   955     3    23  0.677208  {0,3,0}     24    0
4     962    10    41  0.933135  {0,3,0}     22    1
87    966    23    86  0.512426  {0,2,0}     36    1
85    975   119   169  0.898012  {1,1,0}     23    1
127   994   141   142  0.483386  {0,1,1}     27    1
120   998    29    30  0.346595  {1,1,0}     25    1
88    998   244   248  0.949501  {1,0,0}     31    1
59   1008   106   108  0.905531  {0,3,0}     24    1
39   1010    66    68  0.774850  {0,1,0}     30    0
114  1014   160   164  0.901468  {0,1,0}     25    0
26   1017    92    93  0.450180  {1,0,0}     22    1
20   1024    17    22  0.378955  {0,1,0}     30    0
52   1025   207   209  0.632362  {0,1,0}     24    0
79   1027   140   141  0.340087  {0,1,0}     30    1
62   1036    31    38  0.509468  {0,0,1}     26    0
6    1076    91    92  0.190288  {0,3,0}     30    0
98   1081   110   113  0.029358  {0,1,0}     28    1
65   1084    13    14  0.443453  {1,2,0}     35    1
50   1095   246   248  0.784249  {1,1,0}     39    1
0    1101   243   244  0.441684  {0,1,0}     28    1
2    1112   185   192  0.747254  {0,3,0}     21    1
40   1115     9    34  0.529406  {0,0,1}     20    0
63   1119     9    34  0.360519  {0,2,0}     33    1
118  1136     9    34  0.058120  {0,1,0}     25    1
126  1139   167   175  0.302028  {0,2,0}     36    1
38   1147   234   235  0.057599  {0,0,1}     34    0
108  1149   150   151  0.843796  {1,0,0}     23    1
68   1169    24    26  0.147860  {0,3,0}     28    1
93   1178    96    97  0.375465  {0,2,0}     34    1
100  1184    50    52  0.256320  {1,0,0}     31    1
70   1193   238   239  0.180978  {0,0,1}     40    1
101  1210   146   147  0.017228  {0,1,1}     29    0
123  1213    50    51  0.959197  {1,2,0}     38    1
14   1220     3    15  0.879027  {0,0,1}     29    0
46   1222     9    10  0.361152  {0,0,1}     23    0
90   1232     0     1  0.324574  {1,0,0}     28    1
45   1234   112   113  0.810908  {1,1,0}     33    1
15   1236   197   198  0.289191  {0,2,0}     39    1
83   1237    32    34  0.227165  {0,2,0}     39    1
107  1242   153   156  0.693533  {0,3,0}     24    0
34   1243   211   212  0.324438  {0,0,1}     26    0
17   1252    40    41  0.726097  {0,1,0}     38    1
55   1264   100   111  0.600455  {1,1,0}     30    1
66   1266    86    87  0.701207  {1,1,0}     31    1
76   1273   101   110  0.468563  {0,1,0}     37    0
75   1282   206   207  0.171560  {1,1,0}     39    1
10   1284   116   117  0.421553  {0,3,0}     28    1
56   1303   244   248  0.406150  {1,0,0}     37    1
89   1312   178   179  0.333573  {1,0,0}     33    1
9    1328    70    72  0.603037  {0,2,0}     34    1
58   1335   160   164  0.788514  {0,3,0}     26    1
77   1341   106   108  0.555462  {1,1,0}     37    1
104  1342   213   214  0.708720  {0,2,0}     37    0
7    1351   153   157  0.096979  {0,1,1}     27    0
111  1371     4    22  0.984739  {0,2,0}     27    1
48   1378   178   179  0.103305  {0,1,0}     37    0
103  1379     4     5  0.536801  {0,2,0}     20    1
78   1417    19    25  0.969200  {1,0,0}     40    1
74   1428   231   236  0.728657  {0,2,0}     23    1
