map EGL-G2-A
fac 5 10 {0,219,172,79,23}
hosp 2 {0,53}
n_ALS 5 1 {2:0,2:219,1:79}
n_BLS 16 1 {5:0,3:219,4:172,2:79,2:23}
n_CLS 6 0 {2:0,2:219,2:23}
      c_m  head  tail      c_af      c_d  c_tau  c_h
88      7    84    85  0.626273  {0,2,0}     37    1
107    47   151   153  0.751419  {0,1,1}     21    0
34     62   248   249  0.943116  {0,1,0}     33    1
67     67   213   215  0.634508  {0,1,0}     33    1
44    104    14    15  0.516117  {0,3,0}     31    1
73    116    66    93  0.943536  {0,2,0}     21    0
99    139   211   212  0.582823  {1,0,0}     40    1
125   153   108   109  0.089111  {0,1,0}     25    1
117   156   131   132  0.111588  {0,3,0}     27    1
59    172    42    43  0.742322  {1,1,0}     27    1
57    177   125   152  0.798984  {0,2,0}     29    0
61    198    31    38  0.077421  {0,2,0}     38    1
48    248    24    25  0.436347  {0,2,0}     38    0
46    253   226   227  0.588387  {1,0,0}     20    1
86    284   176   177  0.915796  {1,3,0}     21    1
116   317    86    87  0.869005  {0,1,1}     30    0
109   337    86    87  0.149419  {1,0,0}     23    1
13    377    97    98  0.263185  {1,0,0}     24    1
71    423    12    16  0.167730  {0,2,0}     36    0
43    426    59    60  0.426918  {0,2,0}     33    1
66    434   125   126  0.865245  {0,0,1}     38    0
35    449   188   189  0.127677  {0,1,0}     40    0
56    479   252   253  0.376268  {0,3,0}     29    0
21    485    41    51  0.448617  {1,1,0}     40    1
37    486    36    39  0.316407  {0,1,1}     37    0
7     494   148   149  0.321417  {0,0,1}     39    1
72    527   138   139  0.277556  {0,1,1}     27    0
47    556   184   188  0.944322  {0,3,0}     35    0
97    558    19    25  0.316291  {1,0,0}     21    1
112   561   226   229  0.003760  {1,1,0}     26    1
122   562   226   227  0.898574  {0,2,0}     26    0
52    567    31    38  0.873242  {0,0,1}     22    0
30    573    60    68  0.693692  {0,2,0}     36    1
100   584   164   165  0.345133  {1,0,0}     20    0
32    599   107   109  0.998806  {0,2,0}     20    1
78    613   218   250  0.657373  {0,1,0}     40    1
