map EGL-G1-B
fac 5 10 {0,26,196,63,230}
hosp 2 {0,92}
n_ALS 6 1 {2:0,1:196,1:63,2:230}
n_BLS 17 1 {2:0,2:26,4:196,4:63,5:230}
n_CLS 5 0 {1:26,2:63,2:230}
      c_m  head  tail      c_af      c_d  c_tau  c_h
32      6   134   135  0.251609  {0,2,0}     31    0
57     29    65    92  0.146788  {0,1,0}     21    0
115    38   153   157  0.410587  {0,3,0}     24    1
44     43   167   175  0.087206  {1,0,0}     39    1
20     49    61    62  0.279993  {1,0,0}     35    1
61    106   121   123  0.416868  {0,3,0}     33    0
67    148   211   213  0.796678  {0,2,0}     30    1
66    177    57    61  0.304000  {0,0,1}     27    1
82    192    98   130  0.747105  {1,2,0}     34    1
79    192    50    53  0.052237  {0,1,0}     39    0
0     229   101   110  0.912577  {0,2,0}     21    1
122   253   112   114  0.224868  {0,3,0}     20    1
102   281   160   163  0.716860  {1,1,0}     39    1
49    281   117   118  0.509648  {0,2,0}     36    1
116   307   223   224  0.721589  {1,1,0}     37    0
46    320   112   113  0.065680  {0,1,1}     31    0
77    380   153   156  0.587444  {1,3,0}     33    1
127   386    11    42  0.911543  {0,1,0}     26    1
75    390   138   139  0.466954  {0,1,0}     39    0
50    395     9    34  0.473752  {0,1,1}     21    1
3     436   186   187  0.364452  {1,1,0}     27    1
38    441   186   187  0.547649  {0,2,0}     38    0
70    459   192   193  0.370536  {0,2,0}     37    1
23    472    36    38  0.557226  {1,0,0}     29    1
119   482    22    24  0.568051  {1,0,0}     27    1
59    489   207   209  0.303493  {1,1,0}     26    1
6     502     8    33  0.443084  {1,1,0}     40    1
74    514   146   147  0.138583  {1,0,0}     33    1
21    533    28    29  0.213485  {1,1,0}     35    1
111   536   126   127  0.875822  {0,1,0}     26    1
68    572   190   191  0.410867  {0,2,0}     34    1
47    587    31    38  0.233320  {0,2,0}     30    0
26    592   198   199  0.489369  {1,0,0}     27    1
8     596    75    77  0.914606  {1,1,0}     20    1
88    608   242   245  0.543224  {1,1,0}     22    1
53    618   110   113  0.566284  {0,1,0}     38    0
35    643    25    26  0.455671  {0,3,0}     25    0
109   644   153   157  0.894641  {0,2,0}     34    1
101   654    75    77  0.940083  {0,3,0}     27    0
51    658    98    99  0.042455  {0,1,0}     31    0
81    660    91    92  0.258801  {0,1,0}     38    0
25    674     4     5  0.978680  {0,0,1}     22    0
63    683   244   248  0.644387  {0,1,0}     32    0
30    706    47    64  0.945412  {0,2,0}     33    0
