map EGL-G2-D
fac 5 10 {0,244,161,43,167}
hosp 2 {0,150}
n_ALS 8 1 {1:0,4:244,1:161,1:43,1:167}
n_BLS 21 1 {4:0,6:244,6:161,1:43,4:167}
n_CLS 7 0 {1:161,2:43,4:167}
      c_m  head  tail      c_af      c_d  c_tau  c_h
11      1    14    15  0.505736  {0,1,0}     30    1
118    30   184   188  0.286346  {1,1,0}     20    1
90     58   108   109  0.608042  {0,2,0}     36    1
31     91    10    41  0.674721  {1,0,0}     34    1
23    136   193   194  0.290352  {0,2,0}     21    0
104   137    14    15  0.786573  {0,1,0}     38    1
69    137    84    86  0.528490  {0,1,0}     37    1
86    142   223   224  0.408160  {1,0,0}     26    1
3     165    74    76  0.316502  {1,1,0}     31    1
99    171   236   237  0.212935  {1,0,0}     28    1
2     172    70    79  0.841489  {0,3,0}     21    1
36    186    36    38  0.719419  {0,1,0}     23    0
85    205    84    86  0.860745  {1,0,0}     20    1
74    223   120   162  0.575483  {0,3,0}     39    0
75    261   111   114  0.942399  {0,3,0}     27    0
73    263    99   100  0.753585  {0,2,0}     25    0
14    265   162   163  0.240990  {1,1,0}     38    1
97    280     3     4  0.411599  {0,2,0}     28    0
37    309   140   141  0.180905  {1,0,0}     35    1
29    353    62    63  0.297353  {0,1,1}     21    0
72    364   212   213  0.550193  {1,1,0}     32    1
101   391   125   152  0.492129  {0,1,0}     23    0
40    411     6    27  0.460719  {1,2,0}     21    0
55    425   154   157  0.995956  {0,3,0}     21    1
120   427    21    35  0.321932  {1,0,0}     40    1
61    437   146   147  0.258056  {1,3,0}     34    1
105   457    99   100  0.177567  {1,1,0}     34    1
22    471    89    90  0.527839  {0,2,0}     20    1
58    490   193   246  0.051034  {0,1,0}     20    0
32    498   226   227  0.226307  {1,1,0}     33    1
41    545   127   128  0.105259  {0,2,0}     39    1
84    561   157   163  0.286355  {0,2,0}     39    0
64    577   196   197  0.769343  {0,1,0}     23    1
47    594    54    58  0.105763  {0,2,0}     31    1
25    608    65    66  0.100233  {0,0,1}     28    1
44    638   135   136  0.300838  {1,0,0}     23    0
33    648   199   200  0.401719  {1,1,0}     27    1
113   651   189   190  0.725627  {0,2,0}     31    1
56    651   178   179  0.617634  {0,0,1}     30    1
20    654   178   185  0.741413  {1,1,0}     39    1
21    660     5    26  0.840610  {0,3,0}     22    0
88    665    89    97  0.541447  {1,0,0}     36    1
50    673    51    52  0.396800  {0,3,0}     34    0
122   676   113   115  0.961101  {0,1,0}     32    1
79    679   161   164  0.350625  {0,1,1}     26    1
42    686   194   242  0.985310  {0,3,0}     25    0
77    688   179   180  0.120780  {0,0,1}     20    0
9     699    32    34  0.912592  {0,0,1}     24    0
92    709   104   105  0.449603  {0,1,0}     20    0
127   712     3    15  0.930185  {0,1,0}     25    1
67    715   236   237  0.493589  {0,1,0}     32    1
117   722   165   166  0.724733  {0,2,0}     29    0
51    730     4     5  0.620501  {1,0,0}     36    1
80    744   142   143  0.291181  {0,1,0}     24    1
48    747   228   229  0.240604  {0,3,0}     25    0
124   754    84    85  0.347567  {0,1,0}     21    1
46    756    63    64  0.978869  {1,0,0}     40    0
106   773   249   250  0.171150  {1,1,0}     23    1
83    780    66    93  0.317290  {0,2,0}     36    0
102   794   112   113  0.586168  {0,2,0}     40    1
17    817   208   209  0.855600  {1,1,0}     36    1
103   818   164   165  0.552931  {1,1,0}     34    1
59    819   227   229  0.747312  {1,0,0}     29    1
109   822   158   160  0.571805  {0,3,0}     28    0
126   822   233   254  0.243793  {0,1,0}     30    1
53    825   234   235  0.428653  {0,1,0}     22    1
15    855   178   179  0.082714  {0,1,0}     39    1
71    870   120   162  0.616774  {1,0,0}     36    1
94    872    66    67  0.108752  {0,3,0}     31    0
110   872    74    76  0.018587  {0,3,0}     20    1
82    879    18    20  0.609787  {1,1,0}     21    1
70    888   252   253  0.815975  {1,1,0}     28    1
7     893   215   221  0.448712  {0,0,1}     21    1
16    894    35    36  0.555051  {0,3,0}     24    1
123   897     4     5  0.768753  {0,1,1}     20    0
49    908   240   242  0.047130  {0,1,0}     26    0
116   912   191   195  0.601860  {1,0,0}     35    1
96    918   165   166  0.153615  {0,1,0}     27    0
125   922   197   200  0.325930  {0,2,0}     22    1
1     932    93    94  0.691847  {0,3,0}     25    1
30    953   197   200  0.446998  {0,2,0}     20    1
60    957    68    69  0.038922  {0,1,0}     38    1
26    998    14    15  0.740426  {0,1,1}     31    0
76   1003    74    76  0.292357  {1,0,0}     37    1
68   1006   171   172  0.822801  {0,2,0}     32    0
114  1012   109   110  0.688387  {1,1,0}     39    1
107  1026    13    14  0.040067  {0,3,0}     37    1
93   1032   217   219  0.353988  {0,2,0}     32    1
5    1035   143   145  0.891315  {0,1,0}     28    0
45   1055    67    68  0.555445  {0,1,0}     39    1
19   1059   213   215  0.359456  {0,3,0}     28    1
81   1071   225   226  0.659680  {0,2,0}     40    1
112  1078   175   176  0.425396  {0,2,0}     20    1
54   1079    30    33  0.566599  {0,1,0}     20    1
95   1081   204   206  0.832096  {0,1,1}     29    1
0    1094   225   226  0.467406  {0,1,0}     36    1
108  1098   192   194  0.987678  {0,2,0}     34    1
12   1103   145   148  0.528485  {0,3,0}     39    1
87   1105     2    14  0.752776  {1,1,0}     38    1
52   1117   103   104  0.365604  {0,0,1}     27    1
57   1135     9    34  0.244033  {0,1,0}     25    1
115  1153   159   161  0.656126  {0,1,1}     27    1
100  1160    74    76  0.008663  {0,3,0}     29    0
66   1161   157   161  0.368575  {1,0,0}     24    1
121  1176   174   189  0.423374  {0,2,0}     32    1
13   1176    63    65  0.393668  {0,1,0}     26    1
43   1203   203   204  0.446255  {0,1,0}     37    1
18   1213    25    26  0.894916  {0,1,0}     40    1
119  1216   248   249  0.933394  {0,1,0}     29    1
65   1217   131   132  0.886009  {0,1,0}     36    1
6    1224    96    98  0.751695  {1,1,0}     20    1
89   1229   197   199  0.937909  {1,1,0}     22    1
111  1255   181   182  0.723065  {0,2,0}     35    1
98   1255   243   245  0.750509  {0,1,0}     32    1
62   1265   140   141  0.824481  {0,2,0}     25    1
28   1272    93    94  0.522605  {0,0,1}     20    1
63   1277    16    18  0.261013  {0,1,0}     31    1
24   1282   174   182  0.263216  {0,0,1}     32    1
78   1308    97    98  0.613749  {0,3,0}     34    1
39   1327    15    17  0.736586  {0,1,0}     29    0
4    1330    87    88  0.326099  {0,2,0}     22    0
10   1336   246   247  0.482518  {1,1,0}     31    1
38   1346    94    95  0.875826  {0,2,0}     24    1
35   1353   251   254  0.096302  {0,3,0}     40    1
34   1386   179   183  0.110618  {1,0,0}     39    1
8    1388   122   123  0.561363  {0,2,0}     40    0
91   1410    41    51  0.851083  {1,0,0}     22    0
27   1437    69    70  0.759995  {0,1,0}     25    0
