map EGL-G2-E
fac 5 10 {0,37,19,175,179}
hosp 1 {0}
n_ALS 10 1 {1:0,1:37,4:19,1:175,3:179}
n_BLS 19 1 {3:0,2:37,6:19,3:175,5:179}
n_CLS 6 0 {1:0,4:37,1:179}
      c_m  head  tail      c_af      c_d  c_tau  c_h
119    24   202   203  0.028435  {0,1,0}     36    0
48     31    71    72  0.134189  {1,1,0}     33    1
108    35    23   150  0.925450  {0,1,0}     24    0
123    37     4    22  0.654324  {0,2,0}     33    1
40     47    27    28  0.599723  {0,2,0}     22    1
63     56   153   154  0.497440  {1,3,0}     20    0
121    62    49    56  0.367831  {0,3,0}     38    1
56    113   190   192  0.313623  {0,2,0}     25    1
29    129    59    72  0.991521  {0,1,1}     20    1
41    167   121   122  0.735476  {0,2,0}     38    1
4     207    48    49  0.133416  {0,1,0}     21    1
124   215    17    19  0.335419  {1,0,0}     25    1
126   222    32    34  0.288707  {0,1,1}     24    1
93    232   115   116  0.193977  {0,2,0}     32    1
112   280   217   219  0.596635  {0,1,1}     39    0
32    308   174   183  0.005314  {1,1,0}     30    1
52    314   174   189  0.392006  {1,0,0}     34    1
65    374     1    12  0.237643  {0,2,0}     36    1
30    381   251   252  0.595781  {0,0,1}     38    0
33    410   166   167  0.429162  {0,3,0}     40    0
89    418   195   196  0.281513  {1,0,0}     22    1
5     421   236   237  0.601910  {1,1,0}     32    1
116   424    25    26  0.145072  {0,2,0}     34    1
103   425   162   163  0.585113  {1,0,0}     33    1
84    437    89    97  0.569066  {1,1,0}     32    1
73    450    98   127  0.918582  {0,2,0}     40    0
46    458   118   119  0.843680  {0,2,0}     30    0
47    465   102   103  0.745332  {0,1,0}     32    1
8     501   227   233  0.547624  {0,1,1}     33    0
77    503   242   243  0.880761  {0,1,1}     21    0
42    549    10    41  0.588738  {1,0,0}     40    1
91    550   164   165  0.188119  {1,1,0}     23    0
44    560    48    57  0.106543  {1,3,0}     21    1
83    567   145   146  0.251989  {1,0,0}     39    1
13    583   162   163  0.003826  {1,0,0}     20    1
16    587   217   218  0.891779  {0,0,1}     29    0
78    594    71    73  0.399509  {0,2,0}     23    0
60    602    56    57  0.445378  {0,1,0}     32    1
20    615    40    41  0.803942  {0,0,1}     32    0
3     640    78    82  0.677600  {0,2,0}     40    1
26    641    20    21  0.666843  {0,3,0}     36    1
27    654    70    79  0.423020  {0,1,0}     28    1
106   657    19    25  0.368186  {1,1,0}     27    1
17    661    61    65  0.883557  {0,1,0}     25    1
81    666    27    28  0.824387  {0,2,0}     40    1
120   677   162   163  0.204192  {0,1,1}     38    1
101   693   145   146  0.998566  {1,0,0}     30    1
9     698    17    19  0.008133  {0,0,1}     27    1
114   703    58    59  0.947475  {0,1,0}     30    0
97    707   195   248  0.391258  {0,1,0}     33    1
39    714   208   210  0.154344  {0,2,0}     23    1
95    721   113   115  0.717494  {1,1,0}     39    1
127   725   242   243  0.313984  {1,0,0}     40    1
115   726    26    28  0.490355  {0,2,0}     23    1
22    736    22    24  0.919350  {0,2,0}     37    1
96    738    50    53  0.342788  {0,1,0}     31    0
90    743   170   174  0.439621  {1,0,0}     30    1
99    761   210   211  0.505463  {0,1,0}     25    1
53    771   252   253  0.121751  {0,1,1}     33    1
57    774   239   243  0.201908  {0,2,0}     37    1
109   779    67    69  0.523819  {1,1,0}     30    1
6     781   167   168  0.484667  {1,0,0}     30    1
18    788   122   123  0.482878  {0,0,1}     32    0
2     799   156   162  0.175837  {1,1,0}     39    1
43    815   177   180  0.858082  {0,1,0}     37    0
98    823   117   118  0.972864  {0,2,0}     32    1
118   825   162   163  0.069145  {0,3,0}     26    1
7     832     3    15  0.807098  {0,2,0}     38    0
104   840   245   247  0.913108  {0,3,0}     23    1
85    842     9    10  0.021323  {0,2,0}     33    1
55    856   122   124  0.111606  {1,0,0}     34    1
49    865    16    17  0.404363  {1,0,0}     40    1
28    868    98   127  0.241413  {0,2,0}     38    1
21    877   151   153  0.890880  {1,1,0}     36    1
67    881   234   235  0.716243  {0,2,0}     27    0
19    883   228   230  0.422029  {0,1,1}     36    1
11    889   240   242  0.896386  {0,1,1}     28    1
71    890   147   148  0.978772  {0,3,0}     35    1
82    891   141   150  0.506427  {0,1,0}     27    1
69    899   130   137  0.482698  {1,0,0}     38    1
87    899   126   150  0.818911  {0,2,0}     24    0
76    902     9    34  0.869784  {0,1,0}     22    1
62    909   189   190  0.834148  {0,1,1}     29    1
102   911   177   180  0.136164  {0,1,0}     26    0
113   913   209   216  0.755842  {0,3,0}     40    1
58    927   250   251  0.339134  {1,1,0}     28    1
79    928    66    67  0.314872  {0,1,0}     34    1
1     935    31    32  0.544270  {1,1,0}     38    1
105   952   227   229  0.188490  {0,0,1}     38    0
54    957     5    23  0.068491  {1,1,0}     34    1
117   959   242   243  0.808673  {0,1,0}     23    1
14    963   177   181  0.266435  {1,0,0}     35    1
88   1002    17    19  0.428597  {0,1,0}     21    1
75   1002   193   194  0.010746  {0,3,0}     29    1
35   1007    72    73  0.413665  {1,0,0}     31    1
86   1018   129   130  0.880604  {0,1,0}     39    0
107  1033    66    67  0.466271  {0,2,0}     26    0
66   1051    27    30  0.217987  {0,3,0}     34    1
31   1052   220   221  0.910197  {1,1,0}     30    1
51   1070   109   110  0.356911  {1,0,0}     34    1
12   1085    45    64  0.973416  {0,2,0}     35    1
38   1097    86    87  0.893458  {0,2,0}     30    1
80   1097   115   116  0.750039  {1,0,0}     30    0
72   1108   236   237  0.130019  {0,2,0}     22    0
59   1121    53    55  0.816703  {1,1,0}     38    1
10   1127    86    87  0.618234  {0,3,0}     39    1
50   1139   140   141  0.538916  {0,2,0}     22    0
68   1140   179   180  0.459300  {0,1,0}     32    1
92   1145   103   111  0.108648  {1,0,0}     28    1
15   1154   251   252  0.648086  {0,3,0}     29    1
125  1211   205   208  0.879746  {0,2,0}     40    1
36   1222    50    52  0.589767  {0,1,0}     33    0
100  1241    16    17  0.284175  {1,1,0}     32    0
37   1247   226   251  0.822270  {0,1,0}     29    1
64   1258    24    26  0.925684  {0,1,1}     40    1
45   1265   174   189  0.133554  {1,0,0}     31    1
110  1266   177   181  0.209583  {0,2,0}     32    0
25   1281   136   146  0.354068  {0,3,0}     30    0
24   1333    56    57  0.013395  {0,3,0}     37    0
74   1336   228   229  0.466144  {0,1,0}     25    1
0    1344    20    21  0.117550  {0,2,0}     32    1
34   1349   127   128  0.245133  {0,1,0}     27    0
122  1349     8     9  0.420579  {0,1,0}     30    1
111  1365   101   112  0.553461  {1,2,0}     27    1
61   1373    53    55  0.799749  {0,3,0}     35    1
94   1392    18    19  0.445571  {1,1,0}     40    1
70   1422   186   188  0.968286  {0,2,0}     31    0
23   1426   194   242  0.803907  {0,1,1}     29    0
