map EGL-G1-B
fac 5 10 {0,82,83,241,94}
hosp 3 {0,158,30}
n_ALS 5 1 {1:82,1:241,3:94}
n_BLS 19 1 {4:0,1:82,10:83,3:241,1:94}
n_CLS 9 0 {4:0,1:82,1:241,3:94}
      c_m  head  tail      c_af      c_d  c_tau  c_h
14     19   192   193  0.350135  {0,1,1}     24    1
111    38   112   114  0.096389  {0,1,0}     26    0
83     45    83    84  0.814329  {1,0,0}     21    1
73     82   202   203  0.471710  {0,2,0}     29    1
7      95    45    64  0.208030  {1,1,0}     34    1
13    112    72    73  0.221560  {0,1,0}     21    1
86    130   211   213  0.813904  {1,0,0}     28    1
29    179   177   184  0.120376  {1,0,0}     26    1
44    207   237   238  0.938055  {0,2,0}     28    1
30    234    85    86  0.557332  {1,0,0}     33    1
43    236   199   202  0.602203  {0,1,1}     31    1
125   253    49    50  0.596378  {1,1,0}     24    1
48    323     3     4  0.050925  {0,1,0}     35    0
65    325   212   218  0.155592  {1,0,0}     21    1
31    350    45    46  0.925519  {1,1,0}     27    1
41    359   106   107  0.032184  {0,1,1}     31    1
66    365   184   185  0.094819  {1,0,0}     36    1
21    446   130   131  0.473954  {0,0,1}     29    0
36    459   112   114  0.894019  {1,0,0}     32    0
26    463    23    86  0.696548  {1,0,0}     40    1
93    491   204   205  0.599262  {1,0,0}     33    1
126   493   112   113  0.100534  {0,3,0}     34    0
19    494   135   136  0.482470  {0,1,0}     22    1
117   521   116   118  0.326128  {1,1,0}     30    1
58    526   139   141  0.010553  {0,1,0}     38    1
8     555    97   126  0.290635  {0,2,0}     24    1
85    563     9    10  0.507233  {0,0,1}     27    0
110   570   155   161  0.239070  {0,3,0}     35    1
64    571   167   175  0.000435  {0,1,1}     29    1
108   577    11    42  0.003555  {1,0,0}     39    1
112   584   163   164  0.516366  {0,2,0}     32    1
11    589   165   174  0.566136  {1,0,0}     25    1
107   610   189   241  0.948365  {0,3,0}     25    1
89    612   199   202  0.642584  {1,1,0}     38    1
76    613    83    84  0.211403  {0,2,0}     38    0
0     616   139   141  0.405134  {0,1,0}     30    0
75    629   185   192  0.215679  {0,2,0}     32    1
1     637   136   137  0.577768  {0,2,0}     30    0
90    642   185   192  0.646290  {0,2,0}     33    1
33    644   125   126  0.459839  {0,2,0}     20    0
39    652   139   140  0.424284  {0,3,0}     37    1
62    682   194   195  0.276760  {0,3,0}     27    1
71    694   144   145  0.178241  {0,1,0}     39    1
97    695   149   150  0.248019  {1,0,0}     31    1
91    701   157   159  0.613749  {0,3,0}     30    0
9     737   120   121  0.614302  {0,2,0}     20    0
109   748    17    22  0.117503  {1,0,0}     23    1
59    778    39    52  0.032267  {0,3,0}     25    0
123   778    59    71  0.493329  {0,2,0}     36    1
24    781     3     4  0.363160  {0,3,0}     26    0
124   785    47    64  0.554915  {1,0,0}     33    1
67    787   232   234  0.565197  {1,0,0}     23    1
61    791   129   130  0.099048  {1,0,0}     33    1
27    795    80    81  0.684402  {1,0,0}     33    1
92    801    79    80  0.901633  {0,0,1}     30    1
102   805    16    17  0.712980  {0,1,0}     26    0
113   829     5    26  0.062076  {0,1,0}     32    1
38    834    43    46  0.274345  {1,0,0}     21    1
3     838   238   239  0.411373  {0,2,0}     37    1
79    845   174   176  0.397054  {1,2,0}     27    1
25    855     4     5  0.338953  {1,0,0}     28    1
121   856   134   146  0.818297  {1,1,0}     33    1
88    857    49    56  0.659744  {0,2,0}     31    1
4     859   213   216  0.701295  {0,0,1}     27    0
77    872    32    34  0.680282  {1,1,0}     40    1
116   876    37    74  0.062263  {0,1,1}     36    1
72    877   138   139  0.207569  {0,2,0}     37    1
42    879     4     5  0.339563  {0,2,0}     37    0
127   882   220   222  0.705985  {0,0,1}     32    1
120   888   213   214  0.779510  {1,0,0}     27    1
34    908   163   164  0.190704  {0,3,0}     30    1
12    909   165   166  0.420272  {1,1,0}     36    1
45    922   163   164  0.650632  {0,1,0}     33    0
5     934   227   228  0.781059  {0,0,1}     26    0
18    943   167   175  0.090210  {0,2,0}     29    1
23    943   151   154  0.073596  {0,3,0}     38    1
40    948   101   110  0.686716  {1,1,0}     21    0
32    950   178   182  0.148994  {0,1,0}     30    1
2     959    96   114  0.365825  {0,3,0}     24    1
70    967   244   245  0.742019  {0,2,0}     24    1
63    972    68    79  0.750465  {0,1,1}     33    1
82    973    98   130  0.870671  {0,1,0}     23    0
78    979   234   235  0.814168  {1,1,0}     26    1
49    986   196   203  0.817283  {0,2,0}     35    0
10    997    18    20  0.036160  {0,2,0}     32    0
94   1002    94    98  0.554431  {1,1,0}     35    1
119  1003   139   140  0.988406  {0,3,0}     35    1
118  1006   246   248  0.057964  {1,2,0}     38    1
104  1009    91    92  0.849792  {0,2,0}     24    1
115  1021   111   112  0.242764  {1,0,0}     33    1
84   1031    90    95  0.321887  {1,1,0}     28    1
81   1038   134   135  0.076788  {0,2,0}     30    0
105  1053   246   248  0.230621  {0,1,0}     28    1
52   1077     3    23  0.781160  {1,0,0}     29    1
50   1092   238   240  0.414457  {0,1,0}     22    0
74   1104   238   239  0.865886  {0,1,0}     39    1
54   1115   185   192  0.164860  {0,2,0}     38    0
53   1121   189   190  0.775665  {1,3,0}     23    1
106  1126   116   118  0.419466  {0,0,1}     36    0
15   1134   240   241  0.150419  {0,1,0}     32    1
80   1168    36    38  0.706032  {0,1,1}     37    0
46   1168   116   118  0.459158  {1,0,0}     30    1
20   1183   180   181  0.922875  {0,1,0}     28    0
16   1192   211   212  0.040458  {0,1,0}     38    1
103  1193   114   115  0.405909  {0,3,0}     39    0
