map EGL-G2-D
fac 5 10 {0,135,181,236,215}
hosp 2 {0,26}
n_ALS 9 1 {3:135,3:181,3:236}
n_BLS 18 1 {1:0,7:135,5:181,2:236,3:215}
n_CLS 10 0 {2:181,5:236,3:215}
      c_m  head  tail      c_af      c_d  c_tau  c_h
116    11   250   251  0.864242  {1,0,0}     33    1
80     22   170   171  0.661954  {0,3,0}     26    1
5      28    32    34  0.256934  {1,0,0}     36    1
47     56   237   238  0.178289  {0,1,0}     28    1
74    170   150   151  0.156360  {1,0,0}     35    1
117   192    16    17  0.608432  {0,2,0}     40    1
119   265    37    75  0.604372  {1,0,0}     29    1
120   317   133   134  0.609558  {0,1,0}     24    0
20    323     2    14  0.083361  {1,0,0}     28    1
10    324   117   118  0.505869  {0,2,0}     27    0
99    361   170   174  0.710897  {0,2,0}     26    1
18    374    51    52  0.802835  {0,1,0}     33    0
71    426   136   146  0.870022  {0,1,0}     37    1
125   442    72    73  0.939879  {0,1,0}     23    0
64    475   157   163  0.823621  {1,0,0}     29    1
28    480    74    75  0.941875  {1,1,0}     36    1
27    487   205   207  0.323140  {0,3,0}     38    0
50    493   252   253  0.510776  {0,2,0}     20    1
95    502    76    78  0.188319  {0,1,0}     36    0
35    504   109   110  0.251151  {1,0,0}     25    1
97    524   166   178  0.607809  {1,1,0}     28    1
51    538    36    37  0.034815  {1,0,0}     28    1
107   547   188   189  0.401531  {0,3,0}     21    1
49    553   252   253  0.390983  {0,1,1}     37    0
82    559    19    20  0.615677  {0,1,0}     38    1
85    561   197   199  0.944718  {0,1,0}     27    0
36    561   244   253  0.841092  {0,3,0}     37    0
37    563   158   159  0.413415  {0,1,0}     39    0
69    564    27    28  0.201041  {0,0,1}     22    0
77    567    84    85  0.055258  {1,0,0}     27    1
68    569   247   249  0.922605  {0,2,0}     20    1
96    605    54    55  0.779871  {0,2,0}     34    1
101   605   225   226  0.124008  {0,3,0}     31    1
57    606    43    45  0.400762  {0,1,0}     22    0
113   614   210   211  0.917595  {0,1,1}     30    0
3     622    81    82  0.062868  {1,1,0}     23    1
23    627   251   254  0.513339  {1,0,0}     40    1
118   631   133   135  0.536573  {1,0,0}     20    1
42    665    26    28  0.083112  {0,1,0}     31    0
88    665    19    20  0.962468  {0,3,0}     22    1
66    679   125   152  0.335486  {0,0,1}     36    1
62    681   115   116  0.547423  {0,2,0}     36    0
29    685   184   185  0.637964  {0,2,0}     26    0
19    707   177   180  0.610218  {0,2,0}     28    1
111   732   240   241  0.894977  {0,3,0}     36    0
87    733   218   250  0.894877  {1,1,0}     37    1
30    757   163   167  0.255655  {0,3,0}     25    1
2     770   184   185  0.833263  {0,2,0}     24    1
40    782   117   121  0.665730  {0,2,0}     30    0
46    811    91    96  0.535079  {0,1,0}     33    0
13    820    66    67  0.890081  {1,0,0}     38    1
89    821    16    17  0.793764  {0,1,0}     33    0
63    824   122   123  0.294867  {0,1,0}     28    0
108   831    82    83  0.171531  {0,3,0}     30    1
106   834   201   203  0.675004  {1,1,0}     21    1
56    837    86    87  0.154138  {0,3,0}     24    0
33    839   185   187  0.873770  {1,1,0}     27    1
11    844   136   137  0.775633  {0,2,0}     37    1
93    845   130   131  0.135710  {0,1,0}     38    1
54    855    78    79  0.818436  {0,2,0}     30    1
78    876   145   146  0.763915  {0,1,0}     20    1
61    876    43    46  0.245419  {1,0,0}     36    0
52    877   103   104  0.068630  {0,0,1}     21    1
21    877   208   210  0.912542  {1,1,0}     35    1
53    885   140   141  0.838047  {1,1,0}     24    0
72    887   140   141  0.189642  {0,2,0}     21    0
94    889   145   148  0.575053  {1,1,0}     20    1
105   895    35    36  0.086500  {0,2,0}     31    1
121   910   199   200  0.636536  {0,1,0}     28    0
0     915   215   221  0.785658  {0,2,0}     21    1
98    918   248   249  0.923997  {0,1,0}     37    1
1     928    69    80  0.023458  {0,3,0}     32    0
12    935   163   168  0.197071  {1,0,0}     31    1
43    935   198   199  0.158929  {0,1,0}     26    1
126   946   240   241  0.306201  {0,3,0}     26    1
100   950    59    72  0.771072  {0,1,1}     26    0
59    950   140   142  0.052411  {0,1,0}     26    1
48    961    82    85  0.746086  {0,1,1}     29    1
32    964   143   145  0.343719  {0,1,1}     22    0
123   982    40    41  0.895546  {0,2,0}     28    1
127   995    54    55  0.386826  {0,0,1}     40    0
8     997   181   182  0.021896  {0,1,0}     20    1
41   1002    18    19  0.263974  {0,3,0}     33    1
91   1005   218   225  0.194131  {0,2,0}     22    1
39   1024    48    57  0.337435  {0,0,1}     34    1
15   1045    94    95  0.876721  {0,0,1}     23    1
84   1051    29    31  0.896195  {0,1,0}     39    1
7    1067   166   175  0.163917  {1,0,0}     21    1
45   1069   153   154  0.775040  {0,2,0}     25    1
4    1072   210   215  0.142598  {1,3,0}     38    1
81   1080    10    41  0.997691  {0,3,0}     30    1
31   1088    91    92  0.759649  {0,3,0}     32    1
14   1107   166   175  0.383298  {1,1,0}     31    0
38   1113    31    32  0.497306  {0,3,0}     31    1
16   1122    92    93  0.422344  {0,3,0}     20    1
104  1129    55    56  0.175290  {0,0,1}     36    1
22   1130   196   197  0.660727  {0,2,0}     25    1
60   1131   228   230  0.882297  {0,2,0}     37    1
75   1136   152   155  0.470414  {0,0,1}     26    0
67   1142   209   216  0.745298  {0,2,0}     37    1
73   1156    29    30  0.626605  {1,1,0}     20    1
79   1186   199   200  0.757099  {0,2,0}     28    1
25   1193   139   140  0.143189  {1,0,0}     25    1
24   1195    43    45  0.118604  {0,2,0}     24    1
17   1207   179   180  0.340988  {0,2,0}     20    1
122  1210   130   131  0.158773  {0,2,0}     36    1
58   1212    69    70  0.281470  {0,2,0}     34    0
103  1216    25    26  0.501261  {0,2,0}     33    1
92   1233    83    84  0.862494  {0,1,0}     38    1
124  1236   111   114  0.947806  {0,2,0}     34    1
9    1238   210   215  0.471750  {0,3,0}     40    0
102  1248   126   127  0.458076  {0,1,1}     33    1
110  1261    25    26  0.116256  {0,0,1}     31    0
6    1263   165   166  0.331027  {0,3,0}     22    1
70   1268   176   177  0.065507  {1,0,0}     25    1
34   1293     7    30  0.673596  {0,0,1}     22    1
26   1299    23   237  0.898933  {0,1,0}     25    1
83   1305   184   188  0.547211  {1,1,0}     39    1
114  1316   122   124  0.708998  {0,3,0}     40    1
76   1320   166   167  0.797437  {0,1,0}     34    1
109  1342     1     2  0.564673  {0,3,0}     33    1
90   1348   136   137  0.879592  {0,1,0}     36    0
55   1349    26    28  0.940002  {1,0,0}     21    0
115  1353   196   198  0.677770  {0,0,1}     39    1
112  1372    66    93  0.735927  {0,2,0}     20    1
44   1392   131   132  0.257130  {0,3,0}     24    0
86   1394   239   240  0.085690  {0,2,0}     31    0
65   1401   143   144  0.078272  {1,1,0}     33    1
