map EGL-G1-D
fac 5 10 {0,71,121,75,141}
hosp 1 {0}
n_ALS 5 1 {3:0,2:141}
n_BLS 20 1 {3:0,6:71,4:121,3:75,4:141}
n_CLS 7 0 {2:71,2:121,3:75}
      c_m  head  tail      c_af      c_d  c_tau  c_h
89     27   198   200  0.366715  {1,1,0}     32    1
107    30    32    34  0.607038  {0,1,1}     34    1
23     34   223   224  0.759790  {1,0,0}     35    1
114    39    53    55  0.674440  {0,3,0}     34    0
98     61    67    68  0.291004  {0,3,0}     25    0
18     77    49    56  0.783915  {0,2,0}     21    0
93     95   152   153  0.590582  {0,3,0}     27    1
115   106    53    55  0.290812  {0,1,0}     31    0
76    139   103   104  0.081185  {1,1,0}     30    1
31    215    26    28  0.279428  {0,2,0}     27    0
33    218    36    38  0.487149  {0,2,0}     30    1
124   231    90    91  0.328506  {1,0,0}     32    1
99    238   170   171  0.248217  {1,0,0}     29    1
45    298   119   161  0.303561  {1,0,0}     31    1
110   300   157   158  0.009378  {0,0,1}     32    1
126   303   177   184  0.604464  {1,0,0}     27    1
120   314   121   122  0.853114  {1,1,0}     35    0
97    371    20    21  0.908731  {0,2,0}     31    0
68    372   153   156  0.042552  {0,2,0}     22    1
10    424    80    88  0.780061  {0,1,0}     21    1
48    432    73    74  0.920643  {0,3,0}     29    1
75    437   241   242  0.315471  {0,1,0}     32    0
13    465   232   234  0.299033  {0,2,0}     37    1
63    471    14    15  0.834854  {0,3,0}     40    1
28    483   125   126  0.571280  {0,2,0}     25    0
109   498    73    75  0.931632  {0,1,0}     22    1
39    527    28    29  0.825087  {0,1,0}     23    1
47    547    98    99  0.435740  {1,1,0}     26    1
118   559    53    54  0.708579  {0,1,0}     39    1
15    561   138   139  0.007571  {0,2,0}     33    0
88    574   157   158  0.215823  {1,3,0}     39    1
52    580   220   222  0.381254  {0,1,0}     36    1
54    590   157   158  0.708215  {1,1,0}     25    0
62    596    22    24  0.540729  {0,3,0}     39    0
82    616    71    72  0.384538  {0,1,0}     36    1
87    622    65    92  0.242828  {0,2,0}     23    0
32    622   213   216  0.048735  {0,2,0}     22    1
85    633    88    96  0.580026  {0,1,0}     30    1
55    635    32    34  0.326454  {0,3,0}     33    1
50    638    39    72  0.056041  {0,1,0}     20    1
84    654    12    13  0.382180  {0,1,1}     32    1
81    683   185   192  0.176290  {0,0,1}     35    0
122   709   123   124  0.943886  {0,1,0}     29    1
60    714   153   156  0.038613  {1,1,0}     21    1
123   720    77    81  0.072219  {0,1,0}     38    0
8     720   163   164  0.034326  {0,1,0}     40    1
44    733   144   145  0.790073  {0,1,0}     24    0
108   736   189   190  0.048656  {1,1,0}     33    1
59    757    14    15  0.257027  {0,1,0}     22    1
78    764    43    44  0.301283  {1,1,0}     20    1
67    768    12    13  0.628537  {0,2,0}     21    1
27    772    16    17  0.649732  {1,1,0}     35    1
