map EGL-G2-A
fac 5 10 {0,190,66,41,38}
hosp 2 {0,112}
n_ALS 7 1 {2:0,1:190,4:66}
n_BLS 23 1 {5:0,5:190,3:66,4:41,6:38}
n_CLS 9 0 {2:190,3:66,1:41,3:38}
      c_m  head  tail      c_af      c_d  c_tau  c_h
54     21    73    74  0.133881  {0,3,0}     37    0
20     95   168   176  0.751530  {0,1,0}     33    1
122   137   151   153  0.175406  {0,2,0}     29    0
112   194    70    79  0.734831  {0,3,0}     24    0
90    217    76    78  0.519588  {0,1,0}     23    0
43    228    45    64  0.445593  {0,1,0}     30    0
124   229    70    71  0.223050  {0,3,0}     37    1
55    232   174   189  0.584603  {0,3,0}     26    1
80    238   119   120  0.020610  {0,1,0}     24    1
57    253     9    10  0.323550  {0,1,0}     30    1
15    351   121   155  0.655997  {0,1,0}     33    0
42    355    65    66  0.927794  {1,0,0}     20    1
6     387     1     2  0.769170  {0,2,0}     28    0
121   390     7    30  0.088649  {1,0,0}     33    1
89    401    18    19  0.122232  {1,1,0}     38    1
86    422    25    26  0.019523  {1,0,0}     30    1
25    425     9    10  0.442899  {0,2,0}     33    1
56    425   239   243  0.822767  {0,2,0}     37    1
118   441    74    76  0.939226  {0,3,0}     29    1
2     463    90    91  0.282999  {0,2,0}     38    0
27    467   141   142  0.794499  {0,2,0}     25    0
85    472   145   146  0.769817  {1,1,0}     32    1
126   503    99   100  0.528128  {1,0,0}     27    1
74    507    59    60  0.163130  {0,2,0}     38    1
69    525   136   137  0.902548  {1,0,0}     21    1
51    530   203   204  0.317456  {1,0,0}     36    1
104   537    97   115  0.511296  {0,1,0}     24    1
111   537   166   178  0.448276  {0,0,1}     20    1
110   543   179   183  0.075748  {0,1,0}     37    0
23    560    32    33  0.336318  {0,1,1}     30    1
78    570   210   215  0.262347  {0,1,1}     26    0
0     570   102   103  0.232215  {1,1,0}     22    1
26    574    39    73  0.583157  {0,1,1}     31    0
63    575    50    51  0.234869  {0,2,0}     20    0
32    596   151   152  0.930030  {0,1,1}     33    0
99    602   109   110  0.314486  {0,3,0}     32    1
93    620    39    52  0.424363  {1,1,0}     22    1
48    631   245   247  0.443499  {0,1,0}     28    1
125   643   128   139  0.239000  {0,0,1}     31    1
82    644    54    58  0.048832  {1,1,0}     40    1
88    666   245   247  0.618777  {0,0,1}     29    1
47    668     0    21  0.783434  {0,3,0}     38    1
103   680    97   112  0.445530  {1,0,0}     33    1
19    699   239   244  0.036033  {0,1,0}     30    0
22    702   106   118  0.374024  {0,3,0}     36    1
84    703   162   163  0.248502  {0,1,0}     37    1
4     711   253   254  0.900951  {0,1,0}     34    0
52    717   125   152  0.768936  {0,2,0}     20    0
70    728   245   247  0.023572  {1,0,0}     27    1
24    738     0     1  0.781894  {0,2,0}     30    0
12    759    21    35  0.836665  {0,2,0}     23    0
11    769     1     2  0.865763  {0,3,0}     39    0
29    791    25    26  0.001619  {0,3,0}     31    1
117   800     0    21  0.373869  {1,1,0}     33    1
83    812    49    56  0.757791  {0,1,0}     27    0
96    817    23    87  0.419332  {0,2,0}     39    1
59    842   136   146  0.614743  {1,1,0}     28    1
40    859   197   199  0.131089  {1,1,0}     40    1
72    868     2    14  0.069879  {0,2,0}     35    1
76    873    38    40  0.049960  {0,0,1}     34    1
33    876   142   143  0.749271  {0,2,0}     30    0
100   884    76    78  0.477485  {0,1,0}     39    0
60    890    36    39  0.229344  {1,2,0}     33    1
46    891   174   189  0.257256  {1,3,0}     36    1
31    893   191   195  0.204868  {0,3,0}     21    1
123   900   161   164  0.096267  {1,1,0}     37    1
102   900   204   206  0.867889  {0,1,0}     27    1
7     900   177   181  0.795790  {0,1,1}     37    0
39    901    16    18  0.072536  {1,0,0}     38    1
3     914    66    67  0.992824  {0,1,1}     25    0
5     920    29    30  0.249915  {0,3,0}     31    0
105   923    99   100  0.817068  {0,2,0}     30    0
116   928   145   146  0.951491  {1,1,0}     33    1
98    930   216   217  0.307083  {0,1,0}     39    0
120   953    94    95  0.543658  {0,3,0}     27    1
30    967   152   153  0.140996  {0,2,0}     34    0
50    968   251   254  0.832224  {0,2,0}     20    1
64    971    84    85  0.176230  {0,1,0}     37    1
37    972   123   124  0.025457  {1,1,0}     40    1
1     978   135   136  0.904034  {0,1,0}     38    1
109   980   150   151  0.286315  {0,2,0}     25    0
87    987   159   161  0.580258  {1,0,0}     37    1
45    989    69    70  0.656895  {0,2,0}     38    1
58    995   117   121  0.580098  {1,1,0}     34    1
41    996    67    69  0.957271  {1,0,0}     36    1
21   1029   189   190  0.738426  {1,1,0}     35    1
73   1034   158   159  0.655632  {0,1,0}     26    0
8    1044   116   123  0.333518  {0,2,0}     23    0
71   1050   105   106  0.865952  {0,3,0}     34    1
91   1067     9    34  0.931231  {0,3,0}     30    0
66   1072    49    50  0.869469  {0,1,0}     37    1
62   1074    19    20  0.250864  {0,1,0}     35    1
9    1079   186   198  0.202183  {0,2,0}     29    0
65   1096   168   176  0.986291  {0,1,0}     30    1
94   1097    54    55  0.996045  {0,3,0}     30    1
108  1112    95    96  0.622210  {1,0,0}     29    1
115  1115   193   246  0.763829  {1,1,0}     22    1
14   1128    36    39  0.565394  {1,1,0}     35    1
77   1142   227   231  0.647995  {1,0,0}     25    1
67   1145   167   168  0.732087  {0,3,0}     21    0
127  1146   122   124  0.072688  {0,1,0}     36    1
18   1151   120   170  0.354826  {0,1,0}     21    1
95   1151    10    41  0.134889  {0,1,0}     40    1
17   1173     4    22  0.640541  {0,2,0}     32    0
61   1195    40    41  0.967086  {1,1,0}     32    1
