map EGL-G1-C
fac 5 10 {0,29,108,198,210}
hosp 2 {0,49}
n_ALS 9 1 {1:0,5:198,3:210}
n_BLS 18 1 {4:0,5:29,2:108,3:198,4:210}
n_CLS 7 0 {2:0,1:29,2:108,1:198,1:210}
      c_m  head  tail      c_af      c_d  c_tau  c_h
20     33   123   124  0.408306  {1,0,0}     39    1
68     34   153   157  0.340068  {0,2,0}     25    1
34     44    73    74  0.757060  {0,3,0}     23    1
51     68   100   111  0.930415  {0,1,0}     28    0
93     82   124   151  0.738952  {0,1,0}     30    1
70     86   165   174  0.145752  {1,0,0}     33    0
26     99     1     2  0.227021  {0,3,0}     31    1
124   104   237   240  0.420763  {0,2,0}     21    1
86    105   222   225  0.596537  {0,1,0}     37    1
73    119    42    43  0.549217  {0,0,1}     32    1
6     164   104   106  0.594209  {0,2,0}     26    1
38    271   126   127  0.321880  {1,1,0}     34    1
83    317   163   168  0.750154  {0,1,0}     20    0
16    356    25    26  0.709460  {0,2,0}     34    0
119   357   225   227  0.333509  {0,0,1}     30    0
104   373   228   229  0.508767  {0,1,0}     21    0
45    381   195   197  0.770642  {1,1,0}     34    0
126   384    30    33  0.348460  {1,1,0}     29    1
88    426   136   137  0.948970  {1,1,0}     20    1
84    427    90    91  0.066216  {0,1,1}     36    0
66    446    49    50  0.424392  {1,0,0}     27    1
67    454     1     2  0.102927  {1,0,0}     29    1
71    457   155   156  0.870613  {0,1,0}     25    1
82    459     4    22  0.361446  {0,3,0}     26    1
10    466   102   110  0.821798  {1,0,0}     29    1
8     483     9    34  0.452694  {1,0,0}     31    1
97    522   216   217  0.971051  {0,3,0}     39    1
5     548    51    52  0.659607  {0,1,0}     24    1
47    565    51    52  0.665344  {0,0,1}     35    0
43    582   212   218  0.102633  {1,1,0}     27    1
17    584   225   248  0.549608  {1,0,0}     35    0
122   585    45    64  0.813480  {0,2,0}     38    0
0     587    68    79  0.938772  {0,1,0}     36    0
121   595    17    19  0.094173  {0,3,0}     29    1
69    625   189   190  0.121297  {0,1,0}     32    0
39    629    75    76  0.120100  {0,0,1}     39    1
116   629    65    91  0.773568  {0,2,0}     33    0
101   642   139   141  0.050801  {0,3,0}     23    0
74    648    20    21  0.856941  {0,2,0}     37    1
105   650    97   126  0.280776  {1,0,0}     29    1
100   668   115   122  0.779071  {0,1,0}     22    1
63    680    86    87  0.425785  {1,0,0}     40    1
3     700   234   235  0.759111  {0,3,0}     22    1
13    714    40    41  0.355335  {0,1,1}     21    1
27    722   139   140  0.864603  {0,3,0}     38    0
115   733   213   214  0.840953  {0,1,0}     34    0
77    733     8     9  0.807316  {1,0,0}     39    1
62    740   147   148  0.887397  {1,1,0}     29    1
23    748    80    81  0.244122  {0,1,0}     22    1
113   756    39    40  0.729799  {1,1,0}     37    0
85    770   127   128  0.603492  {0,3,0}     21    1
22    780   106   108  0.670953  {0,1,0}     22    1
95    780   170   171  0.939384  {0,2,0}     28    1
7     783   152   153  0.338785  {1,0,0}     32    1
96    794   103   113  0.667107  {0,0,1}     29    0
64    796   213   216  0.289394  {0,1,1}     31    1
46    796   144   147  0.472526  {0,0,1}     28    1
52    818   169   173  0.748170  {0,1,0}     37    0
21    841    85    86  0.126957  {0,1,0}     27    0
127   841   210   211  0.361967  {0,2,0}     24    1
37    843    48    49  0.380966  {0,2,0}     25    0
4     847     4     5  0.343672  {0,1,0}     39    1
109   848   164   165  0.829199  {0,1,0}     40    0
75    862   158   159  0.606172  {0,2,0}     26    1
79    872   108   109  0.885645  {0,2,0}     27    1
50    873   194   195  0.408275  {0,1,0}     32    1
106   897    39    72  0.931309  {0,0,1}     31    1
1     900    34    41  0.332381  {1,0,0}     25    1
90    903   117   118  0.737840  {1,1,0}     27    0
60    903   185   186  0.518187  {0,2,0}     35    1
32    904     1    12  0.521543  {0,2,0}     29    1
58    904   174   175  0.972896  {0,2,0}     35    1
33    910     4     5  0.322126  {1,1,0}     21    1
123   924   128   129  0.810407  {1,1,0}     23    1
55    932    61    62  0.264583  {1,1,0}     24    0
72    933    65    66  0.808647  {1,3,0}     36    1
92    935   197   198  0.668261  {1,1,0}     20    1
30    948   206   207  0.923141  {0,1,1}     27    1
61    953   190   191  0.436868  {1,0,0}     33    1
19    955    40    41  0.909872  {0,2,0}     27    1
