map EGL-G2-B
fac 5 10 {0,145,240,219,167}
hosp 1 {0}
n_ALS 8 1 {2:0,3:145,1:240,1:219,1:167}
n_BLS 21 1 {2:0,3:145,4:240,5:219,7:167}
n_CLS 6 0 {3:0,1:240,2:167}
      c_m  head  tail      c_af      c_d  c_tau  c_h
70     22   131   132  0.085713  {1,0,0}     38    1
40     29     3    23  0.838330  {1,3,0}     29    1
115    34    43    46  0.587569  {0,1,0}     28    1
58     78   117   119  0.422475  {0,3,0}     26    1
34     84    89    97  0.106297  {1,0,0}     27    1
126   103   102   111  0.772334  {0,2,0}     39    1
54    117     5    23  0.058834  {0,1,1}     38    0
18    164    32    33  0.342236  {0,2,0}     36    1
6     193    61    62  0.229512  {0,3,0}     33    0
7     203    98   127  0.315748  {1,0,0}     28    1
53    213    35    36  0.321922  {0,3,0}     25    1
52    251   236   238  0.306740  {0,0,1}     40    0
9     276   236   237  0.153110  {0,3,0}     34    1
56    350   178   185  0.631996  {1,1,0}     24    1
14    357   119   120  0.987384  {0,0,1}     40    1
42    386    19    25  0.191150  {1,1,0}     23    1
118   393   216   218  0.947413  {0,0,1}     33    1
17    393    19    20  0.356026  {0,1,0}     26    1
41    395   239   240  0.958955  {0,1,0}     26    1
0     412    49    56  0.448953  {0,2,0}     26    1
21    413   121   155  0.845649  {0,1,0}     39    0
60    471   213   215  0.028705  {0,3,0}     40    1
120   472   158   160  0.907600  {0,1,0}     38    1
43    478    12    13  0.066036  {0,3,0}     23    1
64    485   196   198  0.530811  {1,0,0}     35    1
69    486   108   109  0.625348  {0,1,0}     38    0
110   491     6    27  0.076987  {1,0,0}     20    1
93    525   156   157  0.852173  {0,3,0}     22    0
87    527   225   228  0.199057  {0,2,0}     28    0
102   547   129   130  0.866955  {0,3,0}     22    1
105   548   135   147  0.572390  {0,0,1}     38    1
24    565    49    56  0.672005  {0,1,1}     25    1
50    566   124   125  0.780151  {0,1,0}     33    0
32    574    49    56  0.444115  {0,0,1}     31    1
97    575   162   163  0.852241  {0,2,0}     25    1
89    627    50    53  0.753598  {0,3,0}     32    1
81    637    16    18  0.400700  {0,1,1}     40    1
35    640   128   139  0.648836  {0,1,0}     34    0
119   646   108   109  0.676984  {0,2,0}     38    1
124   656    85   101  0.727700  {0,1,0}     32    0
11    667   226   229  0.340519  {0,2,0}     26    1
99    669   179   184  0.209675  {1,1,0}     24    1
117   685   130   137  0.041918  {0,1,0}     24    0
98    694   163   167  0.800926  {1,0,0}     20    1
92    697   235   236  0.321714  {0,1,0}     37    0
108   699    12    16  0.530441  {0,3,0}     29    1
94    703   156   162  0.414750  {0,3,0}     30    0
45    724   227   233  0.129339  {0,2,0}     35    0
61    728   197   199  0.106261  {1,0,0}     25    1
112   751    43    44  0.642731  {1,2,0}     40    1
68    772   210   215  0.681982  {0,3,0}     36    1
28    783   125   150  0.879581  {1,3,0}     31    1
77    790   228   229  0.925033  {0,1,0}     29    1
101   792   223   224  0.098034  {1,1,0}     23    1
104   799   133   134  0.927458  {0,1,0}     22    0
46    801    61    62  0.401277  {0,2,0}     26    0
49    809    72    73  0.240504  {1,0,0}     22    1
27    826   210   215  0.200475  {0,1,0}     24    1
23    830    80    81  0.978375  {0,2,0}     39    1
30    831   240   241  0.111874  {0,1,0}     34    1
75    831    95    99  0.819008  {0,3,0}     25    0
109   833   142   143  0.830787  {0,2,0}     36    1
76    834    67    69  0.951748  {1,1,0}     35    1
107   848   138   139  0.328171  {0,1,1}     27    1
78    849   205   208  0.903705  {1,0,0}     24    1
71    856    18    19  0.276624  {0,3,0}     35    0
57    858   136   146  0.247414  {0,3,0}     28    1
121   864   162   163  0.852688  {1,1,0}     40    1
33    876   243   245  0.450326  {0,2,0}     23    1
123   881    62    63  0.830164  {0,3,0}     38    1
63    893   130   137  0.740123  {0,2,0}     38    1
113   907    76    78  0.411919  {1,1,0}     40    1
125   916   225   228  0.518318  {0,0,1}     30    1
37    926    12    13  0.790496  {1,0,0}     40    1
86    938   128   129  0.883118  {0,0,1}     22    1
103   940   174   183  0.693810  {0,2,0}     28    1
62    941   178   185  0.088072  {0,2,0}     29    1
10    947    70    79  0.841105  {0,1,0}     26    1
4     955   126   127  0.730837  {0,2,0}     25    1
80    975    58    59  0.668592  {0,3,0}     36    0
29    980    91    96  0.880620  {1,0,0}     26    1
65   1009   159   161  0.557930  {1,0,0}     28    1
111  1021   233   254  0.468331  {0,1,0}     20    0
39   1025   236   238  0.644930  {0,2,0}     22    1
90   1029    47    48  0.709767  {0,2,0}     34    0
8    1033   180   181  0.456574  {0,0,1}     21    1
88   1042   107   109  0.207017  {1,1,0}     37    1
91   1045   185   187  0.790155  {0,2,0}     30    0
116  1046   150   151  0.451740  {1,0,0}     33    1
106  1052     8     9  0.999132  {0,1,0}     36    1
96   1056    47    48  0.856384  {1,1,0}     20    1
36   1067    82    85  0.393721  {0,2,0}     21    1
15   1069     4     5  0.642921  {0,2,0}     37    0
48   1072   158   159  0.358948  {0,1,0}     26    1
26   1074    71    73  0.916070  {0,2,0}     23    0
20   1101    99   131  0.970111  {0,2,0}     40    1
66   1109   129   138  0.162792  {1,0,0}     31    1
55   1115     5    26  0.974336  {0,1,0}     20    1
44   1123   129   138  0.753018  {0,2,0}     31    1
82   1126    83    84  0.586867  {0,3,0}     31    1
1    1135   195   248  0.681102  {0,3,0}     25    1
51   1137   196   197  0.619435  {0,0,1}     38    1
22   1152   234   235  0.898865  {1,2,0}     34    1
79   1160   143   145  0.259932  {0,1,1}     33    0
127  1162   193   246  0.981162  {1,3,0}     23    1
122  1170   234   235  0.847619  {1,0,0}     21    1
95   1171   195   248  0.731445  {0,1,0}     23    1
74   1171     8     9  0.522962  {0,1,0}     32    0
73   1194   236   238  0.446481  {0,1,0}     38    1
25   1201   133   134  0.224867  {1,0,0}     35    1
3    1208   143   145  0.879784  {1,0,0}     38    1
59   1221   151   152  0.020834  {1,0,0}     27    1
13   1243   121   122  0.594769  {0,3,0}     29    1
72   1248    26    28  0.467374  {0,3,0}     33    0
38   1253   170   171  0.485206  {1,0,0}     38    1
47   1257   219   220  0.023984  {0,1,0}     40    1
100  1267   233   234  0.090218  {1,1,0}     31    1
5    1303   107   109  0.461848  {0,1,0}     40    1
2    1307    43    45  0.568822  {1,2,0}     22    1
85   1332   233   235  0.386980  {0,2,0}     34    1
67   1335   249   250  0.845124  {1,0,0}     23    1
84   1337    43    45  0.261973  {0,3,0}     22    0
19   1337   237   238  0.050567  {0,3,0}     32    0
83   1341   122   123  0.897244  {0,1,0}     26    1
114  1384   239   243  0.884602  {1,0,0}     20    1
16   1402   203   204  0.333728  {1,1,0}     27    1
31   1418    50    51  0.828393  {1,1,0}     30    1
