map EGL-G2-D
fac 5 10 {0,115,188,157,32}
hosp 1 {0}
n_ALS 6 1 {3:0,2:188,1:157}
n_BLS 18 1 {1:0,3:115,8:188,2:157,4:32}
n_CLS 10 0 {2:0,5:115,2:157,1:32}
      c_m  head  tail      c_af      c_d  c_tau  c_h
104    83   180   181  0.822436  {1,0,0}     34    1
67    105   233   235  0.081082  {0,3,0}     28    0
95    129   142   143  0.861256  {0,1,0}     37    0
112   130    61    62  0.883892  {0,1,0}     40    1
122   145   175   177  0.490255  {1,0,0}     32    1
73    157   202   209  0.786790  {0,1,0}     29    1
52    178    28    29  0.473014  {1,0,0}     36    1
92    184   152   155  0.670542  {0,2,0}     39    1
119   219   156   162  0.657402  {0,0,1}     23    1
57    237   143   145  0.540791  {0,3,0}     37    0
21    241   196   197  0.334787  {0,1,0}     31    0
116   255   152   153  0.870699  {0,1,0}     40    1
105   318    51    52  0.564815  {1,1,0}     21    1
82    343   117   119  0.888062  {1,1,0}     22    1
10    343    97    98  0.001890  {1,0,0}     38    1
5     356   170   174  0.949526  {0,0,1}     24    0
28    433   140   142  0.394037  {0,2,0}     39    1
45    436   202   203  0.060041  {0,2,0}     23    1
125   469   167   168  0.168015  {0,3,0}     35    1
1     471    34    41  0.924564  {0,1,1}     34    1
38    479   197   199  0.519290  {0,3,0}     33    1
33    481    29    30  0.563746  {0,1,0}     29    1
85    481   167   168  0.770846  {0,1,1}     32    1
8     487   116   117  0.410318  {0,2,0}     24    1
80    492    99   100  0.977099  {0,2,0}     34    1
0     493   163   167  0.921251  {0,3,0}     21    1
96    497     2     3  0.631473  {1,1,0}     22    1
107   501   244   253  0.145150  {0,0,1}     40    1
87    508   195   248  0.827472  {0,1,0}     25    1
18    521   109   110  0.066695  {0,1,0}     36    1
70    531   192   193  0.488235  {0,1,1}     21    0
17    564   178   185  0.912965  {0,3,0}     22    0
79    566    91    92  0.224544  {0,3,0}     40    0
77    567   184   185  0.845651  {0,2,0}     31    1
65    585    84    86  0.764854  {0,2,0}     31    1
26    594    47    48  0.681844  {0,3,0}     32    0
114   594   152   155  0.419139  {1,1,0}     27    1
75    622     3    23  0.221299  {0,2,0}     22    1
64    628     9    34  0.086279  {0,1,0}     36    0
23    631   231   232  0.398415  {1,2,0}     29    1
53    637    85   101  0.525557  {0,1,1}     37    1
11    654    69    80  0.193513  {1,0,0}     22    1
25    670   233   234  0.615396  {1,0,0}     27    1
15    672   105   107  0.723312  {0,1,0}     31    1
100   678   142   143  0.309008  {0,1,0}     26    0
7     686   227   231  0.965060  {1,1,0}     26    1
66    687   133   135  0.612638  {0,1,0}     40    1
68    714   205   208  0.354189  {1,0,0}     25    1
